date,geography,geography code,Provision of unpaid care: Provides 10 to 19 hours unpaid care a week,Provision of unpaid care: Provides 19 hours or less unpaid care a week,Provision of unpaid care: Provides 20 to 34 hours unpaid care a week,Provision of unpaid care: Provides 20 to 49 hours unpaid care a week,Provision of unpaid care: Provides 35 to 49 hours unpaid care a week,Provision of unpaid care: Provides 50 or more hours unpaid care a week,Provision of unpaid care: Provides 9 hours or less unpaid care a week,Provision of unpaid care: Provides no unpaid care,Provision of unpaid care: Total: All usual residents aged 5 and over
2021,Lewisham 035D,E01003333,12,42,10,28,18,25,30,1324,1419
2021,Lewisham 033E,E01003334,14,69,4,19,15,21,55,1571,1680
2021,Lewisham 035E,E01003335,13,47,21,26,5,36,34,1320,1429
2021,Lewisham 010A,E01003336,20,51,9,19,10,43,31,1336,1449
2021,Lewisham 010B,E01003337,21,59,22,36,14,45,38,1212,1352
2021,Lewisham 006A,E01003338,16,49,11,32,21,34,33,1809,1924
2021,Lewisham 006B,E01003339,13,55,23,32,9,40,42,1485,1612
2021,Lewisham 006C,E01003340,12,56,7,24,17,21,44,1876,1977
2021,Lewisham 006D,E01003341,15,63,12,20,8,17,48,1225,1325
2021,Lewisham 010C,E01003342,20,68,12,39,27,9,48,1426,1542
2021,Lewisham 006E,E01003343,17,76,6,19,13,17,59,1255,1367
2021,Lewisham 010D,E01003344,17,62,9,20,11,23,45,1487,1592
2021,Lewisham 010E,E01003345,20,89,12,32,20,32,69,1661,1814
2021,Lewisham 026A,E01003346,19,52,16,41,25,50,33,1454,1597
2021,Lewisham 030A,E01003347,40,67,11,32,21,43,27,1489,1631
2021,Lewisham 030B,E01003348,8,66,11,22,11,36,58,1567,1691
2021,Lewisham 026B,E01003349,22,56,15,36,21,31,34,1299,1422
2021,Lewisham 030C,E01003350,10,40,7,23,16,31,30,1160,1254
2021,Lewisham 026C,E01003351,26,51,16,32,16,58,25,1421,1562
2021,Lewisham 030D,E01003352,22,62,24,49,25,49,40,1984,2144
2021,Lewisham 030E,E01003353,17,63,18,28,10,42,46,1550,1683
2021,Lewisham 026D,E01003354,18,63,16,25,9,31,45,1749,1868
2021,Merton 009A,E01003355,6,47,5,14,9,13,41,1589,1663
2021,Merton 009B,E01003356,12,50,6,18,12,26,38,1604,1698
2021,Merton 012A,E01003357,21,57,11,28,17,42,36,1615,1742
2021,Merton 009C,E01003358,7,44,7,15,8,8,37,1605,1672
2021,Merton 006A,E01003359,11,71,13,20,7,23,60,1517,1631
2021,Merton 006B,E01003360,6,51,2,11,9,13,45,1566,1641
2021,Merton 015A,E01003361,15,61,10,20,10,26,46,1452,1559
2021,Merton 021A,E01003362,18,61,8,12,4,33,43,1187,1293
2021,Merton 021B,E01003363,18,90,9,25,16,37,72,1429,1581
2021,Merton 021C,E01003364,15,74,11,21,10,46,59,1578,1719
2021,Merton 021D,E01003365,16,66,8,18,10,45,50,1288,1417
2021,Merton 016A,E01003366,24,62,11,33,22,56,38,1466,1617
2021,Merton 008A,E01003368,19,45,17,29,12,42,26,1452,1568
2021,Merton 005B,E01003369,13,47,3,9,6,13,34,1467,1536
2021,Merton 005C,E01003370,13,58,10,18,8,19,45,1779,1874
2021,Merton 005D,E01003371,14,51,16,21,5,20,37,1377,1469
2021,Merton 008B,E01003372,17,53,3,17,14,26,36,1505,1601
2021,Merton 018A,E01003373,18,49,20,36,16,40,31,1302,1427
2021,Merton 022A,E01003374,10,54,10,26,16,40,44,1558,1678
2021,Merton 022B,E01003375,16,49,13,32,19,34,33,1570,1685
2021,Merton 012B,E01003376,12,36,12,27,15,30,24,1381,1474
2021,Merton 012C,E01003377,14,57,16,37,21,50,43,1401,1545
2021,Merton 018B,E01003378,22,65,18,50,32,33,43,1923,2071
2021,Merton 018C,E01003379,13,37,25,55,30,52,24,1741,1885
2021,Merton 011A,E01003380,10,51,7,15,8,26,41,1522,1614
2021,Merton 016B,E01003381,13,47,9,17,8,13,34,1351,1428
2021,Merton 011B,E01003382,14,58,9,18,9,18,44,1550,1644
2021,Merton 009D,E01003383,14,49,14,24,10,11,35,1422,1506
2021,Merton 009E,E01003384,9,45,6,11,5,13,36,1491,1560
2021,Merton 011C,E01003385,9,71,8,15,7,24,62,1390,1500
2021,Merton 013A,E01003386,18,52,21,42,21,34,34,1984,2112
2021,Merton 014A,E01003387,26,68,15,33,18,44,42,1799,1944
2021,Merton 013B,E01003388,15,55,14,27,13,32,40,1520,1634
2021,Merton 013C,E01003389,13,45,14,29,15,26,32,1599,1699
2021,Merton 018D,E01003390,17,40,16,30,14,26,23,1563,1659
2021,Merton 014B,E01003391,13,44,15,34,19,29,31,1121,1228
2021,Merton 013D,E01003392,13,50,12,20,8,24,37,1235,1329
2021,Merton 008C,E01003393,18,41,10,17,7,16,23,1435,1509
2021,Merton 007A,E01003394,16,62,17,40,23,37,46,1798,1937
2021,Merton 007B,E01003395,20,56,12,24,12,21,36,1433,1534
2021,Merton 007C,E01003396,11,46,13,23,10,22,35,1322,1413
2021,Merton 007D,E01003397,14,50,13,26,13,36,36,1325,1437
2021,Merton 007E,E01003398,21,66,12,29,17,42,45,1654,1791
2021,Merton 011D,E01003399,14,44,6,15,9,18,30,1249,1326
2021,Merton 003A,E01003400,8,45,4,11,7,14,37,1305,1375
2021,Merton 004A,E01003401,10,43,7,14,7,14,33,1242,1313
2021,Merton 004B,E01003402,11,57,12,20,8,8,46,1328,1413
2021,Merton 004C,E01003403,12,72,10,12,2,16,60,1317,1417
2021,Merton 004D,E01003404,10,39,8,16,8,29,29,1637,1721
2021,Merton 018E,E01003405,24,59,16,39,23,56,35,2121,2275
2021,Merton 008D,E01003406,18,44,15,32,17,35,26,1497,1608
2021,Merton 008E,E01003407,11,53,12,24,12,32,42,1704,1813
2021,Merton 012D,E01003408,23,66,11,24,13,30,43,1706,1826
2021,Merton 013E,E01003409,18,42,11,25,14,37,24,1607,1711
2021,Merton 012E,E01003410,18,46,10,19,9,30,28,1457,1552
2021,Merton 014C,E01003411,19,48,14,28,14,42,29,1720,1838
2021,Merton 014D,E01003412,20,65,20,40,20,43,45,1502,1650
2021,Merton 017A,E01003413,22,72,9,27,18,36,50,1810,1945
2021,Merton 017B,E01003414,26,68,20,43,23,40,42,1502,1653
2021,Merton 017C,E01003415,21,70,16,31,15,37,49,2105,2243
2021,Merton 017D,E01003416,27,60,12,30,18,32,33,1393,1515
2021,Merton 025A,E01003417,16,50,9,19,10,42,34,1371,1482
2021,Merton 025B,E01003418,19,53,12,18,6,34,34,1270,1375
2021,Merton 025C,E01003419,13,54,21,32,11,45,41,1575,1706
2021,Merton 025D,E01003420,17,59,12,22,10,24,42,1292,1397
2021,Merton 021E,E01003421,16,52,10,19,9,39,36,1387,1497
2021,Merton 025E,E01003422,20,66,7,16,9,26,46,1268,1376
2021,Merton 011E,E01003423,7,58,9,13,4,25,51,1447,1543
2021,Merton 015B,E01003424,16,64,12,17,5,18,48,1374,1473
2021,Merton 015C,E01003425,14,84,10,22,12,37,70,1275,1418
2021,Merton 015D,E01003426,18,79,17,25,8,44,61,1530,1678
2021,Merton 023A,E01003427,20,57,14,24,10,24,37,1729,1834
2021,Merton 015E,E01003428,18,54,10,14,4,16,36,1339,1423
2021,Merton 019A,E01003429,20,61,15,31,16,30,41,1414,1536
2021,Merton 019B,E01003430,18,51,19,42,23,23,33,1433,1549
2021,Merton 019C,E01003431,25,60,19,44,25,40,35,1463,1607
2021,Merton 019D,E01003432,21,58,13,26,13,47,37,1483,1614
2021,Merton 019E,E01003433,10,43,13,26,13,33,33,1405,1507
2021,Merton 017E,E01003434,22,70,19,28,9,34,48,1344,1476
2021,Merton 014E,E01003435,17,55,15,49,34,35,38,1842,1981
2021,Merton 023B,E01003436,15,44,24,42,18,42,29,1502,1630
2021,Merton 022C,E01003437,23,65,15,29,14,48,42,1782,1924
2021,Merton 024A,E01003438,34,75,22,43,21,50,41,1545,1713
2021,Merton 023C,E01003439,15,61,9,25,16,30,46,1364,1480
2021,Merton 022D,E01003440,19,58,9,35,26,44,39,1420,1557
2021,Merton 022E,E01003441,17,60,14,32,18,34,43,1644,1770
2021,Merton 010A,E01003442,18,61,10,16,6,25,43,1516,1618
2021,Merton 010B,E01003443,8,69,8,17,9,17,61,1411,1514
2021,Merton 010C,E01003444,10,57,7,12,5,22,47,1426,1517
2021,Merton 010D,E01003445,20,78,20,38,18,38,58,1554,1708
2021,Merton 016C,E01003446,16,61,10,21,11,25,45,1733,1840
2021,Merton 016D,E01003447,16,49,11,23,12,37,33,1393,1502
2021,Merton 023D,E01003448,18,64,12,37,25,39,46,2014,2154
2021,Merton 024B,E01003449,32,71,10,35,25,38,39,1622,1766
2021,Merton 024C,E01003450,21,65,9,30,21,42,44,1548,1685
2021,Merton 024D,E01003451,23,66,16,37,21,40,43,1684,1827
2021,Merton 024E,E01003452,26,70,21,43,22,58,44,1916,2087
2021,Merton 023E,E01003453,21,65,17,31,14,44,44,1597,1737
2021,Merton 003B,E01003454,13,39,7,9,2,14,26,1232,1294
2021,Merton 005E,E01003455,6,38,5,13,8,20,32,1478,1549
2021,Merton 003C,E01003456,12,52,3,10,7,11,40,1438,1511
2021,Merton 006C,E01003457,5,53,7,15,8,11,48,1406,1485
2021,Merton 006D,E01003458,9,58,4,8,4,23,49,1521,1610
2021,Merton 006E,E01003459,13,57,16,26,10,50,44,1884,2017
2021,Merton 002A,E01003460,14,48,5,8,3,18,34,1278,1352
2021,Merton 004E,E01003461,16,70,5,14,9,16,54,1303,1403
2021,Merton 002B,E01003462,10,52,7,18,11,25,42,1257,1352
2021,Merton 010E,E01003463,15,66,9,16,7,24,51,1321,1427
2021,Merton 002C,E01003464,8,63,9,16,7,45,55,1211,1335
2021,Merton 002D,E01003465,14,59,7,11,4,17,45,1178,1265
2021,Merton 020A,E01003466,20,88,13,18,5,33,68,1457,1596
2021,Merton 020B,E01003467,16,55,11,24,13,43,39,1526,1648
2021,Merton 020C,E01003468,24,87,8,14,6,30,63,1502,1633
2021,Merton 020D,E01003469,16,54,11,23,12,35,38,1436,1548
2021,Merton 020E,E01003470,10,72,7,16,9,22,62,1789,1899
2021,Merton 016E,E01003471,10,63,8,19,11,24,53,1506,1612
2021,Merton 001A,E01003472,6,38,5,11,6,9,32,1145,1203
2021,Merton 001B,E01003473,13,56,8,13,5,14,43,1281,1364
2021,Merton 001C,E01003474,12,64,4,7,3,23,52,1197,1291
2021,Merton 003D,E01003476,17,47,6,12,6,16,30,1191,1266
2021,Merton 003E,E01003477,15,59,9,15,6,18,44,1396,1488
2021,Merton 001E,E01003478,21,68,4,16,12,17,47,1620,1721
2021,Newham 035A,E01003479,12,44,18,33,15,29,32,1338,1444
2021,Newham 033A,E01003480,16,51,9,22,13,32,35,1807,1912
2021,Newham 035B,E01003481,19,48,9,20,11,33,29,1294,1395
2021,Newham 032A,E01003483,25,53,21,45,24,46,28,1429,1573
2021,Newham 032B,E01003484,15,36,16,42,26,18,21,1578,1674
2021,Newham 035C,E01003485,20,48,13,31,18,27,28,1495,1601
2021,Newham 033C,E01003486,8,33,14,32,18,46,25,1031,1142
2021,Newham 033D,E01003487,15,40,24,44,20,38,25,1153,1275
2021,Newham 019A,E01003488,27,65,22,47,25,46,38,1655,1813
2021,Newham 019B,E01003489,30,66,20,61,41,73,36,2570,2770
2021,Newham 019C,E01003490,32,61,8,25,17,47,29,1717,1850
2021,Newham 022A,E01003491,24,53,19,39,20,43,29,1692,1827
2021,Newham 025A,E01003492,12,41,26,39,13,41,29,1787,1908
2021,Newham 025C,E01003494,14,51,22,45,23,44,37,1823,1963
2021,Newham 025D,E01003495,22,54,14,27,13,28,32,1825,1934
2021,Newham 027A,E01003496,6,22,9,21,12,25,16,1196,1264
2021,Newham 034A,E01003497,10,36,9,34,25,37,26,1460,1567
2021,Newham 027B,E01003498,17,70,4,15,11,26,53,1615,1726
2021,Newham 030A,E01003499,22,59,29,48,19,50,37,2072,2229
2021,Newham 027C,E01003500,22,64,16,49,33,48,42,1786,1947
2021,Newham 030B,E01003501,29,70,20,51,31,50,41,2057,2228
2021,Newham 030C,E01003502,24,54,40,59,19,40,30,2350,2503
2021,Newham 030D,E01003503,23,54,21,50,29,41,31,2608,2753
2021,Newham 034D,E01003506,8,22,19,33,14,35,14,1259,1349
2021,Newham 031A,E01003507,14,50,17,51,34,50,36,1972,2123
2021,Newham 031B,E01003508,26,61,13,34,21,46,35,2209,2350
2021,Newham 031C,E01003509,21,57,17,39,22,40,36,1750,1886
2021,Newham 036A,E01003511,14,38,20,31,11,46,24,1690,1805
2021,Newham 036B,E01003512,14,51,10,25,15,41,37,1754,1871
2021,Newham 035D,E01003513,12,35,18,35,17,23,23,1371,1464
2021,Newham 036C,E01003514,23,48,11,28,17,41,25,1435,1552
2021,Newham 036D,E01003515,13,42,18,30,12,32,29,1868,1972
2021,Newham 032C,E01003516,10,27,16,28,12,32,17,1692,1779
2021,Newham 036E,E01003517,17,45,22,54,32,44,28,1623,1766
2021,Newham 032D,E01003518,9,40,3,20,17,27,31,1421,1508
2021,Newham 032E,E01003519,13,41,8,36,28,34,28,1422,1533
2021,Newham 018A,E01003520,16,50,20,38,18,37,34,1731,1856
2021,Newham 018B,E01003521,21,50,13,35,22,34,29,1914,2033
2021,Newham 018C,E01003522,15,39,13,26,13,32,24,1629,1726
2021,Newham 024A,E01003523,15,41,21,54,33,56,26,2135,2286
2021,Newham 019D,E01003524,18,44,16,33,17,35,26,1683,1795
2021,Newham 018D,E01003525,14,36,12,30,18,49,22,1820,1935
2021,Newham 018E,E01003526,39,93,10,33,23,68,54,1533,1727
2021,Newham 024B,E01003527,15,57,16,33,17,53,42,1563,1706
2021,Newham 005A,E01003528,14,35,14,28,14,35,21,1162,1260
2021,Newham 010A,E01003529,43,138,16,40,24,52,95,1994,2224
2021,Newham 010B,E01003530,19,48,26,47,21,46,29,1627,1768
2021,Newham 010C,E01003531,25,68,31,49,18,73,43,1860,2050
2021,Newham 010D,E01003532,50,118,28,76,48,40,68,1906,2140
2021,Newham 011A,E01003533,35,77,76,127,51,30,42,1924,2158
2021,Newham 010E,E01003534,24,57,18,45,27,50,33,2007,2159
2021,Newham 023A,E01003535,28,62,16,51,35,68,34,1544,1725
2021,Newham 023B,E01003536,9,36,15,31,16,34,27,1842,1943
2021,Newham 024C,E01003537,25,63,23,44,21,33,38,1873,2013
2021,Newham 029A,E01003538,21,59,17,37,20,43,38,1846,1985
2021,Newham 029B,E01003539,26,50,23,46,23,37,24,2210,2343
2021,Newham 029C,E01003540,14,58,17,41,24,44,44,1724,1867
2021,Newham 029D,E01003541,11,55,14,40,26,45,44,1745,1885
2021,Newham 024D,E01003542,17,55,14,45,31,32,38,1982,2114
2021,Newham 001A,E01003543,20,67,16,40,24,45,47,2032,2184
2021,Newham 001B,E01003544,12,64,13,29,16,39,52,1553,1685
2021,Newham 006A,E01003545,12,42,19,35,16,33,30,1546,1656
2021,Newham 001C,E01003546,15,40,12,34,22,38,25,1534,1646
2021,Newham 007A,E01003547,10,71,9,28,19,32,61,1696,1827
2021,Newham 006B,E01003548,14,56,19,44,25,46,42,1983,2129
2021,Newham 006C,E01003549,14,49,18,38,20,50,35,1848,1985
2021,Newham 001D,E01003550,17,58,11,33,22,33,41,1510,1634
2021,Newham 009A,E01003551,18,41,16,40,24,33,23,1613,1727
2021,Newham 016A,E01003552,16,50,19,44,25,36,34,1360,1490
2021,Newham 009B,E01003553,15,42,11,32,21,37,27,1788,1899
2021,Newham 009C,E01003554,10,54,9,19,10,29,44,1702,1804
2021,Newham 007B,E01003555,10,57,24,30,6,50,47,1603,1740
2021,Newham 008A,E01003556,16,52,13,40,27,41,36,1690,1823
2021,Newham 006D,E01003557,9,44,21,41,20,31,35,1690,1806
2021,Newham 008B,E01003558,20,48,23,37,14,48,28,1450,1583
2021,Newham 009D,E01003559,16,39,14,39,25,29,23,2154,2261
2021,Newham 011B,E01003560,26,53,11,36,25,42,27,1436,1567
2021,Newham 007C,E01003561,20,47,18,31,13,43,27,1474,1595
2021,Newham 014A,E01003562,22,51,21,45,24,45,29,1804,1945
2021,Newham 011C,E01003563,39,81,15,35,20,41,42,2129,2286
2021,Newham 014B,E01003564,22,61,26,54,28,40,39,2071,2226
2021,Newham 014C,E01003565,11,27,18,47,29,27,16,1832,1933
2021,Newham 014D,E01003566,25,55,17,37,20,27,30,1694,1813
2021,Newham 007D,E01003567,28,57,8,21,13,37,29,1659,1774
2021,Newham 017A,E01003568,28,75,26,59,33,41,47,2253,2428
2021,Newham 017B,E01003569,16,53,24,44,20,46,37,2045,2188
2021,Newham 008C,E01003570,16,54,15,36,21,33,38,1646,1769
2021,Newham 008D,E01003571,36,65,20,43,23,76,29,1924,2108
2021,Newham 008E,E01003572,18,43,20,48,28,46,25,1415,1552
2021,Newham 017C,E01003573,24,49,24,45,21,52,25,1925,2071
2021,Newham 017D,E01003574,45,73,25,56,31,57,28,2174,2360
2021,Newham 005B,E01003575,7,31,10,21,11,36,24,1452,1540
2021,Newham 002A,E01003576,18,41,20,38,18,45,23,1515,1639
2021,Newham 005C,E01003577,17,55,14,40,26,47,38,2042,2184
2021,Newham 003A,E01003578,27,51,15,33,18,24,24,1733,1841
2021,Newham 004A,E01003579,17,60,17,44,27,41,43,1699,1844
2021,Newham 005D,E01003580,15,49,22,41,19,42,34,1740,1872
2021,Newham 002B,E01003581,11,43,20,44,24,56,32,1532,1675
2021,Newham 002C,E01003582,15,35,11,32,21,31,20,1380,1478
2021,Newham 002D,E01003583,29,63,10,25,15,56,34,1772,1916
2021,Newham 003B,E01003584,24,75,13,30,17,42,51,1631,1778
2021,Newham 004B,E01003585,15,39,16,39,23,39,24,1412,1529
2021,Newham 003C,E01003586,19,38,20,44,24,30,19,1590,1702
2021,Newham 004C,E01003587,15,43,16,32,16,41,28,2168,2284
2021,Newham 011D,E01003588,20,50,20,37,17,34,30,1349,1470
2021,Newham 011E,E01003589,23,46,10,28,18,33,23,1622,1729
2021,Newham 003D,E01003590,11,45,10,26,16,20,34,1392,1483
2021,Newham 004D,E01003591,28,61,15,49,34,29,33,1951,2090
2021,Newham 022B,E01003592,8,43,19,39,20,40,35,1656,1778
2021,Newham 027D,E01003593,17,40,11,32,21,30,23,1323,1425
2021,Newham 026A,E01003594,11,32,10,31,21,43,21,1619,1725
2021,Newham 026B,E01003595,34,61,22,45,23,31,27,1550,1687
2021,Newham 016B,E01003596,18,37,20,34,14,30,19,1480,1581
2021,Newham 016C,E01003597,22,44,14,42,28,48,22,1791,1925
2021,Newham 021A,E01003598,14,44,14,36,22,40,30,1644,1764
2021,Newham 022C,E01003599,15,43,11,30,19,27,28,1445,1545
2021,Newham 021B,E01003600,16,37,13,36,23,30,21,1456,1559
2021,Newham 028A,E01003601,24,75,22,58,36,47,51,1903,2083
2021,Newham 026C,E01003602,21,58,19,44,25,31,37,1917,2050
2021,Newham 028B,E01003603,14,45,13,21,8,33,31,1700,1799
2021,Newham 031D,E01003604,18,44,19,35,16,37,26,2020,2136
2021,Newham 028C,E01003605,21,53,16,33,17,34,32,1826,1946
2021,Newham 026D,E01003607,14,53,12,29,17,36,39,1621,1739
2021,Newham 028D,E01003608,20,56,15,38,23,38,36,1769,1901
2021,Newham 041C,E01003611,17,41,15,37,22,37,24,1710,1825
2021,Newham 039A,E01003615,15,35,8,22,14,45,20,1477,1579
2021,Newham 012A,E01003616,18,47,12,24,12,26,29,1652,1749
2021,Newham 012C,E01003618,14,73,16,33,17,20,59,2023,2149
2021,Newham 012D,E01003619,12,55,23,49,26,35,43,2136,2275
2021,Newham 023C,E01003621,14,38,11,19,8,24,24,1464,1545
2021,Newham 023D,E01003622,12,35,15,32,17,32,23,1584,1683
2021,Newham 023E,E01003623,22,54,11,22,11,44,32,1539,1659
2021,Newham 024E,E01003624,16,41,17,34,17,40,25,1470,1585
2021,Newham 015A,E01003625,10,52,9,31,22,36,42,1444,1563
2021,Newham 015B,E01003626,15,51,22,34,12,16,36,1489,1590
2021,Newham 015C,E01003627,20,40,10,23,13,23,20,1346,1432
2021,Newham 015D,E01003628,18,40,16,31,15,35,22,1482,1588
2021,Newham 015E,E01003629,9,25,20,54,34,21,16,1702,1802
2021,Newham 021C,E01003630,11,34,22,36,14,35,23,1675,1780
2021,Newham 020A,E01003631,28,49,8,23,15,35,21,1677,1784
2021,Newham 020B,E01003632,18,53,23,38,15,48,35,2163,2302
2021,Newham 020C,E01003633,23,45,12,32,20,41,22,1617,1735
2021,Newham 020D,E01003634,20,67,19,41,22,54,47,1493,1655
2021,Newham 016D,E01003635,17,47,11,31,20,36,30,1616,1730
2021,Newham 020E,E01003636,17,56,30,53,23,47,39,1858,2014
2021,Newham 021D,E01003637,8,57,11,42,31,32,49,1640,1771
2021,Redbridge 017A,E01003638,19,68,21,42,21,31,49,1658,1799
2021,Redbridge 013A,E01003639,12,65,15,28,13,54,53,1950,2097
2021,Redbridge 013B,E01003640,30,83,6,24,18,33,53,1688,1828
2021,Redbridge 013C,E01003641,18,73,15,38,23,26,55,1752,1889
2021,Redbridge 013D,E01003642,21,75,15,29,14,35,54,1544,1683
2021,Redbridge 017B,E01003643,18,55,23,46,23,29,37,2005,2135
2021,Redbridge 017C,E01003644,25,65,18,24,6,31,40,1463,1583
2021,Redbridge 017D,E01003645,22,62,20,40,20,32,40,2427,2561
2021,Redbridge 012A,E01003646,21,64,21,40,19,38,43,1673,1815
2021,Redbridge 015A,E01003647,14,57,19,34,15,33,43,1712,1836
2021,Redbridge 012B,E01003648,20,73,14,26,12,25,53,1315,1439
2021,Redbridge 012C,E01003649,22,69,13,33,20,43,47,1456,1601
2021,Redbridge 015B,E01003650,22,59,13,30,17,72,37,1510,1671
2021,Redbridge 012D,E01003651,23,64,20,42,22,31,41,1302,1439
2021,Redbridge 015C,E01003652,20,70,16,31,15,32,50,1397,1530
2021,Redbridge 015D,E01003653,17,49,18,26,8,31,32,1853,1959
2021,Redbridge 004A,E01003654,25,59,15,29,14,34,34,1472,1594
2021,Redbridge 004B,E01003655,15,69,14,23,9,38,54,1333,1463
2021,Redbridge 005A,E01003656,19,50,10,19,9,46,31,1358,1473
2021,Redbridge 005B,E01003657,25,100,20,31,11,40,75,1892,2063
2021,Redbridge 004C,E01003658,16,75,16,34,18,35,59,1495,1639
2021,Redbridge 005C,E01003659,11,49,17,27,10,33,38,1510,1619
2021,Redbridge 004D,E01003660,17,68,9,19,10,32,51,1528,1647
2021,Redbridge 038A,E01003661,31,76,24,40,16,46,45,1911,2073
2021,Redbridge 038C,E01003662,12,48,17,33,16,26,36,1854,1961
2021,Redbridge 037A,E01003663,26,62,22,41,19,47,36,1717,1867
2021,Redbridge 037B,E01003664,9,44,9,23,14,34,35,1681,1782
2021,Redbridge 037E,E01003665,15,62,8,20,12,40,47,1502,1624
2021,Redbridge 038B,E01003666,22,69,27,53,26,35,47,2455,2612
2021,Redbridge 007A,E01003668,17,66,9,14,5,16,49,1529,1625
2021,Redbridge 007B,E01003669,12,59,9,16,7,23,47,1360,1458
2021,Redbridge 007C,E01003670,10,57,8,19,11,35,47,1343,1454
2021,Redbridge 007D,E01003671,16,80,9,14,5,25,64,1342,1461
2021,Redbridge 007E,E01003672,18,47,16,25,9,28,29,1460,1560
2021,Redbridge 007F,E01003673,23,79,10,21,11,25,56,1646,1771
2021,Redbridge 007G,E01003674,14,75,14,23,9,23,61,2108,2229
2021,Redbridge 036A,E01003675,20,80,18,46,28,56,60,1430,1612
2021,Redbridge 036B,E01003676,34,84,25,39,14,40,50,1669,1832
2021,Redbridge 036C,E01003677,36,90,24,40,16,36,54,1566,1732
2021,Redbridge 036D,E01003678,35,86,15,37,22,35,51,1423,1581
2021,Redbridge 036E,E01003679,29,81,15,34,19,42,52,1521,1678
2021,Redbridge 036F,E01003680,29,84,21,39,18,30,55,1450,1603
2021,Redbridge 036G,E01003681,30,81,19,41,22,52,51,1742,1916
2021,Redbridge 036H,E01003682,37,98,14,28,14,36,61,1626,1788
2021,Redbridge 040C,E01003683,31,59,12,33,21,33,28,1855,1980
2021,Redbridge 040E,E01003684,22,41,20,43,23,38,19,1635,1757
2021,Redbridge 040D,E01003685,21,46,24,43,19,27,25,1668,1784
2021,Redbridge 040A,E01003686,34,72,23,49,26,37,38,1696,1854
2021,Redbridge 040B,E01003688,21,49,18,36,18,43,28,1542,1670
2021,Redbridge 039C,E01003689,30,59,12,35,23,42,29,1940,2076
2021,Redbridge 035A,E01003690,27,75,6,19,13,36,48,1865,1995
2021,Redbridge 035B,E01003691,11,49,15,26,11,25,38,1417,1517
2021,Redbridge 035C,E01003692,23,76,24,33,9,36,53,1403,1548
2021,Redbridge 035D,E01003693,36,87,17,37,20,40,51,1431,1595
2021,Redbridge 035E,E01003694,27,67,14,33,19,52,40,1252,1404
2021,Redbridge 035F,E01003695,20,52,17,30,13,44,32,1289,1415
2021,Redbridge 035G,E01003696,27,72,28,54,26,37,45,1543,1706
2021,Redbridge 035H,E01003697,19,59,18,33,15,34,40,1509,1635
2021,Redbridge 006A,E01003698,15,65,15,21,6,32,50,1308,1426
2021,Redbridge 006B,E01003699,10,57,14,25,11,28,47,1332,1442
2021,Redbridge 006C,E01003700,35,93,22,40,18,59,58,2178,2370
2021,Redbridge 006D,E01003701,24,72,11,27,16,27,48,1793,1919
2021,Redbridge 006E,E01003702,21,62,16,29,13,35,41,1932,2058
2021,Redbridge 006F,E01003703,34,106,13,29,16,54,72,2326,2515
2021,Redbridge 006G,E01003704,14,54,24,46,22,39,40,1757,1896
2021,Redbridge 010A,E01003705,14,80,18,33,15,28,66,2136,2277
2021,Redbridge 010B,E01003706,16,64,7,21,14,47,48,1462,1594
2021,Redbridge 008A,E01003707,12,55,15,29,14,34,43,1330,1448
2021,Redbridge 008B,E01003708,16,65,26,47,21,38,49,1788,1938
2021,Redbridge 008C,E01003709,24,72,15,32,17,45,48,1530,1679
2021,Redbridge 008D,E01003710,28,61,15,30,15,44,33,1309,1444
2021,Redbridge 010C,E01003711,30,83,21,39,18,44,53,1642,1808
2021,Redbridge 010D,E01003712,21,53,18,28,10,49,32,1270,1400
2021,Redbridge 034A,E01003713,23,58,16,41,25,30,35,1652,1781
2021,Redbridge 034B,E01003714,30,85,19,46,27,33,55,2056,2220
2021,Redbridge 034C,E01003715,37,63,16,38,22,29,26,1933,2063
2021,Redbridge 034D,E01003716,24,56,10,26,16,38,32,1583,1703
2021,Redbridge 034E,E01003718,22,59,14,29,15,28,37,1690,1806
2021,Redbridge 034F,E01003719,28,83,21,43,22,61,55,2004,2191
2021,Redbridge 002A,E01003720,19,66,17,41,24,57,47,1657,1821
2021,Redbridge 003A,E01003721,20,56,15,34,19,40,36,1618,1748
2021,Redbridge 002B,E01003722,19,69,15,38,23,55,50,2062,2224
2021,Redbridge 002C,E01003723,13,52,16,34,18,54,39,1650,1790
2021,Redbridge 003B,E01003724,17,49,9,27,18,37,32,1279,1392
2021,Redbridge 003C,E01003725,29,69,13,31,18,49,40,1413,1562
2021,Redbridge 002D,E01003726,25,69,13,39,26,41,44,2153,2302
2021,Redbridge 003D,E01003727,18,56,19,48,29,55,38,1515,1674
2021,Redbridge 032B,E01003729,12,47,20,41,21,36,35,1523,1647
2021,Redbridge 032C,E01003730,17,35,15,30,15,32,18,1628,1725
2021,Redbridge 033A,E01003731,15,43,9,16,7,22,28,1247,1328
2021,Redbridge 032D,E01003732,19,43,13,34,21,28,24,1518,1623
2021,Redbridge 032E,E01003733,16,48,9,26,17,30,32,1584,1688
2021,Redbridge 033B,E01003734,16,46,12,27,15,38,30,1579,1690
2021,Redbridge 033C,E01003735,26,59,26,52,26,54,33,1785,1950
2021,Redbridge 033D,E01003736,11,33,7,14,7,23,22,1783,1853
