date,geography,geography code,Marital and civil partnership status: Divorced or civil partnership dissolved,Marital and civil partnership status: Divorced or civil partnership dissolved: Divorced,Marital and civil partnership status: Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,Marital and civil partnership status: Married or in a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Same sex,Marital and civil partnership status: Married or in a registered civil partnership: Married,Marital and civil partnership status: Married or in a registered civil partnership: Married: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: Married: Same sex,Marital and civil partnership status: Never married and never registered a civil partnership,"Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still married",Marital and civil partnership status: Total: All usual residents aged 16 and over,Marital and civil partnership status: Widowed or surviving civil partnership partner,Marital and civil partnership status: Widowed or surviving civil partnership partner: Surviving partner from civil partnership,Marital and civil partnership status: Widowed or surviving civil partnership partner: Widowed
2021,Ealing 029E,E01001338,77,77,0,841,1,0,1,840,832,8,463,29,1,28,1509,99,0,99
2021,Ealing 029F,E01001339,104,104,0,797,4,0,4,793,792,1,704,45,0,45,1712,62,0,62
2021,Ealing 029G,E01001340,81,79,2,460,0,0,0,460,452,8,653,33,0,33,1266,39,0,39
2021,Ealing 005A,E01001341,103,103,0,720,4,3,1,716,715,1,532,27,0,27,1440,58,0,58
2021,Ealing 005B,E01001342,94,94,0,795,1,0,1,794,793,1,567,43,0,43,1566,67,0,67
2021,Ealing 005C,E01001343,82,82,0,606,0,0,0,606,603,3,426,34,0,34,1197,49,0,49
2021,Ealing 007A,E01001344,139,139,0,858,6,2,4,852,847,5,728,43,0,43,1828,60,0,60
2021,Ealing 005D,E01001345,76,76,0,718,2,2,0,716,714,2,546,29,0,29,1434,65,0,65
2021,Ealing 007B,E01001346,98,98,0,791,0,0,0,791,787,4,559,24,0,24,1543,71,0,71
2021,Ealing 007C,E01001347,120,120,0,764,4,3,1,760,757,3,693,42,0,42,1683,64,1,63
2021,Ealing 007D,E01001348,112,112,0,599,2,1,1,597,596,1,531,32,1,31,1333,59,0,59
2021,Ealing 006E,E01001349,87,87,0,475,4,0,4,471,469,2,503,33,0,33,1164,66,0,66
2021,Ealing 027C,E01001350,74,74,0,534,4,4,0,530,520,10,519,29,0,29,1223,67,0,67
2021,Ealing 025E,E01001351,169,169,0,566,5,0,5,561,554,7,749,41,0,41,1607,82,0,82
2021,Ealing 027D,E01001352,87,85,2,517,6,2,4,511,500,11,675,26,1,25,1352,47,0,47
2021,Ealing 033A,E01001353,107,107,0,410,6,2,4,404,395,9,604,30,0,30,1187,36,0,36
2021,Ealing 027E,E01001354,125,125,0,680,9,0,9,671,667,4,848,36,0,36,1769,80,1,79
2021,Ealing 033B,E01001355,133,133,0,545,8,6,2,537,527,10,883,40,1,39,1660,59,0,59
2021,Ealing 033C,E01001356,109,109,0,372,5,5,0,367,363,4,557,32,0,32,1118,48,0,48
2021,Ealing 033D,E01001357,155,151,4,766,6,0,6,760,748,12,1208,42,0,42,2225,54,0,54
2021,Ealing 033E,E01001358,86,86,0,590,9,1,8,581,570,11,840,31,1,30,1582,35,0,35
2021,Ealing 026A,E01001359,58,58,0,1165,4,4,0,1161,1157,4,580,39,0,39,1953,111,0,111
2021,Ealing 026B,E01001360,64,64,0,1081,0,0,0,1081,1080,1,553,27,0,27,1849,124,0,124
2021,Ealing 023E,E01001361,86,86,0,1029,2,0,2,1027,1016,11,555,32,1,31,1781,79,0,79
2021,Ealing 026C,E01001362,95,95,0,1135,0,0,0,1135,1125,10,646,35,0,35,2005,94,1,93
2021,Ealing 026D,E01001363,67,67,0,877,0,0,0,877,872,5,468,13,0,13,1502,77,0,77
2021,Ealing 026E,E01001364,86,86,0,664,0,0,0,664,663,1,576,34,0,34,1462,102,1,101
2021,Ealing 026F,E01001365,86,86,0,1223,2,2,0,1221,1214,7,614,26,0,26,2075,126,0,126
2021,Ealing 044C,E01001366,81,81,0,889,4,4,0,885,884,1,500,28,0,28,1573,75,0,75
2021,Ealing 043B,E01001367,76,76,0,1218,5,4,1,1213,1208,5,641,54,0,54,2069,80,0,80
2021,Ealing 044D,E01001368,61,61,0,783,4,4,0,779,779,0,490,18,0,18,1441,89,0,89
2021,Ealing 038D,E01001369,71,71,0,979,3,2,1,976,973,3,465,28,0,28,1619,76,0,76
2021,Ealing 044A,E01001370,63,63,0,1009,10,10,0,999,987,12,544,19,0,19,1721,86,0,86
2021,Ealing 044B,E01001371,82,82,0,992,2,0,2,990,989,1,550,30,0,30,1765,111,0,111
2021,Ealing 043C,E01001372,72,72,0,1189,4,4,0,1185,1171,14,590,30,0,30,1953,72,0,72
2021,Ealing 043A,E01001373,84,84,0,909,5,2,3,904,899,5,547,28,0,28,1638,70,0,70
2021,Ealing 040A,E01001374,110,109,1,657,23,4,19,634,627,7,777,27,0,27,1615,44,2,42
2021,Ealing 034A,E01001375,77,76,1,755,7,2,5,748,738,10,474,16,0,16,1371,49,0,49
2021,Ealing 040B,E01001376,118,116,2,482,5,2,3,477,468,9,711,37,0,37,1383,35,1,34
2021,Ealing 034B,E01001377,86,85,1,718,10,0,10,708,694,14,485,16,0,16,1358,53,0,53
2021,Ealing 034C,E01001379,109,109,0,717,14,2,12,703,690,13,489,18,0,18,1382,49,0,49
2021,Ealing 040C,E01001380,137,136,1,789,31,18,13,758,747,11,918,29,0,29,1939,66,2,64
2021,Ealing 034D,E01001381,145,145,0,597,12,0,12,585,578,7,706,37,1,36,1526,41,0,41
2021,Ealing 032B,E01001382,58,58,0,668,7,0,7,661,658,3,376,12,0,12,1180,66,0,66
2021,Ealing 028D,E01001383,92,92,0,662,4,0,4,658,648,10,603,24,1,23,1434,53,1,52
2021,Ealing 032C,E01001384,80,80,0,664,9,5,4,655,645,10,599,31,0,31,1412,38,0,38
2021,Ealing 032D,E01001385,87,87,0,643,17,2,15,626,618,8,526,19,0,19,1327,52,0,52
2021,Ealing 031F,E01001386,104,102,2,720,6,4,2,714,705,9,591,26,1,25,1490,49,0,49
2021,Ealing 032E,E01001387,94,94,0,513,4,2,2,509,502,7,660,21,0,21,1339,51,0,51
2021,Ealing 028E,E01001388,120,120,0,386,2,2,0,384,381,3,588,33,0,33,1176,49,0,49
2021,Ealing 028F,E01001389,146,146,0,514,4,4,0,510,502,8,762,36,0,36,1517,59,0,59
2021,Enfield 036A,E01001390,106,106,0,654,13,0,13,641,639,2,669,33,0,33,1519,57,0,57
2021,Enfield 036B,E01001391,99,99,0,519,4,0,4,515,511,4,779,51,0,51,1499,51,1,50
2021,Enfield 032A,E01001392,106,106,0,683,13,4,9,670,664,6,631,32,0,32,1540,88,2,86
2021,Enfield 036C,E01001393,129,128,1,547,2,0,2,545,541,4,836,27,0,27,1613,74,1,73
2021,Enfield 035A,E01001394,121,121,0,632,6,4,2,626,624,2,795,64,1,63,1678,66,0,66
2021,Enfield 035B,E01001395,131,131,0,507,6,2,4,501,495,6,593,50,0,50,1332,51,0,51
2021,Enfield 036D,E01001396,81,81,0,530,0,0,0,530,528,2,509,34,0,34,1241,87,1,86
2021,Enfield 035C,E01001397,116,116,0,729,0,0,0,729,724,5,703,45,0,45,1670,77,0,77
2021,Enfield 021A,E01001398,71,71,0,582,4,0,4,578,577,1,337,19,0,19,1068,59,0,59
2021,Enfield 021B,E01001399,77,77,0,675,4,0,4,671,667,4,383,7,0,7,1212,70,0,70
2021,Enfield 021C,E01001400,76,76,0,736,0,0,0,736,734,2,374,18,0,18,1323,119,0,119
2021,Enfield 016A,E01001401,77,77,0,527,0,0,0,527,523,4,388,34,0,34,1097,71,0,71
2021,Enfield 021D,E01001402,114,114,0,797,6,2,4,791,786,5,538,25,0,25,1558,84,0,84
2021,Enfield 021E,E01001403,128,127,1,679,0,0,0,679,679,0,445,33,0,33,1382,97,0,97
2021,Enfield 026A,E01001404,83,83,0,584,2,2,0,582,580,2,409,36,0,36,1178,66,0,66
2021,Enfield 015A,E01001405,142,142,0,665,2,0,2,663,659,4,537,36,0,36,1541,161,0,161
2021,Enfield 015B,E01001406,98,98,0,538,4,0,4,534,532,2,592,33,0,33,1311,50,0,50
2021,Enfield 005A,E01001407,106,106,0,577,8,2,6,569,567,2,487,28,0,28,1256,58,0,58
2021,Enfield 004A,E01001408,117,117,0,587,11,7,4,576,571,5,495,32,0,32,1287,56,0,56
2021,Enfield 005B,E01001409,165,165,0,606,2,2,0,604,604,0,650,53,0,53,1528,54,0,54
2021,Enfield 005C,E01001410,157,155,2,552,8,6,2,544,537,7,778,44,1,43,1625,94,0,94
2021,Enfield 004B,E01001411,107,107,0,678,7,4,3,671,671,0,571,31,0,31,1441,54,0,54
2021,Enfield 004C,E01001412,116,116,0,604,0,0,0,604,603,1,553,39,0,39,1420,108,0,108
2021,Enfield 004D,E01001413,95,95,0,695,4,2,2,691,688,3,386,21,0,21,1319,122,0,122
2021,Enfield 004E,E01001414,164,164,0,412,0,0,0,412,409,3,572,40,0,40,1275,87,0,87
2021,Enfield 011A,E01001415,150,150,0,810,0,0,0,810,805,5,533,37,0,37,1635,105,1,104
2021,Enfield 013A,E01001416,62,62,0,886,5,0,5,881,880,1,374,16,0,16,1399,61,0,61
2021,Enfield 011B,E01001417,72,72,0,908,2,0,2,906,904,2,425,21,0,21,1553,127,0,127
2021,Enfield 011C,E01001418,120,120,0,708,0,0,0,708,706,2,468,32,1,31,1428,100,0,100
2021,Enfield 020A,E01001419,106,106,0,779,6,1,5,773,767,6,580,40,0,40,1595,90,0,90
2021,Enfield 020B,E01001420,122,122,0,587,0,0,0,587,585,2,586,39,0,39,1415,81,0,81
2021,Enfield 020C,E01001421,111,111,0,568,2,2,0,566,558,8,477,27,0,27,1314,131,0,131
2021,Enfield 011D,E01001422,65,65,0,852,1,0,1,851,850,1,357,15,0,15,1399,110,0,110
2021,Enfield 027A,E01001423,111,111,0,545,2,2,0,543,541,2,573,42,3,39,1344,73,0,73
2021,Enfield 030A,E01001424,103,103,0,283,1,0,1,282,281,1,475,32,0,32,923,30,0,30
2021,Enfield 027B,E01001425,133,133,0,525,0,0,0,525,520,5,687,54,0,54,1460,61,0,61
2021,Enfield 030B,E01001426,112,112,0,519,2,2,0,517,515,2,656,49,0,49,1390,54,0,54
2021,Enfield 030C,E01001427,164,163,1,420,0,0,0,420,419,1,601,79,0,79,1322,58,0,58
2021,Enfield 027C,E01001428,127,126,1,496,4,4,0,492,492,0,616,41,0,41,1335,55,0,55
2021,Enfield 030D,E01001429,211,211,0,576,0,0,0,576,573,3,814,81,0,81,1783,101,0,101
2021,Enfield 030E,E01001430,126,125,1,525,0,0,0,525,522,3,660,74,0,74,1424,39,0,39
2021,Enfield 033A,E01001431,118,116,2,468,0,0,0,468,468,0,637,53,0,53,1328,52,0,52
2021,Enfield 033B,E01001432,149,149,0,487,6,4,2,481,479,2,656,51,0,51,1473,130,0,130
2021,Enfield 007A,E01001433,126,126,0,507,0,0,0,507,507,0,636,35,0,35,1353,49,0,49
2021,Enfield 007B,E01001434,107,107,0,522,0,0,0,522,519,3,481,39,0,39,1204,55,0,55
2021,Enfield 007C,E01001435,100,100,0,501,0,0,0,501,499,2,491,40,0,40,1185,53,0,53
2021,Enfield 007D,E01001436,123,123,0,607,2,2,0,605,605,0,616,51,0,51,1475,78,0,78
2021,Enfield 014A,E01001437,179,178,1,582,4,2,2,578,574,4,792,64,0,64,1689,72,0,72
2021,Enfield 007E,E01001438,103,103,0,509,0,0,0,509,509,0,583,42,0,42,1283,46,0,46
2021,Enfield 006A,E01001439,136,136,0,563,0,0,0,563,562,1,746,54,0,54,1555,56,0,56
2021,Enfield 012A,E01001440,104,104,0,562,2,2,0,560,557,3,498,48,1,47,1273,61,0,61
2021,Enfield 006B,E01001441,128,128,0,462,0,0,0,462,462,0,548,43,0,43,1217,36,0,36
2021,Enfield 002A,E01001442,122,122,0,464,2,0,2,462,458,4,596,35,0,35,1287,70,0,70
2021,Enfield 001A,E01001444,114,114,0,559,0,0,0,559,559,0,605,37,0,37,1395,80,0,80
2021,Enfield 003B,E01001445,183,183,0,707,2,0,2,705,699,6,1003,83,0,83,2036,60,0,60
2021,Enfield 001B,E01001446,113,113,0,532,2,2,0,530,528,2,690,45,1,44,1442,62,0,62
2021,Enfield 003C,E01001447,160,160,0,518,1,1,0,517,514,3,673,70,0,70,1507,86,1,85
2021,Enfield 003D,E01001448,124,123,1,535,2,0,2,533,532,1,667,56,0,56,1446,64,0,64
2021,Enfield 003E,E01001449,112,112,0,519,2,0,2,517,516,1,532,44,0,44,1251,44,0,44
2021,Enfield 015C,E01001450,193,191,2,688,4,2,2,684,681,3,865,71,1,70,1914,97,0,97
2021,Enfield 017A,E01001451,94,93,1,712,2,2,0,710,710,0,486,26,0,26,1405,87,0,87
2021,Enfield 017B,E01001452,52,52,0,648,2,2,0,646,645,1,351,14,0,14,1124,59,0,59
2021,Enfield 017C,E01001453,81,81,0,801,9,4,5,792,790,2,352,24,0,24,1333,75,0,75
2021,Enfield 017D,E01001454,76,76,0,781,4,0,4,777,777,0,384,22,0,22,1362,99,0,99
2021,Enfield 021F,E01001455,111,111,0,597,0,0,0,597,597,0,375,28,1,27,1186,75,0,75
2021,Enfield 022A,E01001456,59,59,0,673,4,4,0,669,668,1,326,19,0,19,1123,46,0,46
2021,Enfield 010A,E01001457,127,127,0,697,1,0,1,696,693,3,490,28,1,27,1466,124,1,123
2021,Enfield 037A,E01001458,111,111,0,462,2,2,0,460,459,1,650,57,0,57,1345,65,0,65
2021,Enfield 024A,E01001459,97,97,0,665,3,0,3,662,662,0,493,32,0,32,1345,58,0,58
2021,Enfield 024B,E01001460,142,142,0,588,3,3,0,585,578,7,681,49,0,49,1517,57,0,57
2021,Enfield 027D,E01001461,110,110,0,435,4,2,2,431,428,3,589,81,0,81,1265,50,0,50
2021,Enfield 024C,E01001462,108,108,0,388,2,0,2,386,385,1,578,36,0,36,1156,46,0,46
2021,Enfield 031A,E01001463,86,86,0,562,0,0,0,562,561,1,522,31,0,31,1263,62,0,62
2021,Enfield 027E,E01001464,89,89,0,405,0,0,0,405,405,0,486,35,0,35,1069,54,0,54
2021,Enfield 031B,E01001465,84,84,0,614,2,2,0,612,612,0,466,42,0,42,1263,57,0,57
2021,Enfield 031C,E01001466,113,113,0,561,5,4,1,556,553,3,634,45,0,45,1401,48,0,48
2021,Enfield 031D,E01001467,82,82,0,643,0,0,0,643,641,2,610,91,0,91,1472,46,0,46
2021,Enfield 010B,E01001468,81,81,0,565,0,0,0,565,562,3,372,14,0,14,1127,95,0,95
2021,Enfield 008A,E01001469,126,126,0,610,6,0,6,604,604,0,572,27,0,27,1400,65,0,65
2021,Enfield 013B,E01001470,96,96,0,712,2,0,2,710,710,0,422,23,0,23,1346,93,0,93
2021,Enfield 010C,E01001471,192,192,0,578,0,0,0,578,576,2,653,37,0,37,1575,115,0,115
2021,Enfield 010D,E01001472,136,136,0,588,4,4,0,584,579,5,504,30,0,30,1345,87,1,86
2021,Enfield 013C,E01001473,99,99,0,618,3,3,0,615,610,5,429,33,0,33,1256,77,0,77
2021,Enfield 010E,E01001474,132,132,0,801,3,2,1,798,793,5,502,32,0,32,1558,91,0,91
2021,Enfield 013D,E01001475,84,84,0,858,2,0,2,856,856,0,412,24,0,24,1464,86,0,86
2021,Enfield 018A,E01001476,99,99,0,614,0,0,0,614,611,3,515,46,0,46,1352,78,0,78
2021,Enfield 018B,E01001477,127,127,0,619,5,4,1,614,614,0,639,48,0,48,1505,72,0,72
2021,Enfield 016B,E01001478,130,130,0,536,0,0,0,536,533,3,543,30,0,30,1322,83,0,83
2021,Enfield 023A,E01001479,126,126,0,526,1,1,0,525,521,4,549,61,1,60,1356,94,0,94
2021,Enfield 024D,E01001480,107,107,0,576,9,4,5,567,567,0,460,28,0,28,1238,67,0,67
2021,Enfield 018C,E01001481,139,139,0,544,0,0,0,544,543,1,590,45,0,45,1401,83,0,83
2021,Enfield 023B,E01001482,118,118,0,601,2,0,2,599,596,3,614,44,0,44,1438,61,1,60
2021,Enfield 025A,E01001483,110,110,0,287,2,2,0,285,285,0,431,42,0,42,898,28,0,28
2021,Enfield 016C,E01001484,84,84,0,468,1,0,1,467,467,0,426,38,0,38,1079,63,0,63
2021,Enfield 025B,E01001485,144,144,0,486,0,0,0,486,486,0,664,51,0,51,1414,69,0,69
2021,Enfield 025C,E01001486,176,176,0,623,6,6,0,617,607,10,713,67,0,67,1652,73,0,73
2021,Enfield 023C,E01001487,131,131,0,529,2,2,0,527,526,1,653,58,0,58,1451,80,1,79
2021,Enfield 024E,E01001488,126,126,0,536,9,4,5,527,522,5,685,67,0,67,1479,65,0,65
2021,Enfield 023D,E01001489,122,121,1,531,2,2,0,529,529,0,633,46,1,45,1398,66,0,66
2021,Enfield 023E,E01001491,140,139,1,548,1,1,0,547,545,2,705,46,0,46,1498,59,0,59
2021,Enfield 025E,E01001492,131,130,1,644,4,4,0,640,638,2,695,46,0,46,1590,74,0,74
2021,Enfield 026B,E01001493,145,145,0,575,3,2,1,572,568,4,716,56,0,56,1569,77,0,77
2021,Enfield 026C,E01001494,84,84,0,603,0,0,0,603,601,2,415,29,0,29,1204,73,0,73
2021,Enfield 029A,E01001495,138,138,0,709,6,4,2,703,698,5,587,36,0,36,1523,53,0,53
2021,Enfield 026D,E01001496,74,74,0,821,2,0,2,819,819,0,524,47,0,47,1571,105,0,105
2021,Enfield 031E,E01001497,100,100,0,557,2,0,2,555,555,0,400,22,0,22,1144,65,0,65
2021,Enfield 029B,E01001498,140,139,1,668,4,2,2,664,662,2,616,25,0,25,1504,55,0,55
2021,Enfield 031F,E01001499,81,81,0,615,1,0,1,614,614,0,451,39,1,38,1280,94,0,94
2021,Enfield 035D,E01001500,90,90,0,641,4,2,2,637,635,2,441,27,0,27,1262,63,0,63
2021,Enfield 036E,E01001501,174,173,1,708,4,4,0,704,700,4,786,50,0,50,1782,64,0,64
2021,Enfield 018D,E01001502,124,124,0,603,4,2,2,599,598,1,667,43,0,43,1508,71,0,71
2021,Enfield 018E,E01001503,116,116,0,606,0,0,0,606,605,1,562,61,0,61,1425,80,0,80
2021,Enfield 012B,E01001504,68,68,0,773,1,1,0,772,769,3,615,46,0,46,1579,77,0,77
2021,Enfield 012C,E01001505,97,97,0,647,0,0,0,647,642,5,631,58,0,58,1515,82,0,82
2021,Enfield 012D,E01001507,142,142,0,705,1,0,1,704,701,3,906,80,1,79,1889,56,0,56
2021,Enfield 012E,E01001508,121,121,0,719,5,2,3,714,712,2,774,64,0,64,1746,68,0,68
2021,Enfield 014C,E01001509,98,98,0,496,0,0,0,496,496,0,571,54,0,54,1277,58,0,58
2021,Enfield 016D,E01001511,107,107,0,605,2,2,0,603,596,7,571,50,0,50,1401,68,0,68
2021,Enfield 015D,E01001512,153,153,0,733,6,0,6,727,719,8,787,47,0,47,1784,64,0,64
2021,Enfield 012F,E01001513,147,147,0,533,2,2,0,531,530,1,687,49,1,48,1488,72,0,72
2021,Enfield 016E,E01001514,141,141,0,564,5,0,5,559,553,6,583,31,0,31,1364,45,0,45
2021,Enfield 015E,E01001515,138,137,1,511,2,0,2,509,507,2,737,63,0,63,1496,47,0,47
2021,Enfield 005D,E01001516,122,122,0,648,1,0,1,647,647,0,772,34,0,34,1636,60,0,60
2021,Enfield 006C,E01001517,162,162,0,520,2,2,0,518,516,2,680,60,0,60,1511,89,0,89
2021,Enfield 016F,E01001518,103,103,0,585,5,3,2,580,574,6,562,32,0,32,1356,74,0,74
2021,Enfield 019A,E01001520,103,103,0,728,4,0,4,724,720,4,546,35,0,35,1476,64,0,64
2021,Enfield 028A,E01001521,97,96,1,805,5,4,1,800,798,2,479,32,0,32,1495,82,1,81
2021,Enfield 019B,E01001522,147,146,1,601,2,2,0,599,595,4,527,33,0,33,1381,73,0,73
2021,Enfield 019C,E01001523,97,97,0,731,2,0,2,729,728,1,448,26,0,26,1431,129,0,129
2021,Enfield 019D,E01001524,115,115,0,578,0,0,0,578,578,0,504,23,0,23,1271,51,0,51
2021,Enfield 020E,E01001525,132,131,1,743,4,4,0,739,733,6,574,33,1,32,1587,105,0,105
2021,Enfield 019E,E01001526,83,83,0,721,3,2,1,718,714,4,411,26,0,26,1333,92,0,92
2021,Enfield 036F,E01001527,126,124,2,814,4,0,4,810,804,6,623,26,0,26,1660,71,0,71
2021,Enfield 032B,E01001528,132,132,0,424,4,2,2,420,419,1,678,43,1,42,1316,39,0,39
2021,Enfield 032C,E01001529,142,141,1,452,8,6,2,444,442,2,794,27,0,27,1464,49,0,49
2021,Enfield 032D,E01001530,104,103,1,543,3,1,2,540,532,8,611,45,1,44,1352,49,0,49
2021,Enfield 028B,E01001531,87,87,0,635,4,4,0,631,629,2,353,17,0,17,1159,67,0,67
2021,Enfield 028C,E01001532,100,100,0,744,6,2,4,738,734,4,445,17,0,17,1385,79,0,79
2021,Enfield 028D,E01001533,67,67,0,786,4,0,4,782,782,0,326,58,0,58,1343,106,0,106
2021,Enfield 032E,E01001534,77,77,0,700,2,2,0,698,696,2,506,26,0,26,1384,75,0,75
2021,Enfield 028E,E01001535,65,65,0,630,0,0,0,630,625,5,377,21,0,21,1164,71,0,71
2021,Enfield 008B,E01001536,157,157,0,672,8,2,6,664,658,6,648,50,2,48,1604,77,0,77
2021,Enfield 005E,E01001537,133,133,0,552,4,2,2,548,542,6,542,44,0,44,1335,64,0,64
2021,Enfield 009A,E01001538,86,86,0,746,4,0,4,742,736,6,445,17,0,17,1367,73,0,73
2021,Enfield 009B,E01001539,98,98,0,690,0,0,0,690,688,2,449,18,0,18,1325,70,0,70
2021,Enfield 008C,E01001540,157,157,0,685,7,6,1,678,673,5,572,36,0,36,1514,64,0,64
2021,Enfield 008D,E01001541,123,123,0,566,2,0,2,564,557,7,432,18,0,18,1184,45,0,45
2021,Enfield 008E,E01001542,100,98,2,479,2,2,0,477,477,0,519,37,1,36,1211,76,0,76
2021,Enfield 009C,E01001543,101,101,0,708,2,0,2,706,704,2,403,20,0,20,1307,75,0,75
2021,Enfield 009D,E01001544,93,92,1,758,3,3,0,755,755,0,405,26,2,24,1377,95,0,95
2021,Enfield 002B,E01001545,154,154,0,505,2,0,2,503,503,0,653,49,0,49,1417,56,0,56
2021,Enfield 001C,E01001546,128,127,1,525,2,2,0,523,517,6,592,44,0,44,1360,71,0,71
2021,Enfield 002C,E01001547,144,144,0,696,17,14,3,679,675,4,656,48,2,46,1627,83,0,83
2021,Enfield 002D,E01001548,123,123,0,564,0,0,0,564,560,4,600,54,0,54,1407,66,0,66
2021,Enfield 006D,E01001549,162,162,0,539,2,2,0,537,537,0,722,64,1,63,1552,65,2,63
2021,Enfield 006E,E01001550,125,125,0,516,2,2,0,514,514,0,573,43,0,43,1321,64,0,64
2021,Enfield 002E,E01001551,133,133,0,465,1,1,0,464,463,1,679,48,0,48,1415,90,0,90
2021,Enfield 001D,E01001552,102,102,0,672,0,0,0,672,671,1,593,45,1,44,1531,119,0,119
2021,Enfield 037B,E01001553,88,88,0,583,2,0,2,581,580,1,605,33,0,33,1352,43,0,43
2021,Enfield 037C,E01001554,172,172,0,470,2,2,0,468,467,1,628,44,0,44,1360,46,0,46
2021,Enfield 033C,E01001555,143,143,0,740,0,0,0,740,736,4,676,50,0,50,1681,72,0,72
2021,Enfield 035E,E01001556,90,90,0,605,2,2,0,603,602,1,480,43,0,43,1297,79,0,79
2021,Enfield 033D,E01001557,106,106,0,568,2,0,2,566,563,3,529,44,0,44,1304,57,0,57
2021,Enfield 033E,E01001558,119,119,0,602,2,0,2,600,598,2,631,44,0,44,1444,48,0,48
2021,Enfield 033F,E01001559,132,132,0,594,0,0,0,594,590,4,703,68,0,68,1572,75,0,75
2021,Enfield 035F,E01001560,90,90,0,560,5,4,1,555,555,0,522,30,0,30,1277,75,0,75
2021,Enfield 037D,E01001562,196,195,1,594,4,2,2,590,588,2,779,52,2,50,1703,82,0,82
2021,Enfield 029C,E01001563,140,140,0,643,11,6,5,632,627,5,542,35,0,35,1410,50,0,50
2021,Enfield 022B,E01001564,98,98,0,663,6,2,4,657,655,2,465,24,0,24,1322,72,1,71
2021,Enfield 029D,E01001565,142,142,0,616,6,2,4,610,608,2,531,35,0,35,1389,65,0,65
2021,Enfield 029E,E01001566,105,105,0,648,2,2,0,646,644,2,628,33,0,33,1482,68,0,68
2021,Enfield 022C,E01001567,88,88,0,712,5,2,3,707,703,4,334,11,0,11,1233,88,1,87
2021,Enfield 022D,E01001568,58,58,0,951,0,0,0,951,949,2,443,21,0,21,1557,84,0,84
2021,Enfield 022E,E01001569,151,150,1,627,4,4,0,623,616,7,577,24,0,24,1441,62,0,62
2021,Enfield 026E,E01001570,116,116,0,618,0,0,0,618,616,2,616,40,0,40,1470,80,0,80
2021,Greenwich 008A,E01001571,128,128,0,599,5,2,3,594,593,1,603,38,0,38,1424,56,0,56
2021,Greenwich 008B,E01001572,99,98,1,601,7,2,5,594,585,9,576,34,0,34,1369,59,0,59
2021,Greenwich 008C,E01001573,72,70,2,573,2,0,2,571,567,4,566,21,0,21,1282,50,0,50
2021,Greenwich 008D,E01001574,130,129,1,429,4,4,0,425,421,4,749,52,1,51,1409,49,0,49
2021,Greenwich 003A,E01001575,123,123,0,417,2,0,2,415,410,5,623,84,0,84,1301,54,0,54
2021,Greenwich 003B,E01001576,123,122,1,540,0,0,0,540,535,5,667,54,1,53,1452,68,0,68
2021,Greenwich 003C,E01001577,107,106,1,546,0,0,0,546,539,7,665,47,1,46,1434,69,0,69
2021,Greenwich 003D,E01001578,174,173,1,661,6,4,2,655,652,3,802,79,0,79,1787,71,1,70
2021,Greenwich 003E,E01001579,118,117,1,489,1,0,1,488,483,5,610,32,0,32,1307,58,0,58
2021,Greenwich 021A,E01001580,121,121,0,604,11,4,7,593,557,36,577,31,0,31,1375,42,0,42
2021,Greenwich 016A,E01001581,119,119,0,485,5,0,5,480,473,7,608,29,0,29,1308,67,1,66
2021,Greenwich 021B,E01001582,122,122,0,507,6,2,4,501,500,1,435,36,0,36,1176,76,0,76
2021,Greenwich 021C,E01001583,114,113,1,518,7,3,4,511,506,5,622,29,1,28,1330,47,0,47
2021,Greenwich 021D,E01001584,112,112,0,610,8,2,6,602,581,21,443,24,0,24,1247,58,0,58
2021,Greenwich 016B,E01001585,80,80,0,571,9,6,3,562,558,4,458,32,0,32,1185,44,0,44
2021,Greenwich 016C,E01001586,105,104,1,442,4,2,2,438,432,6,541,26,2,24,1180,66,0,66
2021,Greenwich 016D,E01001587,125,125,0,678,5,1,4,673,665,8,772,47,2,45,1678,56,1,55
2021,Greenwich 012A,E01001588,134,132,2,542,2,0,2,540,533,7,627,30,1,29,1405,72,0,72
2021,Greenwich 012B,E01001589,110,110,0,519,3,3,0,516,506,10,696,49,1,48,1438,64,0,64
2021,Greenwich 014A,E01001590,112,110,2,531,8,4,4,523,511,12,686,41,0,41,1418,48,0,48
2021,Greenwich 012C,E01001591,148,148,0,523,3,1,2,520,514,6,892,40,1,39,1657,54,0,54
2021,Greenwich 014B,E01001592,100,98,2,654,7,0,7,647,634,13,704,30,0,30,1535,47,1,46
2021,Greenwich 014C,E01001593,109,109,0,642,8,2,6,634,621,13,594,26,1,25,1431,60,6,54
2021,Greenwich 014D,E01001594,207,207,0,497,0,0,0,497,491,6,1057,65,1,64,1894,68,0,68
2021,Greenwich 012D,E01001595,126,125,1,650,2,0,2,648,640,8,734,53,0,53,1622,59,0,59
