date,geography,geography code,Employment history: Not in employment: Never worked,Employment history: Not in employment: Not worked in the last 12 months,Employment history: Not in employment: Worked in the last 12 months,Employment history: Total: All usual residents aged 16 years and over not in employment the week before the census
2021,Brent 033F,E01000585,116,190,64,370
2021,Brent 032E,E01000586,183,266,150,599
2021,Brent 001A,E01000587,210,235,85,530
2021,Brent 001B,E01000589,320,386,111,817
2021,Brent 001C,E01000590,223,322,81,626
2021,Brent 003F,E01000591,284,325,126,735
2021,Brent 001D,E01000592,199,268,86,553
2021,Brent 001E,E01000593,300,317,100,717
2021,Brent 001F,E01000594,198,238,122,558
2021,Brent 027A,E01000595,303,230,90,623
2021,Brent 021A,E01000596,361,267,80,708
2021,Brent 027D,E01000599,339,240,115,694
2021,Brent 021B,E01000601,359,191,67,617
2021,Brent 021C,E01000602,271,245,93,609
2021,Brent 021D,E01000603,249,205,87,541
2021,Brent 021E,E01000604,341,250,94,685
2021,Brent 021F,E01000605,361,317,148,826
2021,Brent 016B,E01000606,296,264,115,675
2021,Brent 013C,E01000607,439,326,136,901
2021,Brent 013D,E01000608,334,298,99,731
2021,Brent 016C,E01000609,271,275,109,655
2021,Brent 019A,E01000610,332,334,93,759
2021,Brent 016D,E01000611,262,202,84,548
2021,Brent 019B,E01000612,263,234,92,589
2021,Brent 013E,E01000613,249,206,110,565
2021,Brent 036A,E01000615,479,547,411,1437
2021,Brent 020A,E01000616,202,232,128,562
2021,Brent 036B,E01000617,309,320,127,756
2021,Brent 036D,E01000618,248,235,85,568
2021,Brent 036C,E01000619,230,269,82,581
2021,Brent 020B,E01000620,276,313,71,660
2021,Brent 020C,E01000621,229,248,107,584
2021,Brent 010D,E01000622,246,240,90,576
2021,Brent 005C,E01000623,246,255,82,583
2021,Brent 005D,E01000624,221,328,78,627
2021,Brent 009E,E01000625,329,260,83,672
2021,Brent 010E,E01000626,249,208,80,537
2021,Brent 014E,E01000627,335,287,126,748
2021,Brent 014F,E01000628,264,312,116,692
2021,Brent 005E,E01000629,235,311,113,659
2021,Brent 026E,E01000630,399,300,169,868
2021,Brent 019C,E01000631,310,289,111,710
2021,Brent 029E,E01000632,411,312,166,889
2021,Brent 019D,E01000633,427,288,124,839
2021,Brent 019E,E01000634,391,291,150,832
2021,Brent 020E,E01000636,321,331,122,774
2021,Brent 022B,E01000637,189,238,88,515
2021,Brent 024A,E01000638,290,274,113,677
2021,Brent 022C,E01000639,181,178,94,453
2021,Brent 024B,E01000640,408,228,108,744
2021,Brent 024C,E01000641,289,251,120,660
2021,Brent 022D,E01000642,240,278,146,664
2021,Brent 024D,E01000643,399,356,120,875
2021,Brent 022E,E01000644,240,308,116,664
2021,Bromley 007A,E01000645,77,314,62,453
2021,Bromley 016A,E01000646,111,386,86,583
2021,Bromley 016B,E01000647,100,249,59,408
2021,Bromley 016C,E01000648,124,329,65,518
2021,Bromley 007B,E01000649,152,433,69,654
2021,Bromley 022A,E01000650,148,482,74,704
2021,Bromley 020A,E01000651,98,444,46,588
2021,Bromley 022B,E01000652,90,380,75,545
2021,Bromley 016D,E01000653,108,433,65,606
2021,Bromley 039A,E01000654,70,243,50,363
2021,Bromley 039B,E01000655,82,247,41,370
2021,Bromley 039C,E01000656,88,324,66,478
2021,Bromley 039D,E01000657,94,322,65,481
2021,Bromley 042A,E01000658,78,455,52,585
2021,Bromley 039E,E01000659,80,230,57,367
2021,Bromley 026A,E01000661,298,470,103,871
2021,Bromley 026B,E01000662,154,281,58,493
2021,Bromley 026C,E01000663,174,311,56,541
2021,Bromley 026D,E01000664,129,291,63,483
2021,Bromley 033A,E01000665,154,354,72,580
2021,Bromley 033B,E01000666,103,553,88,744
2021,Bromley 033C,E01000667,121,417,66,604
2021,Bromley 020B,E01000668,134,357,71,562
2021,Bromley 020C,E01000669,97,263,58,418
2021,Bromley 018A,E01000670,121,389,69,579
2021,Bromley 020D,E01000671,129,396,94,619
2021,Bromley 011A,E01000672,105,331,60,496
2021,Bromley 011B,E01000673,82,267,57,406
2021,Bromley 008A,E01000674,123,266,58,447
2021,Bromley 008B,E01000676,165,315,124,604
2021,Bromley 018C,E01000677,86,247,70,403
2021,Bromley 016E,E01000678,105,297,77,479
2021,Bromley 020E,E01000679,100,231,59,390
2021,Bromley 037A,E01000680,94,446,82,622
2021,Bromley 035A,E01000681,96,336,68,500
2021,Bromley 035B,E01000682,106,423,57,586
2021,Bromley 035C,E01000683,150,285,61,496
2021,Bromley 035D,E01000684,106,429,53,588
2021,Bromley 037B,E01000685,111,293,61,465
2021,Bromley 037C,E01000686,92,398,39,529
2021,Bromley 037D,E01000687,104,380,58,542
2021,Bromley 037E,E01000688,86,311,52,449
2021,Bromley 002A,E01000689,154,333,73,560
2021,Bromley 002B,E01000690,81,308,51,440
2021,Bromley 002C,E01000691,106,272,66,444
2021,Bromley 002D,E01000692,77,356,59,492
2021,Bromley 010A,E01000693,115,560,61,736
2021,Bromley 007C,E01000694,155,507,83,745
2021,Bromley 007D,E01000695,99,359,53,511
2021,Bromley 007E,E01000696,115,481,46,642
2021,Bromley 007F,E01000697,88,322,73,483
2021,Bromley 010B,E01000698,74,325,39,438
2021,Bromley 015A,E01000699,92,167,74,333
2021,Bromley 013A,E01000700,106,238,51,395
2021,Bromley 015B,E01000701,74,206,56,336
2021,Bromley 013B,E01000702,67,186,65,318
2021,Bromley 013C,E01000703,101,264,76,441
2021,Bromley 015C,E01000704,104,240,48,392
2021,Bromley 015D,E01000705,93,245,44,382
2021,Bromley 013D,E01000706,98,220,57,375
2021,Bromley 041A,E01000707,69,174,48,291
2021,Bromley 041B,E01000708,104,316,39,459
2021,Bromley 006A,E01000709,74,327,54,455
2021,Bromley 006B,E01000710,91,388,88,567
2021,Bromley 006C,E01000711,91,341,76,508
2021,Bromley 012A,E01000712,85,347,83,515
2021,Bromley 012B,E01000713,77,364,67,508
2021,Bromley 006D,E01000714,131,353,86,570
2021,Bromley 012C,E01000715,92,408,63,563
2021,Bromley 011C,E01000716,99,457,62,618
2021,Bromley 011D,E01000717,76,345,80,501
2021,Bromley 006E,E01000718,172,308,117,597
2021,Bromley 019A,E01000719,168,340,77,585
2021,Bromley 019B,E01000720,195,282,62,539
2021,Bromley 019C,E01000721,186,239,68,493
2021,Bromley 023A,E01000722,158,327,56,541
2021,Bromley 029A,E01000723,80,393,42,515
2021,Bromley 019D,E01000724,184,262,77,523
2021,Bromley 023B,E01000725,171,344,71,586
2021,Bromley 029B,E01000726,98,317,39,454
2021,Bromley 028A,E01000727,111,424,54,589
2021,Bromley 019E,E01000728,145,381,76,602
2021,Bromley 014A,E01000729,195,317,73,585
2021,Bromley 014B,E01000730,190,288,87,565
2021,Bromley 023C,E01000731,120,259,48,427
2021,Bromley 023D,E01000732,111,307,57,475
2021,Bromley 023E,E01000733,124,304,59,487
2021,Bromley 028B,E01000734,99,247,55,401
2021,Bromley 014C,E01000735,173,258,70,501
2021,Bromley 010C,E01000736,149,309,78,536
2021,Bromley 010D,E01000737,137,265,43,445
2021,Bromley 014D,E01000738,145,345,53,543
2021,Bromley 014E,E01000739,203,297,75,575
2021,Bromley 005B,E01000741,142,210,54,406
2021,Bromley 005C,E01000742,160,242,100,502
2021,Bromley 009A,E01000743,236,384,91,711
2021,Bromley 009B,E01000744,217,274,78,569
2021,Bromley 005D,E01000745,121,222,95,438
2021,Bromley 005E,E01000746,118,277,87,482
2021,Bromley 042B,E01000747,161,420,77,658
2021,Bromley 042C,E01000748,106,534,66,706
2021,Bromley 036A,E01000749,110,497,54,661
2021,Bromley 036B,E01000750,157,395,65,617
2021,Bromley 036C,E01000751,153,428,103,684
2021,Bromley 036D,E01000752,120,500,53,673
2021,Bromley 031A,E01000753,108,516,65,689
2021,Bromley 031B,E01000754,95,374,67,536
2021,Bromley 031C,E01000755,93,405,45,543
2021,Bromley 033D,E01000756,145,417,63,625
2021,Bromley 031D,E01000757,86,461,52,599
2021,Bromley 031E,E01000758,75,338,45,458
2021,Bromley 034A,E01000759,87,356,63,506
2021,Bromley 034B,E01000760,103,420,68,591
2021,Bromley 034C,E01000761,96,357,53,506
2021,Bromley 018D,E01000762,94,359,54,507
2021,Bromley 027A,E01000763,83,328,49,460
2021,Bromley 027B,E01000764,132,350,62,544
2021,Bromley 034D,E01000765,114,380,68,562
2021,Bromley 027C,E01000766,91,398,58,547
2021,Bromley 027D,E01000767,96,370,66,532
2021,Bromley 034E,E01000768,83,413,68,564
2021,Bromley 024A,E01000769,161,265,55,481
2021,Bromley 012D,E01000770,97,474,66,637
2021,Bromley 041C,E01000771,82,391,69,542
2021,Bromley 012E,E01000772,89,491,59,639
2021,Bromley 024B,E01000773,67,353,61,481
2021,Bromley 041D,E01000774,97,271,54,422
2021,Bromley 024C,E01000775,158,448,111,717
2021,Bromley 024D,E01000777,86,286,72,444
2021,Bromley 024E,E01000778,116,268,70,454
2021,Bromley 001A,E01000779,80,354,57,491
2021,Bromley 001B,E01000780,145,303,73,521
2021,Bromley 001C,E01000781,157,255,76,488
2021,Bromley 001D,E01000782,173,253,68,494
2021,Bromley 001E,E01000783,159,256,74,489
2021,Bromley 002E,E01000784,93,276,56,425
2021,Bromley 001F,E01000785,140,272,64,476
2021,Bromley 032A,E01000786,86,466,48,600
2021,Bromley 029C,E01000787,151,372,53,576
2021,Bromley 029D,E01000788,122,363,64,549
2021,Bromley 032B,E01000789,233,263,90,586
2021,Bromley 028C,E01000790,137,412,86,635
2021,Bromley 029E,E01000791,122,420,54,596
2021,Bromley 032C,E01000792,104,332,53,489
2021,Bromley 032D,E01000793,97,445,56,598
2021,Bromley 035E,E01000794,108,437,58,603
2021,Bromley 032E,E01000795,116,317,52,485
2021,Bromley 009C,E01000796,201,209,72,482
2021,Bromley 013E,E01000797,87,320,63,470
2021,Bromley 009D,E01000798,202,221,72,495
2021,Bromley 004A,E01000799,144,250,71,465
2021,Bromley 009E,E01000800,146,200,69,415
2021,Bromley 015E,E01000801,125,266,77,468
2021,Bromley 004B,E01000802,94,279,74,447
2021,Bromley 004C,E01000803,125,273,55,453
2021,Bromley 004D,E01000804,79,307,55,441
2021,Bromley 004E,E01000805,127,247,83,457
2021,Bromley 009F,E01000806,163,190,82,435
2021,Bromley 022C,E01000807,93,354,50,497
2021,Bromley 025A,E01000808,100,388,48,536
2021,Bromley 022D,E01000809,93,370,69,532
2021,Bromley 025B,E01000810,68,391,58,517
2021,Bromley 025C,E01000811,57,277,45,379
2021,Bromley 028D,E01000812,111,392,64,567
2021,Bromley 025D,E01000813,90,390,55,535
2021,Bromley 028E,E01000814,73,442,47,562
2021,Bromley 025E,E01000815,79,403,48,530
2021,Bromley 040A,E01000816,112,292,60,464
2021,Bromley 040B,E01000818,107,370,59,536
2021,Bromley 040C,E01000819,165,362,72,599
2021,Bromley 008C,E01000820,133,336,71,540
2021,Bromley 008D,E01000822,107,264,62,433
2021,Bromley 008E,E01000823,93,302,65,460
2021,Bromley 008F,E01000824,83,189,59,331
2021,Bromley 008G,E01000825,119,308,56,483
2021,Bromley 021A,E01000826,108,394,59,561
2021,Bromley 021B,E01000827,105,443,66,614
2021,Bromley 011E,E01000828,104,390,53,547
2021,Bromley 018E,E01000829,93,272,67,432
2021,Bromley 021C,E01000830,104,390,54,548
2021,Bromley 021D,E01000831,108,438,65,611
2021,Bromley 030A,E01000832,90,375,55,520
2021,Bromley 021E,E01000833,97,296,71,464
2021,Bromley 027E,E01000834,80,232,43,355
2021,Bromley 030B,E01000835,125,368,74,567
2021,Bromley 030C,E01000836,51,270,43,364
2021,Bromley 030D,E01000837,117,353,57,527
2021,Bromley 030E,E01000838,80,382,56,518
2021,Bromley 030F,E01000839,81,373,50,504
2021,Bromley 030G,E01000840,103,581,38,722
2021,Bromley 030H,E01000841,115,389,57,561
2021,Camden 011A,E01000842,78,260,66,404
2021,Camden 014A,E01000843,70,199,49,318
2021,Camden 011B,E01000844,98,234,47,379
2021,Camden 014B,E01000845,108,233,69,410
2021,Camden 014C,E01000846,212,247,73,532
2021,Camden 014D,E01000847,233,292,81,606
2021,Camden 011C,E01000848,88,217,68,373
2021,Camden 011D,E01000849,61,227,60,348
2021,Camden 026A,E01000850,275,191,139,605
2021,Camden 026B,E01000851,373,222,174,769
2021,Camden 029H,E01000853,238,383,102,723
2021,Camden 028A,E01000855,206,238,93,537
2021,Camden 019A,E01000856,238,229,144,611
2021,Camden 018A,E01000857,134,263,72,469
2021,Camden 018B,E01000858,291,341,137,769
2021,Camden 018C,E01000859,102,253,69,424
2021,Camden 018D,E01000860,100,318,50,468
2021,Camden 019B,E01000861,137,221,131,489
2021,Camden 018E,E01000862,107,268,94,469
2021,Camden 021A,E01000863,191,234,147,572
2021,Camden 009A,E01000866,238,316,119,673
2021,Camden 015C,E01000867,270,260,153,683
2021,Camden 015D,E01000868,241,257,92,590
2021,Camden 015E,E01000869,200,313,146,659
2021,Camden 009B,E01000870,156,266,82,504
2021,Camden 005A,E01000871,169,262,75,506
2021,Camden 005B,E01000872,160,250,89,499
2021,Camden 005C,E01000873,102,202,75,379
2021,Camden 005D,E01000874,109,221,61,391
2021,Camden 013A,E01000875,133,212,92,437
2021,Camden 013B,E01000876,236,269,94,599
2021,Camden 005E,E01000877,101,197,59,357
2021,Camden 004A,E01000878,189,306,75,570
2021,Camden 004B,E01000879,83,222,52,357
2021,Camden 004C,E01000880,99,213,61,373
2021,Camden 008A,E01000881,114,202,86,402
2021,Camden 008B,E01000882,83,217,70,370
2021,Camden 008C,E01000883,120,175,87,382
2021,Camden 004D,E01000884,125,262,61,448
2021,Camden 004E,E01000885,117,273,47,437
2021,Camden 006A,E01000886,87,216,78,381
2021,Camden 006B,E01000887,116,203,72,391
2021,Camden 006C,E01000888,137,256,80,473
2021,Camden 007A,E01000889,301,309,103,713
2021,Camden 007B,E01000890,229,251,76,556
2021,Camden 007C,E01000891,235,280,95,610
2021,Camden 006D,E01000892,172,304,80,556
2021,Camden 002A,E01000893,72,264,53,389
2021,Camden 002B,E01000894,69,263,48,380
2021,Camden 002C,E01000895,148,330,51,529
2021,Camden 002D,E01000896,55,275,63,393
2021,Camden 008D,E01000897,82,254,57,393
2021,Camden 008E,E01000898,131,307,67,505
2021,Camden 002E,E01000899,97,322,63,482
2021,Camden 012A,E01000900,195,269,78,542
2021,Camden 007D,E01000901,300,280,101,681
2021,Camden 012B,E01000902,234,272,75,581
2021,Camden 006E,E01000903,150,243,55,448
2021,Camden 012C,E01000904,300,370,143,813
2021,Camden 012D,E01000905,320,318,117,755
2021,Camden 012E,E01000906,95,188,79,362
2021,Camden 001A,E01000907,187,282,71,540
2021,Camden 001B,E01000908,193,345,84,622
2021,Camden 001C,E01000909,116,340,69,525
2021,Camden 003A,E01000910,79,234,57,370
2021,Camden 003B,E01000911,175,257,80,512
2021,Camden 001D,E01000912,179,316,96,591
2021,Camden 001E,E01000913,140,366,76,582
2021,Camden 028B,E01000914,228,258,112,598
2021,Camden 027A,E01000915,267,241,109,617
2021,Camden 027B,E01000916,257,287,123,667
2021,Camden 027C,E01000917,280,346,81,707
2021,Camden 028C,E01000918,351,358,169,878
2021,Camden 028D,E01000919,256,285,127,668
2021,Camden 027D,E01000920,224,275,102,601
2021,Camden 003C,E01000921,127,224,99,450
2021,Camden 007E,E01000922,371,257,172,800
2021,Camden 003D,E01000923,126,243,86,455
2021,Camden 009C,E01000924,153,234,72,459
2021,Camden 009D,E01000925,243,241,95,579
2021,Camden 009E,E01000926,160,195,114,469
2021,Camden 007F,E01000927,157,244,95,496
2021,Camden 003E,E01000928,142,276,79,497
2021,Camden 020A,E01000929,365,288,103,756
2021,Camden 020B,E01000930,366,373,128,867
2021,Camden 013C,E01000931,328,302,93,723
2021,Camden 013D,E01000932,171,235,85,491
2021,Camden 020C,E01000933,177,263,126,566
2021,Camden 020D,E01000934,250,280,83,613
2021,Camden 020E,E01000935,230,250,79,559
2021,Camden 029G,E01000937,305,195,178,678
2021,Camden 029A,E01000938,224,229,133,586
2021,Camden 029B,E01000939,381,217,126,724
2021,Camden 029D,E01000941,214,228,97,539
2021,Camden 029C,E01000942,211,192,112,515
2021,Camden 029F,E01000943,565,250,275,1090
2021,Camden 023A,E01000944,308,236,145,689
2021,Camden 021B,E01000946,227,224,86,537
2021,Camden 021C,E01000947,260,238,164,662
2021,Camden 021D,E01000948,165,289,97,551
2021,Camden 023C,E01000949,207,242,103,552
2021,Camden 023E,E01000951,315,230,115,660
2021,Camden 022A,E01000952,320,285,134,739
2021,Camden 022C,E01000954,333,292,139,764
2021,Camden 022D,E01000955,289,238,85,612
2021,Camden 022E,E01000956,316,225,120,661
2021,Camden 019C,E01000957,147,210,91,448
2021,Camden 019D,E01000958,694,425,317,1436
2021,Camden 019E,E01000959,318,324,169,811
2021,Camden 017A,E01000960,184,251,96,531
2021,Camden 017B,E01000961,256,278,108,642
2021,Camden 016A,E01000962,79,176,79,334
2021,Camden 017C,E01000963,284,307,100,691
2021,Camden 016B,E01000964,182,264,82,528
2021,Camden 016C,E01000965,144,216,86,446
2021,Camden 016D,E01000966,83,192,61,336
2021,Camden 017D,E01000967,172,288,70,530
2021,Camden 016E,E01000968,92,193,72,357
2021,Camden 010A,E01000969,95,238,100,433
2021,Camden 010B,E01000970,90,158,48,296
2021,Camden 010C,E01000971,92,177,66,335
2021,Camden 010D,E01000972,268,330,128,726
2021,Camden 010E,E01000973,331,286,147,764
2021,Camden 013E,E01000974,224,238,71,533
2021,Croydon 022A,E01000975,155,290,114,559
2021,Croydon 022B,E01000976,201,263,109,573
2021,Croydon 022C,E01000977,247,341,96,684
2021,Croydon 022D,E01000978,159,238,102,499
2021,Croydon 022E,E01000979,109,244,81,434
2021,Croydon 017A,E01000980,164,221,68,453
2021,Croydon 017B,E01000981,137,221,81,439
2021,Croydon 017C,E01000982,106,234,65,405
2021,Croydon 017D,E01000983,125,264,80,469
2021,Croydon 022F,E01000984,213,308,88,609
2021,Croydon 021A,E01000985,130,330,56,516
2021,Croydon 021B,E01000986,132,386,83,601
2021,Croydon 021C,E01000987,82,278,47,407
2021,Croydon 018A,E01000989,138,315,65,518
2021,Croydon 045A,E01000990,198,291,87,576
2021,Croydon 018B,E01000991,151,445,75,671
2021,Croydon 014A,E01000992,215,303,91,609
2021,Croydon 021D,E01000993,122,265,77,464
2021,Croydon 009A,E01000994,181,264,70,515
2021,Croydon 009B,E01000995,209,252,73,534
2021,Croydon 009C,E01000996,144,232,88,464
2021,Croydon 009D,E01000997,212,255,102,569
2021,Croydon 010A,E01000998,169,227,75,471
2021,Croydon 009E,E01000999,173,235,64,472
2021,Croydon 010B,E01001000,179,175,63,417
2021,Croydon 013A,E01001001,177,195,72,444
2021,Croydon 009F,E01001002,197,186,89,472
2021,Croydon 010C,E01001003,185,206,72,463
2021,Croydon 015A,E01001004,252,262,118,632
2021,Croydon 019A,E01001005,227,203,85,515
2021,Croydon 016A,E01001006,204,186,96,486
2021,Croydon 016B,E01001007,280,242,94,616
2021,Croydon 019B,E01001008,253,239,69,561
2021,Croydon 019C,E01001009,261,218,90,569
2021,Croydon 019D,E01001010,249,241,90,580
2021,Croydon 019E,E01001011,312,304,138,754
2021,Croydon 020A,E01001012,284,260,110,654
2021,Croydon 020B,E01001013,341,358,149,848
2021,Croydon 041A,E01001015,124,317,51,492
2021,Croydon 041B,E01001016,141,389,62,592
2021,Croydon 043A,E01001017,87,350,73,510
2021,Croydon 044A,E01001018,74,353,79,506
2021,Croydon 044B,E01001019,94,383,58,535
2021,Croydon 044C,E01001020,93,353,62,508
2021,Croydon 044D,E01001021,127,308,57,492
2021,Croydon 044E,E01001022,78,432,62,572
2021,Croydon 041C,E01001023,177,380,86,643
2021,Croydon 043B,E01001024,79,281,55,415
2021,Croydon 043C,E01001025,69,250,43,362
2021,Croydon 043D,E01001026,128,295,79,502
2021,Croydon 043E,E01001027,160,365,88,613
2021,Croydon 038A,E01001028,141,356,92,589
2021,Croydon 038B,E01001029,209,340,84,633
2021,Croydon 038C,E01001030,103,284,59,446
2021,Croydon 038D,E01001031,81,297,59,437
2021,Croydon 035A,E01001032,130,346,34,510
2021,Croydon 031A,E01001033,121,218,62,401
2021,Croydon 031B,E01001034,113,208,70,391
2021,Croydon 047C,E01001035,152,286,67,505
2021,Croydon 029A,E01001036,168,362,66,596
2021,Croydon 029B,E01001037,110,186,49,345
2021,Croydon 029C,E01001038,96,273,73,442
2021,Croydon 029D,E01001039,91,286,62,439
2021,Croydon 029E,E01001040,125,219,67,411
2021,Croydon 031C,E01001041,160,203,84,447
2021,Croydon 024B,E01001042,190,253,127,570
2021,Croydon 023A,E01001044,208,387,92,687
2021,Croydon 023B,E01001046,129,298,83,510
2021,Croydon 047A,E01001047,135,239,77,451
2021,Croydon 023C,E01001049,125,331,38,494
2021,Croydon 023D,E01001050,164,358,69,591
2021,Croydon 030A,E01001051,231,271,46,548
2021,Croydon 030B,E01001052,240,252,57,549
2021,Croydon 032A,E01001053,217,253,64,534
2021,Croydon 030C,E01001054,253,285,85,623
2021,Croydon 032B,E01001055,221,266,68,555
2021,Croydon 030D,E01001056,255,221,69,545
2021,Croydon 030E,E01001057,235,241,74,550
2021,Croydon 034A,E01001058,74,248,60,382
2021,Croydon 034B,E01001059,75,291,54,420
2021,Croydon 034C,E01001060,115,275,60,450
2021,Croydon 034D,E01001061,137,263,71,471
2021,Croydon 026A,E01001062,199,370,75,644
2021,Croydon 026B,E01001063,93,311,58,462
2021,Croydon 026C,E01001064,118,390,71,579
2021,Croydon 034E,E01001065,74,305,53,432
2021,Croydon 034F,E01001066,191,255,75,521
2021,Croydon 041D,E01001067,112,374,68,554
2021,Croydon 042A,E01001068,89,357,82,528
2021,Croydon 040A,E01001069,65,270,47,382
2021,Croydon 040B,E01001070,150,355,93,598
2021,Croydon 042B,E01001071,106,325,68,499
2021,Croydon 042C,E01001072,92,450,42,584
2021,Croydon 037A,E01001073,118,261,68,447
