date,geography,geography code,Second address type: Another address when working away from home,Second address type: Another parent or guardian's address,Second address type: Armed forces base address,Second address type: Holiday home,Second address type: Other,Second address type: Partner's address,Second address type: Second address type not specified,Second address type: Student's home address,Second address type: Student's term-time address,Second address type: Total: All usual residents
2021,Wandsworth 001D,E01004583,16,54,0,53,63,33,0,13,0,232
2021,Wandsworth 003D,E01004584,3,22,0,5,27,10,0,4,0,71
2021,Wandsworth 008D,E01004585,11,66,1,38,30,16,0,4,0,166
2021,Wandsworth 009C,E01004586,19,88,0,28,31,28,0,11,0,205
2021,Wandsworth 009D,E01004587,11,57,1,60,26,22,0,7,0,184
2021,Wandsworth 008E,E01004588,16,87,1,61,32,34,0,3,0,234
2021,Wandsworth 009E,E01004589,12,74,0,31,28,17,0,8,0,170
2021,Wandsworth 005B,E01004590,5,54,0,21,29,17,0,1,0,127
2021,Wandsworth 005C,E01004591,11,73,0,23,39,24,0,8,0,178
2021,Wandsworth 005D,E01004592,11,31,1,11,28,16,0,1,0,99
2021,Wandsworth 025A,E01004593,9,51,0,26,21,17,0,6,0,130
2021,Wandsworth 020D,E01004594,10,57,0,26,19,15,0,1,0,128
2021,Wandsworth 025B,E01004595,6,43,1,11,22,15,0,4,0,102
2021,Wandsworth 020E,E01004596,16,19,0,10,21,16,0,0,0,82
2021,Wandsworth 025C,E01004597,8,25,0,32,29,16,0,17,1,128
2021,Wandsworth 025D,E01004598,7,47,0,18,26,14,0,13,0,125
2021,Wandsworth 025E,E01004599,9,28,0,28,23,4,0,2,1,95
2021,Wandsworth 018D,E01004601,14,71,2,18,35,32,0,0,1,173
2021,Wandsworth 010C,E01004602,14,48,0,48,27,16,0,14,0,167
2021,Wandsworth 006A,E01004604,5,30,0,92,29,12,0,3,1,172
2021,Wandsworth 006B,E01004605,8,42,0,53,41,14,0,6,2,166
2021,Wandsworth 006C,E01004606,12,52,1,39,21,16,0,9,1,151
2021,Wandsworth 006D,E01004607,4,32,0,70,20,7,0,2,0,135
2021,Wandsworth 006E,E01004608,6,59,0,45,34,14,0,6,0,164
2021,Wandsworth 010E,E01004609,21,71,1,62,52,26,0,7,0,240
2021,Wandsworth 033C,E01004610,4,61,0,11,13,18,0,30,0,137
2021,Wandsworth 032B,E01004611,10,40,0,8,24,19,0,13,0,114
2021,Wandsworth 032C,E01004612,5,36,0,6,25,13,0,61,0,146
2021,Wandsworth 033D,E01004613,3,27,1,2,21,20,0,15,0,89
2021,Wandsworth 034A,E01004614,8,54,0,10,25,20,0,52,0,169
2021,Wandsworth 034B,E01004615,5,25,0,5,18,12,0,15,1,81
2021,Wandsworth 034C,E01004616,6,67,0,11,31,17,0,43,0,175
2021,Wandsworth 034D,E01004617,3,102,0,8,13,20,0,179,0,325
2021,Wandsworth 032D,E01004618,7,39,0,7,8,17,0,4,1,83
2021,Wandsworth 015E,E01004619,8,24,0,137,34,9,0,4,0,216
2021,Wandsworth 019C,E01004620,11,72,0,49,40,14,0,3,1,190
2021,Wandsworth 019D,E01004621,6,38,0,70,36,9,0,13,0,172
2021,Wandsworth 024D,E01004622,2,52,0,16,37,30,0,15,0,152
2021,Wandsworth 019E,E01004623,12,52,1,24,35,10,0,9,0,143
2021,Wandsworth 024E,E01004624,5,29,0,10,13,14,0,5,0,76
2021,Wandsworth 027E,E01004625,9,21,0,110,25,9,0,2,0,176
2021,Wandsworth 027F,E01004626,7,31,0,60,33,13,0,2,0,146
2021,Wandsworth 019F,E01004627,5,33,0,36,28,12,0,1,0,115
2021,Wandsworth 022A,E01004628,12,45,0,45,21,21,0,4,0,148
2021,Wandsworth 020F,E01004629,12,25,0,37,25,10,0,4,0,113
2021,Wandsworth 022B,E01004630,2,22,0,6,14,7,0,10,1,62
2021,Wandsworth 022C,E01004631,7,25,0,12,28,26,0,6,2,106
2021,Wandsworth 028A,E01004632,6,27,0,45,19,13,0,0,1,111
2021,Wandsworth 022D,E01004633,4,24,0,8,24,6,0,11,1,78
2021,Wandsworth 028B,E01004634,6,21,0,26,19,12,0,0,0,84
2021,Wandsworth 028C,E01004635,4,24,1,16,34,15,0,35,0,129
2021,Wandsworth 028D,E01004636,11,14,1,24,26,15,0,1,0,92
2021,Wandsworth 028E,E01004637,9,23,0,27,40,6,0,1,0,106
2021,Wandsworth 011B,E01004638,10,19,0,104,31,12,0,2,1,179
2021,Wandsworth 011C,E01004639,4,34,2,67,19,15,0,3,2,146
2021,Wandsworth 011D,E01004640,10,27,0,73,32,18,0,0,1,161
2021,Wandsworth 011E,E01004641,14,42,0,37,22,10,0,1,0,126
2021,Wandsworth 016B,E01004642,8,43,0,12,24,18,0,8,0,113
2021,Wandsworth 016C,E01004643,15,37,0,40,58,22,0,4,0,176
2021,Wandsworth 016D,E01004644,19,40,1,52,49,22,0,12,2,197
2021,Wandsworth 016E,E01004645,7,18,0,10,33,13,0,5,2,88
2021,Westminster 002A,E01004646,25,16,0,93,59,11,0,2,1,207
2021,Westminster 001A,E01004647,17,26,0,61,48,10,0,14,1,177
2021,Westminster 002B,E01004648,39,74,1,124,67,46,0,17,1,369
2021,Westminster 001B,E01004649,15,49,0,60,70,22,0,5,0,221
2021,Westminster 002C,E01004650,24,44,1,111,79,27,0,13,0,299
2021,Westminster 003A,E01004651,26,67,0,71,62,34,0,13,0,273
2021,Westminster 017A,E01004652,19,85,0,36,46,22,0,23,0,231
2021,Westminster 014A,E01004653,26,57,1,132,78,20,0,16,0,330
2021,Westminster 014B,E01004654,22,77,1,95,110,42,0,32,0,379
2021,Westminster 014D,E01004656,25,73,0,60,65,26,0,29,1,279
2021,Westminster 012A,E01004657,15,33,0,57,55,15,0,4,0,179
2021,Westminster 012B,E01004658,13,119,0,38,70,34,0,114,1,389
2021,Westminster 008A,E01004659,12,78,0,54,62,31,0,62,0,299
2021,Westminster 008B,E01004660,33,76,0,85,56,25,0,31,0,306
2021,Westminster 012C,E01004661,53,77,0,37,110,27,0,81,4,389
2021,Westminster 012D,E01004662,20,80,0,45,41,29,0,36,0,251
2021,Westminster 012E,E01004663,18,56,0,72,74,26,0,22,0,268
2021,Westminster 024A,E01004665,8,17,0,13,15,8,0,8,0,69
2021,Westminster 023D,E01004668,7,42,0,35,36,19,0,15,0,154
2021,Westminster 024B,E01004669,7,48,1,21,22,35,0,7,0,141
2021,Westminster 009A,E01004670,6,6,0,11,33,6,0,18,0,80
2021,Westminster 005A,E01004674,7,23,0,14,38,9,0,7,1,99
2021,Westminster 005B,E01004675,12,54,0,17,43,13,0,6,0,145
2021,Westminster 006A,E01004676,8,36,0,22,26,17,0,11,0,120
2021,Westminster 005C,E01004677,9,44,0,10,37,16,0,8,0,124
2021,Westminster 005D,E01004678,11,35,0,15,47,24,0,14,2,148
2021,Westminster 005E,E01004679,9,25,0,14,39,14,0,3,1,105
2021,Westminster 015A,E01004680,19,43,0,71,72,21,0,33,1,260
2021,Westminster 016A,E01004681,34,86,1,32,82,32,0,20,0,287
2021,Westminster 016B,E01004682,18,83,0,42,64,13,0,103,0,323
2021,Westminster 015B,E01004683,35,84,0,91,108,29,0,28,0,375
2021,Westminster 015C,E01004684,9,60,0,35,52,35,0,212,2,405
2021,Westminster 015E,E01004686,28,54,0,48,92,35,0,18,0,275
2021,Westminster 019A,E01004687,42,56,1,168,148,72,0,17,0,504
2021,Westminster 019D,E01004690,28,20,0,127,148,10,0,8,0,341
2021,Westminster 019E,E01004691,30,69,0,73,71,29,0,25,0,297
2021,Westminster 019F,E01004692,20,26,0,75,83,17,0,11,0,232
2021,Westminster 017B,E01004693,17,37,1,81,42,18,0,78,0,274
2021,Westminster 016C,E01004694,25,59,0,64,62,16,0,32,0,258
2021,Westminster 017C,E01004695,18,47,0,19,42,16,0,56,0,198
2021,Westminster 017D,E01004696,11,22,0,20,36,20,0,7,0,116
2021,Westminster 016D,E01004697,8,58,0,49,39,13,0,13,0,180
2021,Westminster 017E,E01004698,16,53,0,34,60,14,0,29,0,206
2021,Westminster 017F,E01004699,34,85,0,60,76,31,0,29,0,315
2021,Westminster 016E,E01004700,14,97,0,62,66,32,0,27,0,298
2021,Westminster 007A,E01004701,14,81,0,60,42,21,0,10,0,228
2021,Westminster 009E,E01004702,50,38,1,20,29,16,0,9,0,163
2021,Westminster 007B,E01004703,32,63,0,175,99,25,0,12,0,406
2021,Westminster 007D,E01004705,24,24,0,70,71,21,0,10,0,220
2021,Westminster 006B,E01004706,19,62,1,26,48,22,0,15,0,193
2021,Westminster 006C,E01004707,18,78,0,58,58,24,0,35,1,272
2021,Westminster 006D,E01004708,18,39,1,20,35,22,0,6,0,141
2021,Westminster 007E,E01004709,18,47,0,52,52,19,0,8,3,199
2021,Westminster 002D,E01004710,5,38,0,14,38,22,0,3,0,120
2021,Westminster 002E,E01004711,8,41,0,25,26,7,0,7,1,115
2021,Westminster 008C,E01004712,22,81,0,74,81,25,0,51,0,334
2021,Westminster 011A,E01004713,28,64,0,94,91,26,0,16,0,319
2021,Westminster 011B,E01004714,19,62,0,91,114,39,0,28,0,353
2021,Westminster 013A,E01004715,17,86,0,38,66,22,0,135,1,365
2021,Westminster 011C,E01004716,18,47,1,62,66,18,0,20,0,232
2021,Westminster 011D,E01004717,22,86,0,52,67,21,0,20,1,269
2021,Westminster 004A,E01004718,2,28,0,12,22,20,0,3,0,87
2021,Westminster 004B,E01004719,10,27,0,16,18,15,0,3,1,90
2021,Westminster 004C,E01004720,4,25,0,24,31,12,0,8,1,105
2021,Westminster 004D,E01004721,7,19,0,12,22,12,0,4,0,76
2021,Westminster 004E,E01004722,9,43,1,5,19,11,0,8,0,96
2021,Westminster 005F,E01004723,8,62,0,31,49,17,0,15,0,182
2021,Westminster 001C,E01004724,38,58,1,34,50,28,0,13,0,222
2021,Westminster 003B,E01004725,11,53,0,30,34,19,0,22,0,169
2021,Westminster 003C,E01004726,16,59,1,94,65,18,0,12,0,265
2021,Westminster 008D,E01004727,28,76,0,91,79,39,0,30,1,344
2021,Westminster 003D,E01004728,21,57,0,48,44,21,0,15,0,206
2021,Westminster 003E,E01004729,17,36,0,80,44,19,0,14,0,210
2021,Westminster 001D,E01004730,14,43,0,63,55,32,0,13,0,220
2021,Westminster 020A,E01004731,40,87,0,126,128,53,0,40,0,474
2021,Westminster 020B,E01004732,10,32,0,20,28,9,0,5,0,104
2021,Westminster 020C,E01004733,41,98,0,103,125,41,0,235,0,643
2021,Westminster 018A,E01004734,28,86,0,39,65,40,0,52,0,310
2021,Westminster 018B,E01004735,21,140,0,66,102,38,0,155,0,522
2021,Westminster 018C,E01004736,40,202,0,51,97,50,0,72,0,512
2021,Westminster 024C,E01004737,19,25,0,32,49,15,0,2,0,142
2021,Westminster 021A,E01004740,13,19,0,17,29,13,0,9,0,100
2021,Westminster 024F,E01004741,19,43,0,15,40,10,0,5,2,134
2021,Westminster 022A,E01004742,19,74,0,41,41,18,0,16,0,209
2021,Westminster 021B,E01004743,12,46,1,20,54,21,0,19,0,173
2021,Westminster 020D,E01004744,13,36,2,43,69,23,0,18,0,204
2021,Westminster 021D,E01004746,5,27,0,20,40,13,0,9,0,114
2021,Westminster 021E,E01004747,19,86,0,53,92,31,0,19,0,300
2021,Westminster 020E,E01004748,18,58,1,93,72,32,0,98,0,372
2021,Westminster 022B,E01004749,31,86,1,85,108,55,0,51,0,417
2021,Westminster 023E,E01004750,14,47,0,39,73,26,0,17,3,219
2021,Westminster 022C,E01004751,18,68,2,74,84,22,0,6,0,274
2021,Westminster 022D,E01004752,22,45,0,29,26,16,0,12,0,150
2021,Westminster 022E,E01004753,22,77,1,61,78,29,0,3,0,271
2021,Westminster 010A,E01004754,7,23,0,19,20,10,0,8,0,87
2021,Westminster 010B,E01004755,12,60,0,25,45,27,0,4,0,173
2021,Westminster 006E,E01004756,14,33,0,15,30,18,0,30,1,141
2021,Westminster 010C,E01004757,11,37,0,14,29,20,0,9,1,121
2021,Westminster 014E,E01004760,28,49,0,42,35,11,0,11,0,176
2021,Westminster 018D,E01004761,24,47,0,86,107,37,0,27,0,328
2021,Westminster 011E,E01004762,40,63,0,77,86,43,0,17,1,327
2021,Westminster 013B,E01004763,31,146,0,53,104,40,0,92,1,467
2021,Westminster 013D,E01004765,23,105,1,56,124,49,0,65,2,425
2021,Westminster 010F,E01032512,10,31,1,12,33,9,0,1,0,97
2021,Westminster 010G,E01032513,6,14,0,9,18,12,0,6,0,65
2021,Bromley 040D,E01032562,3,15,0,2,8,4,0,0,0,32
2021,Bromley 040E,E01032563,8,8,2,34,12,9,0,2,1,76
2021,Lewisham 037E,E01032564,0,10,1,3,20,6,0,6,0,46
2021,Lewisham 038E,E01032565,14,11,0,11,9,4,0,0,3,52
2021,Bexley 029D,E01032566,2,18,1,10,19,10,0,2,1,63
2021,Greenwich 033D,E01032567,12,20,1,13,16,6,0,4,0,72
2021,Bromley 041E,E01032568,2,14,0,8,16,12,0,0,0,52
2021,Croydon 045E,E01032569,3,18,0,1,16,4,0,0,1,43
2021,Bromley 042D,E01032570,2,27,0,19,5,3,0,0,0,56
2021,Ealing 040D,E01032572,13,23,0,39,22,14,0,15,0,126
2021,Hounslow 029E,E01032573,15,52,0,47,54,23,0,4,2,197
2021,Enfield 037E,E01032574,5,15,0,6,39,12,0,4,0,81
2021,Haringey 037D,E01032575,3,23,0,4,23,8,0,4,1,66
2021,Harrow 032E,E01032576,8,9,0,8,13,5,0,0,0,43
2021,Hillingdon 033E,E01032577,3,15,0,10,27,8,0,2,0,65
2021,Lewisham 039E,E01032579,3,47,0,12,25,15,0,22,0,124
2021,Barking and Dagenham 023F,E01032580,1,9,0,7,12,6,0,3,0,38
2021,Redbridge 034G,E01032581,2,21,0,12,20,7,0,3,1,66
2021,Lambeth 036E,E01032582,7,121,0,28,64,31,0,86,0,337
2021,Southwark 034D,E01032583,17,108,0,17,30,29,0,94,0,295
2021,Southwark 034E,E01032584,6,51,0,13,38,14,0,55,0,177
2021,Sutton 025E,E01032623,9,9,0,31,15,7,0,1,1,73
2021,Southwark 035E,E01032637,13,64,0,14,28,13,0,39,0,171
2021,Southwark 035D,E01032638,12,53,0,27,28,20,0,6,0,146
2021,Southwark 014F,E01032639,10,124,0,4,31,24,0,184,0,377
2021,Southwark 035B,E01032640,12,38,0,35,40,21,0,12,0,158
2021,Southwark 036B,E01032646,4,72,0,23,50,23,0,26,1,199
2021,Southwark 014G,E01032719,8,67,0,12,29,16,0,29,0,161
2021,City of London 001F,E01032739,25,99,0,38,61,44,0,103,0,370
2021,City of London 001G,E01032740,24,104,0,42,83,30,0,64,0,347
2021,Havering 013E,E01032741,9,19,0,2,13,10,0,0,0,53
2021,Havering 013F,E01032742,5,31,1,7,30,9,0,2,0,85
2021,Ealing 010F,E01032743,3,18,0,8,18,5,0,0,0,52
2021,Ealing 010G,E01032744,3,8,0,3,28,2,0,3,0,47
2021,Tower Hamlets 004E,E01032764,18,68,0,14,48,21,0,17,0,186
2021,Tower Hamlets 004F,E01032765,10,40,0,4,17,11,0,15,0,97
2021,Tower Hamlets 021F,E01032767,10,113,1,19,35,29,0,35,6,248
2021,Tower Hamlets 025E,E01032768,9,46,0,19,24,16,0,5,0,119
2021,Tower Hamlets 025F,E01032769,7,42,0,13,29,13,0,13,0,117
2021,Tower Hamlets 032B,E01032770,15,127,0,16,36,23,0,16,0,233
2021,Tower Hamlets 033B,E01032771,18,63,0,19,36,29,0,24,1,190
2021,Tower Hamlets 032C,E01032772,14,81,0,29,41,18,0,31,1,215
2021,Tower Hamlets 032E,E01032774,19,48,0,7,35,12,0,8,0,129
2021,Tower Hamlets 031F,E01032775,7,32,0,16,24,12,0,6,0,97
2021,Tower Hamlets 034D,E01032776,16,84,0,9,34,20,0,15,1,179
2021,Tower Hamlets 035A,E01032777,5,43,0,1,27,7,0,15,1,99
2021,Tower Hamlets 035C,E01032779,6,54,3,17,23,14,0,10,2,129
2021,Tower Hamlets 035D,E01032780,22,85,0,12,54,31,0,18,1,223
2021,Tower Hamlets 033C,E01032781,13,52,1,23,39,15,0,7,2,152
2021,Tower Hamlets 033D,E01032782,11,104,0,8,30,21,0,23,0,197
2021,Tower Hamlets 031G,E01032783,4,34,0,5,17,13,0,38,0,111
2021,Tower Hamlets 004G,E01032784,4,34,0,14,15,21,0,15,0,103
2021,Tower Hamlets 010E,E01032785,10,48,0,10,33,18,0,8,0,127
2021,Tower Hamlets 010F,E01032786,5,23,0,5,15,11,0,11,2,72
2021,Tower Hamlets 011F,E01032787,4,39,0,16,27,11,0,25,0,122
2021,Hammersmith and Fulham 023D,E01032788,14,47,0,19,48,21,0,11,0,160
2021,Hammersmith and Fulham 023E,E01032789,14,39,0,11,33,22,0,12,3,134
2021,Hammersmith and Fulham 023F,E01032790,12,29,0,25,41,17,0,15,0,139
2021,Southwark 036C,E01032803,16,63,0,23,21,26,0,27,0,176
2021,Southwark 035C,E01032834,8,53,1,23,31,12,0,7,0,135
2021,Hounslow 025F,E01033000,2,25,0,5,11,4,0,4,0,51
2021,Hounslow 025G,E01033030,4,59,0,14,27,13,0,0,1,118
2021,Hounslow 031D,E01033081,8,24,2,30,45,10,0,2,1,122
2021,Hounslow 031C,E01033082,5,22,0,35,21,17,0,0,0,100
2021,Hounslow 018F,E01033083,11,30,1,17,41,14,0,1,0,115
2021,Hounslow 018G,E01033084,6,24,0,6,30,12,0,2,0,80
2021,Haringey 020F,E01033086,0,11,0,6,16,6,0,0,1,40
2021,Wandsworth 038C,E01033098,22,94,0,52,66,29,0,25,0,288
2021,Wandsworth 004E,E01033099,13,60,0,18,36,25,0,16,2,170
2021,Wandsworth 039B,E01033100,11,67,1,12,30,20,0,11,0,152
2021,Wandsworth 038D,E01033132,21,91,0,49,71,31,0,15,1,279
2021,Wandsworth 004G,E01033133,9,42,0,23,29,14,0,1,0,118
2021,Wandsworth 010G,E01033135,8,32,0,22,23,12,0,1,0,98
2021,Enfield 025F,E01033146,2,10,0,11,17,6,0,2,0,48
2021,Enfield 003F,E01033148,5,24,0,7,25,9,0,4,0,74
2021,Enfield 003G,E01033150,6,13,1,7,13,6,0,1,1,48
2021,Enfield 025G,E01033151,0,2,0,5,16,3,0,1,0,27
2021,Lambeth 004G,E01033208,22,82,0,33,45,26,0,24,3,235
2021,Lewisham 017E,E01033320,8,26,0,6,16,17,0,10,0,83
2021,Lewisham 017F,E01033322,3,22,0,16,17,12,0,0,0,70
2021,Lewisham 008E,E01033324,8,25,0,13,28,10,0,7,1,92
2021,Lewisham 008F,E01033325,6,49,0,11,20,14,0,5,0,105
2021,Lewisham 041B,E01033327,18,51,0,19,33,23,0,13,0,157
2021,Lewisham 041C,E01033341,4,14,0,14,15,14,0,1,0,62
2021,Brent 031G,E01033455,10,14,0,8,19,2,0,2,0,55
2021,Brent 027F,E01033456,6,31,0,9,32,3,0,5,0,86
2021,Brent 035A,E01033457,6,38,0,32,30,11,0,4,1,122
2021,Brent 003G,E01033463,13,13,0,21,33,21,0,4,1,106
2021,Brent 031H,E01033485,5,27,0,5,32,9,0,4,0,82
2021,Islington 011E,E01033486,6,31,0,10,9,6,0,40,0,102
2021,Islington 011F,E01033487,6,53,0,6,24,13,0,10,0,112
2021,Islington 011G,E01033488,10,89,1,10,28,28,0,84,0,250
2021,Islington 022G,E01033489,10,122,0,43,46,27,0,99,0,347
2021,Islington 022H,E01033490,13,77,0,12,27,12,0,151,0,292
2021,Islington 011H,E01033491,11,65,0,18,26,19,0,13,0,152
2021,Islington 006F,E01033493,8,34,0,25,33,21,0,5,0,126
2021,Islington 006G,E01033494,3,44,0,25,33,14,0,12,0,131
2021,Kingston upon Thames 004G,E01033569,10,45,0,39,41,27,0,26,0,188
2021,Richmond upon Thames 004G,E01033570,22,36,0,68,47,14,0,5,0,192
2021,Richmond upon Thames 004H,E01033571,3,24,0,30,31,9,0,1,0,98
2021,Newham 040C,E01033579,14,70,0,12,40,28,0,19,0,183
2021,Newham 042A,E01033580,6,42,0,10,34,13,0,5,0,110
2021,Newham 041A,E01033581,4,30,0,10,23,5,0,9,0,81
2021,Newham 041B,E01033582,13,34,0,3,20,7,0,11,0,88
2021,Newham 034I,E01033584,10,19,0,4,17,10,0,3,0,63
2021,Newham 040D,E01033586,9,34,0,3,28,10,0,11,0,95
2021,Barking and Dagenham 021E,E01033587,6,45,0,12,25,19,0,6,3,116
2021,Redbridge 039B,E01033589,7,30,0,3,20,22,0,1,0,83
2021,Redbridge 037C,E01033590,4,11,0,5,7,4,0,1,0,32
2021,Redbridge 039A,E01033591,8,23,0,12,33,16,0,1,0,93
2021,Redbridge 037D,E01033592,5,23,0,4,14,10,0,1,0,57
2021,Westminster 015F,E01033593,16,98,0,21,55,32,0,32,0,254
2021,Westminster 015G,E01033594,21,69,0,36,48,18,0,154,0,346
2021,Westminster 023F,E01033597,16,27,0,23,45,10,0,3,0,124
2021,Westminster 009F,E01033598,8,26,0,9,31,20,0,15,0,109
2021,Westminster 023G,E01033599,4,23,0,5,21,9,0,7,0,69
2021,Westminster 009G,E01033601,6,20,0,9,30,9,0,9,0,83
2021,Westminster 009H,E01033602,3,21,0,9,31,2,0,17,0,83
2021,Westminster 009I,E01033603,6,53,0,12,45,14,0,17,0,147
2021,Westminster 009J,E01033604,8,35,0,5,66,14,0,15,1,144
2021,Westminster 009K,E01033605,11,31,0,25,27,2,0,18,0,114
2021,Hackney 030A,E01033699,5,65,0,1,19,16,0,7,0,113
2021,Hackney 030B,E01033700,23,92,0,12,40,34,0,10,0,211
2021,Hackney 028C,E01033702,1,9,0,0,12,3,0,2,0,27
2021,Hackney 010F,E01033703,0,36,0,17,20,6,0,26,0,105
2021,Hackney 023F,E01033704,13,74,0,9,42,19,0,10,0,167
2021,Hackney 028D,E01033705,3,23,0,1,13,4,0,1,0,45
2021,Hackney 033B,E01033706,17,76,0,13,21,24,0,41,0,192
2021,Hackney 033C,E01033708,24,134,0,44,63,31,0,80,0,376
2021,Hackney 032B,E01033709,4,51,0,11,28,24,0,21,2,141
2021,Hackney 028E,E01033710,2,25,0,3,5,12,0,0,2,49
2021,Hackney 032C,E01033711,11,162,0,14,54,35,0,139,0,415
2021,Hackney 023G,E01033712,13,33,0,10,20,16,0,6,0,98
2021,Hackney 010G,E01033713,5,29,0,4,10,15,0,0,0,63
2021,Greenwich 035B,E01033727,14,122,0,17,37,29,0,310,0,529
2021,Greenwich 035C,E01033728,9,51,0,21,37,21,0,17,0,156
2021,Greenwich 030E,E01033729,5,96,0,6,30,12,0,367,0,516
2021,Greenwich 041E,E01033732,2,25,0,10,17,12,0,10,0,76
2021,Greenwich 039B,E01033734,11,19,0,10,19,12,0,5,0,76
2021,Greenwich 042D,E01033735,1,31,0,30,21,8,0,4,0,95
2021,Greenwich 039A,E01033736,13,70,0,38,40,23,0,12,0,196
2021,Greenwich 042B,E01033737,6,26,0,7,23,7,0,1,0,70
2021,Greenwich 037D,E01033738,5,48,0,13,34,9,0,17,2,128
2021,Greenwich 002E,E01033739,9,20,0,4,22,13,0,1,0,69
2021,Greenwich 002F,E01033740,5,12,0,7,23,10,0,6,0,63
2021,Greenwich 002G,E01033741,5,65,0,15,53,18,0,2,0,158
2021,Greenwich 007F,E01033742,7,31,0,7,20,9,0,4,1,79
2021,Greenwich 002H,E01033743,10,14,2,8,22,7,0,4,0,67
2021,Greenwich 007G,E01033744,2,17,0,2,23,8,0,3,0,55
2021,Greenwich 002I,E01033745,4,12,0,14,22,2,0,4,1,59
2021,Greenwich 038E,E01033746,4,26,0,32,21,10,0,6,0,99
2021,Havering 007F,E01033784,4,21,0,6,22,2,0,3,0,58
2021,Havering 007G,E01033785,5,22,0,4,17,8,0,0,0,56
2021,Havering 017G,E01033786,4,36,1,0,23,11,0,0,0,75
2021,Havering 017H,E01033787,5,41,0,10,18,13,0,1,0,88
2021,Havering 017I,E01033788,6,9,0,7,17,12,0,4,0,55
2021,Bexley 008H,E01033789,5,20,0,12,16,8,0,3,0,64
2021,Bexley 008I,E01033790,4,11,1,3,7,3,0,1,0,30
2021,Bexley 019G,E01033791,5,26,1,4,6,9,0,0,0,51
2021,Bexley 019H,E01033792,3,21,0,8,10,7,0,0,0,49
2021,Lambeth 003F,E01033862,17,83,0,39,56,28,0,51,2,276
2021,Lambeth 003G,E01033863,7,18,0,8,27,14,0,9,0,83
2021,Lambeth 004H,E01033864,3,20,0,6,17,9,0,5,0,60
2021,Lambeth 004I,E01033865,8,95,0,20,44,24,0,179,1,371
2021,Lambeth 004J,E01033866,2,64,0,11,23,28,0,34,0,162
2021,Southwark 002F,E01033867,11,90,0,14,20,20,0,206,1,362
2021,Southwark 002G,E01033868,3,107,1,21,33,27,0,233,1,426
2021,Southwark 004F,E01033869,5,27,2,17,17,13,0,18,0,99
2021,Southwark 004G,E01033870,7,41,1,11,29,28,0,19,1,137
2021,Southwark 004H,E01033871,7,41,0,11,17,15,0,8,0,99
2021,Southwark 004I,E01033872,7,34,0,11,30,12,0,2,1,97
2021,Southwark 009G,E01033873,7,85,0,8,10,41,0,83,1,235
2021,Southwark 009H,E01033874,7,109,0,7,24,30,0,60,0,237
2021,Southwark 012G,E01033875,8,40,0,10,23,19,0,6,1,107
2021,Southwark 012H,E01033876,10,59,0,10,20,20,0,27,0,146
2021,Southwark 012I,E01033877,10,38,0,13,16,24,0,3,0,104
2021,Southwark 015F,E01033878,3,19,0,10,18,8,0,17,0,75
2021,Southwark 015G,E01033879,9,23,0,14,18,14,0,13,0,91
2021,Southwark 015H,E01033880,28,30,0,10,102,19,0,4,0,193
2021,Southwark 016F,E01033881,10,26,0,10,18,14,0,18,0,96
2021,Southwark 022G,E01033882,1,37,0,8,15,15,0,40,0,116
2021,Southwark 022H,E01033883,0,26,1,8,31,20,0,12,1,99
2021,Southwark 035A,E01033884,11,49,0,12,33,24,0,19,0,148
2021,Southwark 036A,E01033885,5,46,1,10,19,13,0,30,0,124
2021,Barnet 017E,E01033911,9,33,0,26,27,6,0,1,1,103
2021,Barnet 017F,E01033912,11,16,1,20,27,16,0,1,0,92
2021,Barnet 024G,E01033913,5,39,0,4,33,7,0,1,0,89
2021,Barnet 024H,E01033914,12,12,0,8,20,7,0,4,0,63
2021,Barnet 042A,E01033915,5,32,0,14,35,7,0,0,0,93
2021,Barnet 042B,E01033916,8,20,1,6,58,12,0,29,3,137
2021,Barnet 042C,E01033917,7,36,0,16,51,10,0,6,1,127
2021,Barnet 042D,E01033918,9,97,0,5,48,27,0,141,0,327
2021,Barnet 042E,E01033919,18,43,0,15,49,16,0,8,0,149
2021,Barnet 042F,E01033920,7,41,0,14,28,17,0,8,0,115
2021,Barnet 043A,E01033921,17,60,1,0,36,11,0,9,0,134
2021,Barnet 043B,E01033922,10,54,0,2,32,11,0,8,0,117
2021,Barnet 043C,E01033923,6,15,0,13,26,3,0,1,0,64
2021,Barnet 043D,E01033924,8,21,0,3,19,5,0,4,0,60
2021,Barnet 043E,E01033925,7,28,0,6,30,5,0,13,0,89
2021,Enfield 014E,E01033926,7,29,0,5,28,8,0,2,0,79
2021,Enfield 020F,E01033927,4,24,0,16,48,7,0,0,0,99
2021,Enfield 020G,E01033928,4,28,0,6,18,3,0,1,0,60
2021,Brent 002F,E01033929,4,28,0,3,7,9,0,2,0,53
2021,Brent 002G,E01033930,11,25,0,15,19,10,0,1,0,81
2021,Brent 009F,E01033931,11,8,0,4,17,4,0,1,0,45
2021,Brent 009G,E01033932,11,10,0,7,38,4,0,1,1,72
2021,Brent 010G,E01033933,3,7,0,9,8,3,0,2,1,33
2021,Brent 010H,E01033934,3,3,0,8,18,3,0,0,1,36
2021,Brent 020F,E01033935,7,44,0,31,29,10,0,1,0,122
2021,Brent 020G,E01033936,6,43,0,6,27,25,0,6,0,113
2021,Brent 027G,E01033937,3,3,0,1,26,1,0,1,0,35
