date,geography,geography code,Number of disabled people in household: 1 person disabled under the Equality Act in household,Number of disabled people in household: 2 or more people disabled under the Equality Act in household,Number of disabled people in household: No people disabled under the Equality Act in household,Number of disabled people in household: Total: All households
2021,Westminster 014B,E01004654,168,29,1002,1199
2021,Westminster 014D,E01004656,245,19,845,1109
2021,Westminster 012A,E01004657,65,4,530,599
2021,Westminster 012B,E01004658,95,9,668,772
2021,Westminster 008A,E01004659,129,17,700,846
2021,Westminster 008B,E01004660,90,10,567,667
2021,Westminster 012C,E01004661,144,36,668,848
2021,Westminster 012D,E01004662,118,8,655,781
2021,Westminster 012E,E01004663,149,24,546,719
2021,Westminster 024A,E01004665,197,51,331,579
2021,Westminster 023D,E01004668,134,34,420,588
2021,Westminster 024B,E01004669,231,54,445,730
2021,Westminster 009A,E01004670,332,129,465,926
2021,Westminster 005A,E01004674,211,73,486,770
2021,Westminster 005B,E01004675,276,58,738,1072
2021,Westminster 006A,E01004676,123,29,559,711
2021,Westminster 005C,E01004677,180,39,582,801
2021,Westminster 005D,E01004678,186,49,600,835
2021,Westminster 005E,E01004679,233,38,647,918
2021,Westminster 015A,E01004680,70,27,469,566
2021,Westminster 016A,E01004681,126,21,771,918
2021,Westminster 016B,E01004682,81,12,577,670
2021,Westminster 015B,E01004683,79,10,534,623
2021,Westminster 015C,E01004684,109,11,351,471
2021,Westminster 015E,E01004686,165,11,572,748
2021,Westminster 019A,E01004687,57,5,612,674
2021,Westminster 019D,E01004690,32,8,395,435
2021,Westminster 019E,E01004691,45,6,424,475
2021,Westminster 019F,E01004692,71,10,367,448
2021,Westminster 017B,E01004693,66,6,517,589
2021,Westminster 016C,E01004694,89,7,677,773
2021,Westminster 017C,E01004695,90,5,452,547
2021,Westminster 017D,E01004696,202,30,461,693
2021,Westminster 016D,E01004697,98,20,549,667
2021,Westminster 017E,E01004698,98,11,525,634
2021,Westminster 017F,E01004699,132,23,743,898
2021,Westminster 016E,E01004700,96,16,662,774
2021,Westminster 007A,E01004701,103,13,656,772
2021,Westminster 009E,E01004702,369,91,611,1071
2021,Westminster 007B,E01004703,134,15,715,864
2021,Westminster 007D,E01004705,85,12,489,586
2021,Westminster 006B,E01004706,130,10,542,682
2021,Westminster 006C,E01004707,85,18,652,755
2021,Westminster 006D,E01004708,148,30,548,726
2021,Westminster 007E,E01004709,166,47,503,716
2021,Westminster 002D,E01004710,198,57,466,721
2021,Westminster 002E,E01004711,212,51,554,817
2021,Westminster 008C,E01004712,94,23,618,735
2021,Westminster 011A,E01004713,91,1,601,693
2021,Westminster 011B,E01004714,70,40,711,821
2021,Westminster 013A,E01004715,173,29,626,828
2021,Westminster 011C,E01004716,63,10,459,532
2021,Westminster 011D,E01004717,96,6,644,746
2021,Westminster 004A,E01004718,186,41,565,792
2021,Westminster 004B,E01004719,217,61,502,780
2021,Westminster 004C,E01004720,268,66,526,860
2021,Westminster 004D,E01004721,257,63,517,837
2021,Westminster 004E,E01004722,258,85,525,868
2021,Westminster 005F,E01004723,248,48,667,963
2021,Westminster 001C,E01004724,151,22,697,870
2021,Westminster 003B,E01004725,122,32,431,585
2021,Westminster 003C,E01004726,94,24,675,793
2021,Westminster 008D,E01004727,94,11,660,765
2021,Westminster 003D,E01004728,151,30,548,729
2021,Westminster 003E,E01004729,236,34,471,741
2021,Westminster 001D,E01004730,94,18,585,697
2021,Westminster 020A,E01004731,86,20,931,1037
2021,Westminster 020B,E01004732,249,31,411,691
2021,Westminster 020C,E01004733,146,13,787,946
2021,Westminster 018A,E01004734,172,29,805,1006
2021,Westminster 018B,E01004735,209,20,924,1153
2021,Westminster 018C,E01004736,76,5,499,580
2021,Westminster 024C,E01004737,138,23,440,601
2021,Westminster 021A,E01004740,189,31,438,658
2021,Westminster 024F,E01004741,149,19,500,668
2021,Westminster 022A,E01004742,100,14,594,708
2021,Westminster 021B,E01004743,145,28,550,723
2021,Westminster 020D,E01004744,183,18,531,732
2021,Westminster 021D,E01004746,201,37,435,673
2021,Westminster 021E,E01004747,227,58,763,1048
2021,Westminster 020E,E01004748,82,21,418,521
2021,Westminster 022B,E01004749,163,25,864,1052
2021,Westminster 023E,E01004750,168,19,651,838
2021,Westminster 022C,E01004751,120,33,617,770
2021,Westminster 022D,E01004752,170,21,514,705
2021,Westminster 022E,E01004753,169,32,721,922
2021,Westminster 010A,E01004754,227,49,402,678
2021,Westminster 010B,E01004755,195,70,726,991
2021,Westminster 006E,E01004756,152,27,572,751
2021,Westminster 010C,E01004757,174,46,404,624
2021,Westminster 014E,E01004760,154,39,505,698
2021,Westminster 018D,E01004761,86,12,599,697
2021,Westminster 011E,E01004762,132,38,592,762
2021,Westminster 013B,E01004763,209,24,883,1116
2021,Westminster 013D,E01004765,178,27,841,1046
2021,Westminster 010F,E01032512,272,55,566,893
2021,Westminster 010G,E01032513,182,25,326,533
2021,Bromley 040D,E01032562,170,48,402,620
2021,Bromley 040E,E01032563,118,36,412,566
2021,Lewisham 037E,E01032564,135,50,308,493
2021,Lewisham 038E,E01032565,180,42,382,604
2021,Bexley 029D,E01032566,198,55,499,752
2021,Greenwich 033D,E01032567,158,44,399,601
2021,Bromley 041E,E01032568,165,48,430,643
2021,Croydon 045E,E01032569,208,68,405,681
2021,Bromley 042D,E01032570,183,59,491,733
2021,Ealing 040D,E01032572,119,16,620,755
2021,Hounslow 029E,E01032573,149,21,732,902
2021,Enfield 037E,E01032574,150,42,500,692
2021,Haringey 037D,E01032575,175,32,453,660
2021,Harrow 032E,E01032576,97,36,382,515
2021,Hillingdon 033E,E01032577,142,35,432,609
2021,Lewisham 039E,E01032579,222,32,719,973
2021,Barking and Dagenham 023F,E01032580,132,40,314,486
2021,Redbridge 034G,E01032581,172,36,535,743
2021,Lambeth 036E,E01032582,195,43,927,1165
2021,Southwark 034D,E01032583,192,31,694,917
2021,Southwark 034E,E01032584,124,27,415,566
2021,Sutton 025E,E01032623,116,34,455,605
2021,Southwark 035E,E01032637,56,3,506,565
2021,Southwark 035D,E01032638,75,9,514,598
2021,Southwark 014F,E01032639,143,25,613,781
2021,Southwark 035B,E01032640,66,8,536,610
2021,Southwark 036B,E01032646,107,11,688,806
2021,Southwark 014G,E01032719,139,20,644,803
2021,City of London 001F,E01032739,72,9,796,877
2021,City of London 001G,E01032740,75,3,799,877
2021,Havering 013E,E01032741,124,24,582,730
2021,Havering 013F,E01032742,173,38,622,833
2021,Ealing 010F,E01032743,150,44,624,818
2021,Ealing 010G,E01032744,104,37,376,517
2021,Tower Hamlets 004E,E01032764,212,38,807,1057
2021,Tower Hamlets 004F,E01032765,175,52,513,740
2021,Tower Hamlets 021F,E01032767,78,13,701,792
2021,Tower Hamlets 025E,E01032768,84,10,590,684
2021,Tower Hamlets 025F,E01032769,84,19,529,632
2021,Tower Hamlets 032B,E01032770,136,27,919,1082
2021,Tower Hamlets 033B,E01032771,69,25,685,779
2021,Tower Hamlets 032C,E01032772,152,36,992,1180
2021,Tower Hamlets 032E,E01032774,159,33,537,729
2021,Tower Hamlets 031F,E01032775,65,15,483,563
2021,Tower Hamlets 034D,E01032776,108,29,913,1050
2021,Tower Hamlets 035A,E01032777,93,23,459,575
2021,Tower Hamlets 035C,E01032779,49,17,588,654
2021,Tower Hamlets 035D,E01032780,109,19,881,1009
2021,Tower Hamlets 033C,E01032781,92,21,648,761
2021,Tower Hamlets 033D,E01032782,132,22,980,1134
2021,Tower Hamlets 031G,E01032783,125,28,428,581
2021,Tower Hamlets 004G,E01032784,138,20,587,745
2021,Tower Hamlets 010E,E01032785,181,24,818,1023
2021,Tower Hamlets 010F,E01032786,148,30,442,620
2021,Tower Hamlets 011F,E01032787,193,75,508,776
2021,Hammersmith and Fulham 023D,E01032788,146,19,547,712
2021,Hammersmith and Fulham 023E,E01032789,83,18,493,594
2021,Hammersmith and Fulham 023F,E01032790,84,15,390,489
2021,Southwark 036C,E01032803,95,17,676,788
2021,Southwark 035C,E01032834,62,4,554,620
2021,Hounslow 025F,E01033000,179,40,402,621
2021,Hounslow 025G,E01033030,83,16,621,720
2021,Hounslow 031D,E01033081,155,22,600,777
2021,Hounslow 031C,E01033082,172,21,462,655
2021,Hounslow 018F,E01033083,98,16,676,790
2021,Hounslow 018G,E01033084,104,31,572,707
2021,Haringey 020F,E01033086,170,32,310,512
2021,Wandsworth 038C,E01033098,75,8,866,949
2021,Wandsworth 004E,E01033099,151,24,736,911
2021,Wandsworth 039B,E01033100,175,19,655,849
2021,Wandsworth 038D,E01033132,122,16,1008,1146
2021,Wandsworth 004G,E01033133,116,9,521,646
2021,Wandsworth 010G,E01033135,69,8,389,466
2021,Enfield 025F,E01033146,156,29,370,555
2021,Enfield 003F,E01033148,171,45,458,674
2021,Enfield 003G,E01033150,117,32,501,650
2021,Enfield 025G,E01033151,134,48,320,502
2021,Lambeth 004G,E01033208,141,8,805,954
2021,Lewisham 017E,E01033320,144,20,475,639
2021,Lewisham 017F,E01033322,79,19,475,573
2021,Lewisham 008E,E01033324,170,56,401,627
2021,Lewisham 008F,E01033325,86,8,624,718
2021,Lewisham 041B,E01033327,183,41,780,1004
2021,Lewisham 041C,E01033341,125,41,398,564
2021,Brent 031G,E01033455,97,16,384,497
2021,Brent 027F,E01033456,234,55,587,876
2021,Brent 035A,E01033457,105,27,449,581
2021,Brent 003G,E01033463,189,62,658,909
2021,Brent 031H,E01033485,163,32,513,708
2021,Islington 011E,E01033486,124,32,265,421
2021,Islington 011F,E01033487,67,16,510,593
2021,Islington 011G,E01033488,159,22,439,620
2021,Islington 022G,E01033489,103,10,565,678
2021,Islington 022H,E01033490,101,24,431,556
2021,Islington 011H,E01033491,192,42,734,968
2021,Islington 006F,E01033493,73,9,602,684
2021,Islington 006G,E01033494,131,26,495,652
2021,Kingston upon Thames 004G,E01033569,131,14,660,805
2021,Richmond upon Thames 004G,E01033570,119,26,690,835
2021,Richmond upon Thames 004H,E01033571,150,36,421,607
2021,Newham 040C,E01033579,100,18,779,897
2021,Newham 042A,E01033580,52,7,528,587
2021,Newham 041A,E01033581,170,27,548,745
2021,Newham 041B,E01033582,72,12,516,600
2021,Newham 034I,E01033584,148,57,357,562
2021,Newham 040D,E01033586,178,32,694,904
2021,Barking and Dagenham 021E,E01033587,134,28,877,1039
2021,Redbridge 039B,E01033589,107,14,545,666
2021,Redbridge 037C,E01033590,80,19,319,418
2021,Redbridge 039A,E01033591,218,43,749,1010
2021,Redbridge 037D,E01033592,136,55,434,625
2021,Westminster 015F,E01033593,125,28,718,871
2021,Westminster 015G,E01033594,146,20,535,701
2021,Westminster 023F,E01033597,144,15,425,584
2021,Westminster 009F,E01033598,190,57,299,546
2021,Westminster 023G,E01033599,125,36,365,526
2021,Westminster 009G,E01033601,207,82,319,608
2021,Westminster 009H,E01033602,212,50,371,633
2021,Westminster 009I,E01033603,115,35,442,592
2021,Westminster 009J,E01033604,159,24,359,542
2021,Westminster 009K,E01033605,245,51,398,694
2021,Hackney 030A,E01033699,116,9,587,712
2021,Hackney 030B,E01033700,194,27,910,1131
2021,Hackney 028C,E01033702,120,35,406,561
2021,Hackney 010F,E01033703,142,28,388,558
2021,Hackney 023F,E01033704,174,25,904,1103
2021,Hackney 028D,E01033705,149,37,367,553
2021,Hackney 033B,E01033706,93,13,627,733
2021,Hackney 033C,E01033708,111,10,816,937
2021,Hackney 032B,E01033709,169,17,687,873
2021,Hackney 028E,E01033710,93,16,405,514
2021,Hackney 032C,E01033711,97,8,774,879
2021,Hackney 023G,E01033712,128,33,533,694
2021,Hackney 010G,E01033713,127,17,466,610
2021,Greenwich 035B,E01033727,184,41,742,967
2021,Greenwich 035C,E01033728,131,14,723,868
2021,Greenwich 030E,E01033729,246,59,453,758
2021,Greenwich 041E,E01033732,83,25,344,452
2021,Greenwich 039B,E01033734,104,27,503,634
2021,Greenwich 042D,E01033735,99,14,479,592
2021,Greenwich 039A,E01033736,134,19,1014,1167
2021,Greenwich 042B,E01033737,196,37,580,813
2021,Greenwich 037D,E01033738,125,20,599,744
2021,Greenwich 002E,E01033739,126,23,499,648
2021,Greenwich 002F,E01033740,94,23,428,545
2021,Greenwich 002G,E01033741,99,30,511,640
2021,Greenwich 007F,E01033742,102,10,454,566
2021,Greenwich 002H,E01033743,137,42,484,663
2021,Greenwich 007G,E01033744,151,31,478,660
2021,Greenwich 002I,E01033745,108,51,430,589
2021,Greenwich 038E,E01033746,152,28,523,703
2021,Havering 007F,E01033784,149,27,503,679
2021,Havering 007G,E01033785,66,16,553,635
2021,Havering 017G,E01033786,69,16,475,560
2021,Havering 017H,E01033787,85,19,463,567
2021,Havering 017I,E01033788,123,33,358,514
2021,Bexley 008H,E01033789,90,28,487,605
2021,Bexley 008I,E01033790,141,39,309,489
2021,Bexley 019G,E01033791,156,36,438,630
2021,Bexley 019H,E01033792,134,33,402,569
2021,Lambeth 003F,E01033862,83,19,642,744
2021,Lambeth 003G,E01033863,181,29,394,604
2021,Lambeth 004H,E01033864,127,29,337,493
2021,Lambeth 004I,E01033865,63,15,519,597
2021,Lambeth 004J,E01033866,55,5,564,624
2021,Southwark 002F,E01033867,129,27,450,606
2021,Southwark 002G,E01033868,60,8,532,600
2021,Southwark 004F,E01033869,149,30,464,643
2021,Southwark 004G,E01033870,127,18,717,862
2021,Southwark 004H,E01033871,161,40,488,689
2021,Southwark 004I,E01033872,114,23,522,659
2021,Southwark 009G,E01033873,140,22,513,675
2021,Southwark 009H,E01033874,75,10,540,625
2021,Southwark 012G,E01033875,128,24,486,638
2021,Southwark 012H,E01033876,93,12,548,653
2021,Southwark 012I,E01033877,129,39,513,681
2021,Southwark 015F,E01033878,101,23,297,421
2021,Southwark 015G,E01033879,198,53,593,844
2021,Southwark 015H,E01033880,106,31,397,534
2021,Southwark 016F,E01033881,174,47,493,714
2021,Southwark 022G,E01033882,139,48,395,582
