date,geography,geography code,Schoolchild or full-time student indicator: Not a student,Schoolchild or full-time student indicator: Student,Schoolchild or full-time student indicator: Total
2021,Wandsworth 031C,E01004492,1340,256,1596
2021,Wandsworth 019A,E01004493,1531,257,1788
2021,Wandsworth 018A,E01004494,1452,218,1670
2021,Wandsworth 024A,E01004495,1156,354,1510
2021,Wandsworth 024B,E01004496,1658,178,1836
2021,Wandsworth 024C,E01004497,1063,278,1341
2021,Wandsworth 031D,E01004498,1359,183,1542
2021,Wandsworth 020A,E01004499,1304,239,1543
2021,Wandsworth 014A,E01004500,1645,206,1851
2021,Wandsworth 014B,E01004501,1232,245,1477
2021,Wandsworth 020B,E01004502,1297,252,1549
2021,Wandsworth 014C,E01004503,1381,249,1630
2021,Wandsworth 020C,E01004504,1123,307,1430
2021,Wandsworth 014D,E01004505,1317,228,1545
2021,Wandsworth 011A,E01004506,1904,220,2124
2021,Wandsworth 014E,E01004507,2106,347,2453
2021,Wandsworth 012A,E01004508,1748,189,1937
2021,Wandsworth 012B,E01004510,1544,215,1759
2021,Wandsworth 010B,E01004511,1278,234,1512
2021,Wandsworth 019B,E01004512,1125,241,1366
2021,Wandsworth 018B,E01004513,1510,321,1831
2021,Wandsworth 012C,E01004514,1481,189,1670
2021,Wandsworth 012D,E01004515,1417,210,1627
2021,Wandsworth 036A,E01004516,1102,569,1671
2021,Wandsworth 037A,E01004517,1720,383,2103
2021,Wandsworth 036B,E01004518,1301,344,1645
2021,Wandsworth 036C,E01004519,1286,364,1650
2021,Wandsworth 036D,E01004520,962,383,1345
2021,Wandsworth 037B,E01004521,1493,382,1875
2021,Wandsworth 037C,E01004522,1297,338,1635
2021,Wandsworth 036E,E01004523,1257,288,1545
2021,Wandsworth 037D,E01004524,1342,392,1734
2021,Wandsworth 035A,E01004525,1420,399,1819
2021,Wandsworth 035B,E01004526,1352,301,1653
2021,Wandsworth 035C,E01004527,1281,271,1552
2021,Wandsworth 035D,E01004528,1245,328,1573
2021,Wandsworth 035E,E01004529,1664,310,1974
2021,Wandsworth 035F,E01004530,1395,269,1664
2021,Wandsworth 033A,E01004531,1284,350,1634
2021,Wandsworth 032A,E01004532,1136,205,1341
2021,Wandsworth 033B,E01004533,1116,255,1371
2021,Wandsworth 008A,E01004534,1562,240,1802
2021,Wandsworth 007A,E01004535,1162,529,1691
2021,Wandsworth 008B,E01004536,1522,719,2241
2021,Wandsworth 007B,E01004537,1573,416,1989
2021,Wandsworth 007C,E01004538,1907,394,2301
2021,Wandsworth 003A,E01004539,1415,523,1938
2021,Wandsworth 003B,E01004540,1814,291,2105
2021,Wandsworth 007D,E01004541,1287,324,1611
2021,Wandsworth 021D,E01004542,1178,309,1487
2021,Wandsworth 027A,E01004543,1386,287,1673
2021,Wandsworth 021E,E01004544,1185,237,1422
2021,Wandsworth 027B,E01004545,1737,120,1857
2021,Wandsworth 027C,E01004546,1219,188,1407
2021,Wandsworth 029C,E01004547,1158,199,1357
2021,Wandsworth 029D,E01004548,1695,249,1944
2021,Wandsworth 027D,E01004549,1341,256,1597
2021,Wandsworth 017D,E01004550,1036,240,1276
2021,Wandsworth 012E,E01004551,1335,187,1522
2021,Wandsworth 008C,E01004552,1729,145,1874
2021,Wandsworth 015A,E01004553,1432,242,1674
2021,Wandsworth 009A,E01004554,1232,301,1533
2021,Wandsworth 017E,E01004555,1174,427,1601
2021,Wandsworth 009B,E01004556,1107,375,1482
2021,Wandsworth 015B,E01004557,1216,386,1602
2021,Wandsworth 015C,E01004558,1296,385,1681
2021,Wandsworth 015D,E01004559,1043,333,1376
2021,Wandsworth 001A,E01004560,1525,307,1832
2021,Wandsworth 039E,E01004563,1597,465,2062
2021,Wandsworth 039D,E01004564,1550,253,1803
2021,Wandsworth 005A,E01004565,1376,213,1589
2021,Wandsworth 001B,E01004566,1400,165,1565
2021,Wandsworth 039A,E01004567,1688,526,2214
2021,Wandsworth 013A,E01004568,724,920,1644
2021,Wandsworth 023A,E01004569,1458,805,2263
2021,Wandsworth 023B,E01004570,1295,506,1801
2021,Wandsworth 023C,E01004571,1289,454,1743
2021,Wandsworth 016A,E01004572,1199,373,1572
2021,Wandsworth 023D,E01004573,1251,339,1590
2021,Wandsworth 013B,E01004574,1147,829,1976
2021,Wandsworth 013C,E01004575,1214,594,1808
2021,Wandsworth 013D,E01004576,1094,383,1477
2021,Wandsworth 003C,E01004577,1463,283,1746
2021,Wandsworth 004B,E01004579,1490,271,1761
2021,Wandsworth 004C,E01004580,1634,362,1996
2021,Wandsworth 004D,E01004581,1461,248,1709
2021,Wandsworth 001C,E01004582,1782,336,2118
2021,Wandsworth 001D,E01004583,1426,216,1642
2021,Wandsworth 003D,E01004584,1243,396,1639
2021,Wandsworth 008D,E01004585,1548,207,1755
2021,Wandsworth 009C,E01004586,1597,205,1802
2021,Wandsworth 009D,E01004587,1401,296,1697
2021,Wandsworth 008E,E01004588,1713,224,1937
2021,Wandsworth 009E,E01004589,1400,280,1680
2021,Wandsworth 005B,E01004590,1482,274,1756
2021,Wandsworth 005C,E01004591,1544,253,1797
2021,Wandsworth 005D,E01004592,1357,234,1591
2021,Wandsworth 025A,E01004593,1496,272,1768
2021,Wandsworth 020D,E01004594,1279,282,1561
2021,Wandsworth 025B,E01004595,1417,247,1664
2021,Wandsworth 020E,E01004596,1204,275,1479
2021,Wandsworth 025C,E01004597,1399,329,1728
2021,Wandsworth 025D,E01004598,1700,263,1963
2021,Wandsworth 025E,E01004599,1112,304,1416
2021,Wandsworth 018D,E01004601,1962,380,2342
2021,Wandsworth 010C,E01004602,1315,250,1565
2021,Wandsworth 006A,E01004604,1166,320,1486
2021,Wandsworth 006B,E01004605,1385,309,1694
2021,Wandsworth 006C,E01004606,1359,199,1558
2021,Wandsworth 006D,E01004607,1271,275,1546
2021,Wandsworth 006E,E01004608,1402,206,1608
2021,Wandsworth 010E,E01004609,1821,243,2064
2021,Wandsworth 033C,E01004610,1604,303,1907
2021,Wandsworth 032B,E01004611,1234,235,1469
2021,Wandsworth 032C,E01004612,1198,313,1511
2021,Wandsworth 033D,E01004613,1269,354,1623
2021,Wandsworth 034A,E01004614,1534,352,1886
2021,Wandsworth 034B,E01004615,1156,381,1537
2021,Wandsworth 034C,E01004616,1508,303,1811
2021,Wandsworth 034D,E01004617,1302,528,1830
2021,Wandsworth 032D,E01004618,1184,244,1428
2021,Wandsworth 015E,E01004619,988,302,1290
2021,Wandsworth 019C,E01004620,1311,249,1560
2021,Wandsworth 019D,E01004621,1317,306,1623
2021,Wandsworth 024D,E01004622,1598,188,1786
2021,Wandsworth 019E,E01004623,1351,280,1631
2021,Wandsworth 024E,E01004624,1217,250,1467
2021,Wandsworth 027E,E01004625,954,301,1255
2021,Wandsworth 027F,E01004626,1442,262,1704
2021,Wandsworth 019F,E01004627,1178,293,1471
2021,Wandsworth 022A,E01004628,1838,387,2225
2021,Wandsworth 020F,E01004629,1194,336,1530
2021,Wandsworth 022B,E01004630,1205,439,1644
2021,Wandsworth 022C,E01004631,1399,372,1771
2021,Wandsworth 028A,E01004632,1135,290,1425
2021,Wandsworth 022D,E01004633,1131,397,1528
2021,Wandsworth 028B,E01004634,1152,240,1392
2021,Wandsworth 028C,E01004635,1237,350,1587
2021,Wandsworth 028D,E01004636,1080,304,1384
2021,Wandsworth 028E,E01004637,1111,278,1389
2021,Wandsworth 011B,E01004638,1012,295,1307
2021,Wandsworth 011C,E01004639,1346,287,1633
2021,Wandsworth 011D,E01004640,1353,243,1596
2021,Wandsworth 011E,E01004641,1446,353,1799
2021,Wandsworth 016B,E01004642,1559,434,1993
2021,Wandsworth 016C,E01004643,1692,468,2160
2021,Wandsworth 016D,E01004644,1892,477,2369
2021,Wandsworth 016E,E01004645,1509,473,1982
2021,Westminster 002A,E01004646,1189,474,1663
2021,Westminster 001A,E01004647,1060,263,1323
2021,Westminster 002B,E01004648,1755,426,2181
2021,Westminster 001B,E01004649,1019,313,1332
2021,Westminster 002C,E01004650,1370,365,1735
2021,Westminster 003A,E01004651,1415,276,1691
2021,Westminster 017A,E01004652,1234,314,1548
2021,Westminster 014A,E01004653,1575,305,1880
2021,Westminster 014B,E01004654,1985,309,2294
2021,Westminster 014D,E01004656,1545,336,1881
2021,Westminster 012A,E01004657,1009,151,1160
2021,Westminster 012B,E01004658,1063,390,1453
2021,Westminster 008A,E01004659,1149,444,1593
2021,Westminster 008B,E01004660,1020,350,1370
2021,Westminster 012C,E01004661,1472,485,1957
2021,Westminster 012D,E01004662,978,298,1276
2021,Westminster 012E,E01004663,1096,276,1372
2021,Westminster 024A,E01004665,1030,354,1384
2021,Westminster 023D,E01004668,1059,297,1356
2021,Westminster 024B,E01004669,1277,370,1647
2021,Westminster 009A,E01004670,1894,724,2618
2021,Westminster 005A,E01004674,1479,339,1818
2021,Westminster 005B,E01004675,1772,489,2261
2021,Westminster 006A,E01004676,1192,226,1418
2021,Westminster 005C,E01004677,1375,240,1615
2021,Westminster 005D,E01004678,1451,410,1861
2021,Westminster 005E,E01004679,1512,381,1893
2021,Westminster 015A,E01004680,969,234,1203
2021,Westminster 016A,E01004681,1481,293,1774
2021,Westminster 016B,E01004682,854,393,1247
2021,Westminster 015B,E01004683,1135,277,1412
2021,Westminster 015C,E01004684,777,491,1268
2021,Westminster 015E,E01004686,1093,251,1344
2021,Westminster 019A,E01004687,1031,257,1288
2021,Westminster 019D,E01004690,817,216,1033
2021,Westminster 019E,E01004691,918,185,1103
2021,Westminster 019F,E01004692,744,204,948
2021,Westminster 017B,E01004693,861,291,1152
2021,Westminster 016C,E01004694,1190,239,1429
2021,Westminster 017C,E01004695,756,284,1040
2021,Westminster 017D,E01004696,1119,265,1384
2021,Westminster 016D,E01004697,1086,187,1273
2021,Westminster 017E,E01004698,1069,217,1286
2021,Westminster 017F,E01004699,1411,279,1690
2021,Westminster 016E,E01004700,1129,287,1416
2021,Westminster 007A,E01004701,1231,220,1451
2021,Westminster 009E,E01004702,2013,659,2672
2021,Westminster 007B,E01004703,1484,390,1874
2021,Westminster 007D,E01004705,981,206,1187
2021,Westminster 006B,E01004706,1201,184,1385
2021,Westminster 006C,E01004707,1416,311,1727
2021,Westminster 006D,E01004708,1242,230,1472
2021,Westminster 007E,E01004709,1259,376,1635
2021,Westminster 002D,E01004710,1435,400,1835
2021,Westminster 002E,E01004711,1435,416,1851
2021,Westminster 008C,E01004712,1081,320,1401
2021,Westminster 011A,E01004713,1045,210,1255
2021,Westminster 011B,E01004714,1293,324,1617
2021,Westminster 013A,E01004715,1190,572,1762
2021,Westminster 011C,E01004716,830,167,997
2021,Westminster 011D,E01004717,1005,227,1232
2021,Westminster 004A,E01004718,1418,373,1791
2021,Westminster 004B,E01004719,1415,307,1722
2021,Westminster 004C,E01004720,1678,440,2118
2021,Westminster 004D,E01004721,1377,375,1752
2021,Westminster 004E,E01004722,1815,763,2578
2021,Westminster 005F,E01004723,1690,425,2115
2021,Westminster 001C,E01004724,1449,393,1842
2021,Westminster 003B,E01004725,866,378,1244
2021,Westminster 003C,E01004726,1237,373,1610
2021,Westminster 008D,E01004727,1163,311,1474
2021,Westminster 003D,E01004728,1153,248,1401
2021,Westminster 003E,E01004729,1194,245,1439
2021,Westminster 001D,E01004730,1126,269,1395
2021,Westminster 020A,E01004731,1622,298,1920
2021,Westminster 020B,E01004732,1046,212,1258
2021,Westminster 020C,E01004733,1513,531,2044
2021,Westminster 018A,E01004734,1375,283,1658
2021,Westminster 018B,E01004735,1423,534,1957
2021,Westminster 018C,E01004736,1132,304,1436
2021,Westminster 024C,E01004737,936,222,1158
2021,Westminster 021A,E01004740,1054,209,1263
2021,Westminster 024F,E01004741,1048,190,1238
2021,Westminster 022A,E01004742,1074,154,1228
2021,Westminster 021B,E01004743,1148,289,1437
2021,Westminster 020D,E01004744,1132,266,1398
2021,Westminster 021D,E01004746,988,225,1213
2021,Westminster 021E,E01004747,1725,378,2103
2021,Westminster 020E,E01004748,853,330,1183
2021,Westminster 022B,E01004749,1690,438,2128
2021,Westminster 023E,E01004750,1239,289,1528
2021,Westminster 022C,E01004751,1474,192,1666
2021,Westminster 022D,E01004752,1128,190,1318
2021,Westminster 022E,E01004753,1539,172,1711
2021,Westminster 010A,E01004754,1334,459,1793
2021,Westminster 010B,E01004755,1841,515,2356
2021,Westminster 006E,E01004756,1189,275,1464
2021,Westminster 010C,E01004757,1152,426,1578
2021,Westminster 014E,E01004760,1309,316,1625
2021,Westminster 018D,E01004761,1010,154,1164
2021,Westminster 011E,E01004762,1275,218,1493
2021,Westminster 013B,E01004763,1524,461,1985
2021,Westminster 013D,E01004765,1413,406,1819
2021,Westminster 010F,E01032512,1601,656,2257
2021,Westminster 010G,E01032513,885,284,1169
2021,Bromley 040D,E01032562,1084,424,1508
2021,Bromley 040E,E01032563,1130,248,1378
2021,Lewisham 037E,E01032564,885,350,1235
2021,Lewisham 038E,E01032565,1056,323,1379
2021,Bexley 029D,E01032566,1407,353,1760
2021,Greenwich 033D,E01032567,1241,280,1521
2021,Bromley 041E,E01032568,1157,280,1437
2021,Croydon 045E,E01032569,1191,447,1638
2021,Bromley 042D,E01032570,1344,301,1645
2021,Ealing 040D,E01032572,1299,228,1527
2021,Hounslow 029E,E01032573,1462,257,1719
2021,Enfield 037E,E01032574,1385,551,1936
2021,Haringey 037D,E01032575,1395,631,2026
2021,Harrow 032E,E01032576,1226,367,1593
2021,Hillingdon 033E,E01032577,1298,386,1684
2021,Lewisham 039E,E01032579,1602,425,2027
2021,Barking and Dagenham 023F,E01032580,1004,426,1430
2021,Redbridge 034G,E01032581,1301,474,1775
2021,Lambeth 036E,E01032582,1638,574,2212
2021,Southwark 034D,E01032583,1448,511,1959
2021,Southwark 034E,E01032584,956,346,1302
2021,Sutton 025E,E01032623,1398,326,1724
2021,Southwark 035E,E01032637,839,192,1031
2021,Southwark 035D,E01032638,987,78,1065
2021,Southwark 014F,E01032639,1287,564,1851
2021,Southwark 035B,E01032640,938,74,1012
2021,Southwark 036B,E01032646,1257,205,1462
2021,Southwark 014G,E01032719,1064,309,1373
2021,City of London 001F,E01032739,1375,226,1601
2021,City of London 001G,E01032740,1118,252,1370
2021,Havering 013E,E01032741,1146,196,1342
2021,Havering 013F,E01032742,1384,255,1639
2021,Ealing 010F,E01032743,1490,594,2084
2021,Ealing 010G,E01032744,1153,370,1523
2021,Tower Hamlets 004E,E01032764,1892,373,2265
2021,Tower Hamlets 004F,E01032765,1370,294,1664
2021,Tower Hamlets 021F,E01032767,1294,241,1535
2021,Tower Hamlets 025E,E01032768,1142,107,1249
2021,Tower Hamlets 025F,E01032769,1058,189,1247
2021,Tower Hamlets 032B,E01032770,1726,294,2020
2021,Tower Hamlets 033B,E01032771,1197,265,1462
2021,Tower Hamlets 032C,E01032772,1690,574,2264
2021,Tower Hamlets 032E,E01032774,1315,362,1677
2021,Tower Hamlets 031F,E01032775,944,129,1073
2021,Tower Hamlets 034D,E01032776,1630,321,1951
2021,Tower Hamlets 035A,E01032777,996,207,1203
2021,Tower Hamlets 035C,E01032779,1053,250,1303
2021,Tower Hamlets 035D,E01032780,1626,316,1942
2021,Tower Hamlets 033C,E01032781,1321,283,1604
2021,Tower Hamlets 033D,E01032782,1683,465,2148
2021,Tower Hamlets 031G,E01032783,989,242,1231
2021,Tower Hamlets 004G,E01032784,1310,309,1619
2021,Tower Hamlets 010E,E01032785,1756,519,2275
2021,Tower Hamlets 010F,E01032786,1077,413,1490
2021,Tower Hamlets 011F,E01032787,1687,600,2287
2021,Hammersmith and Fulham 023D,E01032788,1237,239,1476
2021,Hammersmith and Fulham 023E,E01032789,891,229,1120
2021,Hammersmith and Fulham 023F,E01032790,778,281,1059
2021,Southwark 036C,E01032803,1247,200,1447
2021,Southwark 035C,E01032834,934,69,1003
2021,Hounslow 025F,E01033000,1174,473,1647
2021,Hounslow 025G,E01033030,1283,370,1653
2021,Hounslow 031D,E01033081,1245,255,1500
2021,Hounslow 031C,E01033082,1006,175,1181
2021,Hounslow 018F,E01033083,1518,478,1996
2021,Hounslow 018G,E01033084,1315,444,1759
2021,Haringey 020F,E01033086,868,255,1123
2021,Wandsworth 038C,E01033098,1383,231,1614
2021,Wandsworth 004E,E01033099,1521,245,1766
2021,Wandsworth 039B,E01033100,1551,248,1799
2021,Wandsworth 038D,E01033132,1656,269,1925
2021,Wandsworth 004G,E01033133,1018,123,1141
2021,Wandsworth 010G,E01033135,929,168,1097
2021,Enfield 025F,E01033146,1007,407,1414
2021,Enfield 003F,E01033148,1461,605,2066
2021,Enfield 003G,E01033150,1071,425,1496
2021,Enfield 025G,E01033151,899,473,1372
2021,Lambeth 004G,E01033208,1321,324,1645
2021,Lewisham 017E,E01033320,1172,282,1454
2021,Lewisham 017F,E01033322,985,156,1141
2021,Lewisham 008E,E01033324,1175,285,1460
2021,Lewisham 008F,E01033325,1131,162,1293
2021,Lewisham 041B,E01033327,1769,261,2030
2021,Lewisham 041C,E01033341,974,266,1240
2021,Brent 031G,E01033455,819,232,1051
2021,Brent 027F,E01033456,1674,825,2499
2021,Brent 035A,E01033457,1485,376,1861
2021,Brent 003G,E01033463,2426,584,3010
2021,Brent 031H,E01033485,1220,341,1561
2021,Islington 011E,E01033486,740,252,992
2021,Islington 011F,E01033487,968,169,1137
2021,Islington 011G,E01033488,1082,501,1583
2021,Islington 022G,E01033489,1010,392,1402
2021,Islington 022H,E01033490,889,459,1348
2021,Islington 011H,E01033491,1570,270,1840
2021,Islington 006F,E01033493,1159,83,1242
2021,Islington 006G,E01033494,1195,260,1455
2021,Kingston upon Thames 004G,E01033569,1308,411,1719
2021,Richmond upon Thames 004G,E01033570,1388,361,1749
2021,Richmond upon Thames 004H,E01033571,1139,276,1415
2021,Newham 040C,E01033579,1532,279,1811
2021,Newham 042A,E01033580,1108,206,1314
2021,Newham 041A,E01033581,1315,454,1769
2021,Newham 041B,E01033582,1088,235,1323
2021,Newham 034I,E01033584,1141,477,1618
2021,Newham 040D,E01033586,1586,420,2006
2021,Barking and Dagenham 021E,E01033587,1582,571,2153
2021,Redbridge 039B,E01033589,1206,518,1724
2021,Redbridge 037C,E01033590,738,352,1090
2021,Redbridge 039A,E01033591,1923,756,2679
2021,Redbridge 037D,E01033592,1337,530,1867
2021,Westminster 015F,E01033593,1203,442,1645
2021,Westminster 015G,E01033594,1044,412,1456
2021,Westminster 023F,E01033597,813,150,963
2021,Westminster 009F,E01033598,951,373,1324
2021,Westminster 023G,E01033599,890,368,1258
2021,Westminster 009G,E01033601,1386,421,1807
2021,Westminster 009H,E01033602,1037,414,1451
2021,Westminster 009I,E01033603,934,271,1205
2021,Westminster 009J,E01033604,895,237,1132
2021,Westminster 009K,E01033605,1171,383,1554
2021,Hackney 030A,E01033699,1205,139,1344
2021,Hackney 030B,E01033700,2134,267,2401
2021,Hackney 028C,E01033702,952,364,1316
2021,Hackney 010F,E01033703,1085,258,1343
2021,Hackney 023F,E01033704,1922,338,2260
2021,Hackney 028D,E01033705,1001,349,1350
2021,Hackney 033B,E01033706,1161,247,1408
2021,Hackney 033C,E01033708,1435,404,1839
2021,Hackney 032B,E01033709,1385,321,1706
2021,Hackney 028E,E01033710,829,246,1075
2021,Hackney 032C,E01033711,1263,613,1876
2021,Hackney 023G,E01033712,1189,278,1467
2021,Hackney 010G,E01033713,1072,174,1246
2021,Greenwich 035B,E01033727,1655,921,2576
2021,Greenwich 035C,E01033728,1438,226,1664
2021,Greenwich 030E,E01033729,1324,1029,2353
2021,Greenwich 041E,E01033732,792,211,1003
2021,Greenwich 039B,E01033734,1122,247,1369
2021,Greenwich 042D,E01033735,931,214,1145
2021,Greenwich 039A,E01033736,1942,174,2116
2021,Greenwich 042B,E01033737,1407,399,1806
2021,Greenwich 037D,E01033738,1380,345,1725
2021,Greenwich 002E,E01033739,1131,415,1546
2021,Greenwich 002F,E01033740,1045,452,1497
2021,Greenwich 002G,E01033741,2096,473,2569
2021,Greenwich 007F,E01033742,1003,238,1241
2021,Greenwich 002H,E01033743,1210,586,1796
2021,Greenwich 007G,E01033744,1232,449,1681
2021,Greenwich 002I,E01033745,1124,514,1638
2021,Greenwich 038E,E01033746,1142,218,1360
2021,Havering 007F,E01033784,1182,251,1433
2021,Havering 007G,E01033785,1065,153,1218
2021,Havering 017G,E01033786,909,254,1163
2021,Havering 017H,E01033787,992,331,1323
2021,Havering 017I,E01033788,1113,339,1452
2021,Bexley 008H,E01033789,1139,453,1592
2021,Bexley 008I,E01033790,921,333,1254
2021,Bexley 019G,E01033791,1010,258,1268
2021,Bexley 019H,E01033792,1050,247,1297
2021,Lambeth 003F,E01033862,1016,340,1356
2021,Lambeth 003G,E01033863,1001,262,1263
2021,Lambeth 004H,E01033864,816,170,986
2021,Lambeth 004I,E01033865,992,493,1485
2021,Lambeth 004J,E01033866,793,294,1087
2021,Southwark 002F,E01033867,958,539,1497
2021,Southwark 002G,E01033868,817,551,1368
2021,Southwark 004F,E01033869,1000,375,1375
2021,Southwark 004G,E01033870,1429,255,1684
2021,Southwark 004H,E01033871,1155,278,1433
2021,Southwark 004I,E01033872,1032,215,1247
2021,Southwark 009G,E01033873,1088,573,1661
2021,Southwark 009H,E01033874,754,363,1117
2021,Southwark 012G,E01033875,988,255,1243
2021,Southwark 012H,E01033876,983,224,1207
2021,Southwark 012I,E01033877,1198,259,1457
2021,Southwark 015F,E01033878,752,291,1043
2021,Southwark 015G,E01033879,1600,765,2365
2021,Southwark 015H,E01033880,1603,392,1995
2021,Southwark 016F,E01033881,1317,478,1795
2021,Southwark 022G,E01033882,1050,280,1330
2021,Southwark 022H,E01033883,1189,341,1530
2021,Southwark 035A,E01033884,877,189,1066
2021,Southwark 036A,E01033885,991,287,1278
2021,Barnet 017E,E01033911,1395,383,1778
2021,Barnet 017F,E01033912,1142,399,1541
2021,Barnet 024G,E01033913,995,435,1430
2021,Barnet 024H,E01033914,1213,442,1655
2021,Barnet 042A,E01033915,897,457,1354
2021,Barnet 042B,E01033916,1302,364,1666
2021,Barnet 042C,E01033917,1132,286,1418
2021,Barnet 042D,E01033918,974,495,1469
2021,Barnet 042E,E01033919,1017,217,1234
2021,Barnet 042F,E01033920,1167,212,1379
2021,Barnet 043A,E01033921,1138,392,1530
2021,Barnet 043B,E01033922,1205,354,1559
2021,Barnet 043C,E01033923,1074,377,1451
2021,Barnet 043D,E01033924,1056,391,1447
2021,Barnet 043E,E01033925,1237,367,1604
2021,Enfield 014E,E01033926,1668,728,2396
2021,Enfield 020F,E01033927,1179,350,1529
