date,geography,geography code,Residence type: Lives in a communal establishment,Residence type: Lives in a household,Residence type: Total: All usual residents
2021,Wandsworth 012D,E01004515,8,1676,1684
2021,Wandsworth 036A,E01004516,181,1565,1746
2021,Wandsworth 037A,E01004517,12,2250,2262
2021,Wandsworth 036B,E01004518,0,1734,1734
2021,Wandsworth 036C,E01004519,0,1756,1756
2021,Wandsworth 036D,E01004520,73,1329,1402
2021,Wandsworth 037B,E01004521,0,2036,2036
2021,Wandsworth 037C,E01004522,16,1713,1729
2021,Wandsworth 036E,E01004523,0,1637,1637
2021,Wandsworth 037D,E01004524,0,1839,1839
2021,Wandsworth 035A,E01004525,3,1923,1926
2021,Wandsworth 035B,E01004526,10,1765,1775
2021,Wandsworth 035C,E01004527,3,1656,1659
2021,Wandsworth 035D,E01004528,0,1653,1653
2021,Wandsworth 035E,E01004529,0,2103,2103
2021,Wandsworth 035F,E01004530,16,1729,1745
2021,Wandsworth 033A,E01004531,0,1763,1763
2021,Wandsworth 032A,E01004532,0,1441,1441
2021,Wandsworth 033B,E01004533,0,1448,1448
2021,Wandsworth 008A,E01004534,0,1920,1920
2021,Wandsworth 007A,E01004535,2,1855,1857
2021,Wandsworth 008B,E01004536,354,1996,2350
2021,Wandsworth 007B,E01004537,0,2072,2072
2021,Wandsworth 007C,E01004538,0,2478,2478
2021,Wandsworth 003A,E01004539,0,2092,2092
2021,Wandsworth 003B,E01004540,2,2233,2235
2021,Wandsworth 007D,E01004541,1,1695,1696
2021,Wandsworth 021D,E01004542,0,1572,1572
2021,Wandsworth 027A,E01004543,14,1729,1743
2021,Wandsworth 021E,E01004544,0,1537,1537
2021,Wandsworth 027B,E01004545,0,1937,1937
2021,Wandsworth 027C,E01004546,0,1500,1500
2021,Wandsworth 029C,E01004547,64,1361,1425
2021,Wandsworth 029D,E01004548,4,2032,2036
2021,Wandsworth 027D,E01004549,79,1583,1662
2021,Wandsworth 017D,E01004550,139,1222,1361
2021,Wandsworth 012E,E01004551,1,1564,1565
2021,Wandsworth 008C,E01004552,0,1971,1971
2021,Wandsworth 015A,E01004553,1,1763,1764
2021,Wandsworth 009A,E01004554,0,1657,1657
2021,Wandsworth 017E,E01004555,0,1724,1724
2021,Wandsworth 009B,E01004556,0,1646,1646
2021,Wandsworth 015B,E01004557,0,1728,1728
2021,Wandsworth 015C,E01004558,0,1845,1845
2021,Wandsworth 015D,E01004559,0,1468,1468
2021,Wandsworth 001A,E01004560,2,1932,1934
2021,Wandsworth 039E,E01004563,1,2178,2179
2021,Wandsworth 039D,E01004564,0,1874,1874
2021,Wandsworth 005A,E01004565,0,1663,1663
2021,Wandsworth 001B,E01004566,0,1681,1681
2021,Wandsworth 039A,E01004567,0,2365,2365
2021,Wandsworth 013A,E01004568,596,1166,1762
2021,Wandsworth 023A,E01004569,295,2087,2382
2021,Wandsworth 023B,E01004570,5,1926,1931
2021,Wandsworth 023C,E01004571,0,1845,1845
2021,Wandsworth 016A,E01004572,14,1670,1684
2021,Wandsworth 023D,E01004573,0,1684,1684
2021,Wandsworth 013B,E01004574,208,1908,2116
2021,Wandsworth 013C,E01004575,313,1575,1888
2021,Wandsworth 013D,E01004576,18,1588,1606
2021,Wandsworth 003C,E01004577,1,1847,1848
2021,Wandsworth 004B,E01004579,25,1846,1871
2021,Wandsworth 004C,E01004580,41,2073,2114
2021,Wandsworth 004D,E01004581,0,1781,1781
2021,Wandsworth 001C,E01004582,0,2201,2201
2021,Wandsworth 001D,E01004583,137,1573,1710
2021,Wandsworth 003D,E01004584,32,1694,1726
2021,Wandsworth 008D,E01004585,0,1826,1826
2021,Wandsworth 009C,E01004586,0,1897,1897
2021,Wandsworth 009D,E01004587,0,1820,1820
2021,Wandsworth 008E,E01004588,0,2014,2014
2021,Wandsworth 009E,E01004589,0,1797,1797
2021,Wandsworth 005B,E01004590,0,1850,1850
2021,Wandsworth 005C,E01004591,0,1903,1903
2021,Wandsworth 005D,E01004592,2,1683,1685
2021,Wandsworth 025A,E01004593,0,1936,1936
2021,Wandsworth 020D,E01004594,0,1701,1701
2021,Wandsworth 025B,E01004595,0,1802,1802
2021,Wandsworth 020E,E01004596,0,1617,1617
2021,Wandsworth 025C,E01004597,2,1889,1891
2021,Wandsworth 025D,E01004598,0,2146,2146
2021,Wandsworth 025E,E01004599,0,1566,1566
2021,Wandsworth 018D,E01004601,0,2464,2464
2021,Wandsworth 010C,E01004602,0,1647,1647
2021,Wandsworth 006A,E01004604,1,1563,1564
2021,Wandsworth 006B,E01004605,0,1821,1821
2021,Wandsworth 006C,E01004606,12,1661,1673
2021,Wandsworth 006D,E01004607,0,1629,1629
2021,Wandsworth 006E,E01004608,0,1669,1669
2021,Wandsworth 010E,E01004609,0,2136,2136
2021,Wandsworth 033C,E01004610,0,1984,1984
2021,Wandsworth 032B,E01004611,0,1547,1547
2021,Wandsworth 032C,E01004612,0,1602,1602
2021,Wandsworth 033D,E01004613,0,1694,1694
2021,Wandsworth 034A,E01004614,0,1971,1971
2021,Wandsworth 034B,E01004615,0,1644,1644
2021,Wandsworth 034C,E01004616,0,1896,1896
2021,Wandsworth 034D,E01004617,8,1901,1909
2021,Wandsworth 032D,E01004618,0,1510,1510
2021,Wandsworth 015E,E01004619,0,1357,1357
2021,Wandsworth 019C,E01004620,0,1696,1696
2021,Wandsworth 019D,E01004621,3,1716,1719
2021,Wandsworth 024D,E01004622,776,1072,1848
2021,Wandsworth 019E,E01004623,0,1772,1772
2021,Wandsworth 024E,E01004624,0,1574,1574
2021,Wandsworth 027E,E01004625,0,1315,1315
2021,Wandsworth 027F,E01004626,41,1806,1847
2021,Wandsworth 019F,E01004627,8,1580,1588
2021,Wandsworth 022A,E01004628,250,2090,2340
2021,Wandsworth 020F,E01004629,9,1583,1592
2021,Wandsworth 022B,E01004630,0,1759,1759
2021,Wandsworth 022C,E01004631,38,1847,1885
2021,Wandsworth 028A,E01004632,0,1515,1515
2021,Wandsworth 022D,E01004633,0,1655,1655
2021,Wandsworth 028B,E01004634,0,1480,1480
2021,Wandsworth 028C,E01004635,32,1630,1662
2021,Wandsworth 028D,E01004636,0,1464,1464
2021,Wandsworth 028E,E01004637,0,1465,1465
2021,Wandsworth 011B,E01004638,0,1375,1375
2021,Wandsworth 011C,E01004639,1,1706,1707
2021,Wandsworth 011D,E01004640,0,1679,1679
2021,Wandsworth 011E,E01004641,0,1888,1888
2021,Wandsworth 016B,E01004642,15,2096,2111
2021,Wandsworth 016C,E01004643,0,2350,2350
2021,Wandsworth 016D,E01004644,0,2507,2507
2021,Wandsworth 016E,E01004645,93,2021,2114
2021,Westminster 002A,E01004646,0,1723,1723
2021,Westminster 001A,E01004647,0,1392,1392
2021,Westminster 002B,E01004648,0,2321,2321
2021,Westminster 001B,E01004649,0,1408,1408
2021,Westminster 002C,E01004650,0,1816,1816
2021,Westminster 003A,E01004651,0,1775,1775
2021,Westminster 017A,E01004652,0,1615,1615
2021,Westminster 014A,E01004653,0,1958,1958
2021,Westminster 014B,E01004654,47,2400,2447
2021,Westminster 014D,E01004656,0,1967,1967
2021,Westminster 012A,E01004657,5,1209,1214
2021,Westminster 012B,E01004658,156,1367,1523
2021,Westminster 008A,E01004659,26,1605,1631
2021,Westminster 008B,E01004660,0,1431,1431
2021,Westminster 012C,E01004661,37,1961,1998
2021,Westminster 012D,E01004662,3,1317,1320
2021,Westminster 012E,E01004663,0,1418,1418
2021,Westminster 024A,E01004665,0,1453,1453
2021,Westminster 023D,E01004668,0,1420,1420
2021,Westminster 024B,E01004669,2,1719,1721
2021,Westminster 009A,E01004670,1,2710,2711
2021,Westminster 005A,E01004674,0,1902,1902
2021,Westminster 005B,E01004675,0,2352,2352
2021,Westminster 006A,E01004676,0,1498,1498
2021,Westminster 005C,E01004677,0,1716,1716
2021,Westminster 005D,E01004678,0,1963,1963
2021,Westminster 005E,E01004679,0,1975,1975
2021,Westminster 015A,E01004680,28,1214,1242
2021,Westminster 016A,E01004681,4,1834,1838
2021,Westminster 016B,E01004682,114,1164,1278
2021,Westminster 015B,E01004683,5,1486,1491
2021,Westminster 015C,E01004684,276,1065,1341
2021,Westminster 015E,E01004686,0,1399,1399
2021,Westminster 019A,E01004687,0,1319,1319
2021,Westminster 019D,E01004690,0,1065,1065
2021,Westminster 019E,E01004691,1,1150,1151
2021,Westminster 019F,E01004692,0,1025,1025
2021,Westminster 017B,E01004693,76,1135,1211
2021,Westminster 016C,E01004694,83,1390,1473
2021,Westminster 017C,E01004695,28,1043,1071
2021,Westminster 017D,E01004696,0,1445,1445
2021,Westminster 016D,E01004697,1,1342,1343
2021,Westminster 017E,E01004698,119,1217,1336
2021,Westminster 017F,E01004699,27,1727,1754
2021,Westminster 016E,E01004700,54,1431,1485
2021,Westminster 007A,E01004701,0,1540,1540
2021,Westminster 009E,E01004702,0,2808,2808
2021,Westminster 007B,E01004703,0,1994,1994
2021,Westminster 007D,E01004705,0,1245,1245
2021,Westminster 006B,E01004706,0,1475,1475
2021,Westminster 006C,E01004707,0,1840,1840
2021,Westminster 006D,E01004708,22,1518,1540
2021,Westminster 007E,E01004709,0,1694,1694
2021,Westminster 002D,E01004710,0,1953,1953
2021,Westminster 002E,E01004711,0,2001,2001
2021,Westminster 008C,E01004712,79,1370,1449
2021,Westminster 011A,E01004713,3,1313,1316
2021,Westminster 011B,E01004714,3,1665,1668
2021,Westminster 013A,E01004715,170,1635,1805
2021,Westminster 011C,E01004716,1,1042,1043
2021,Westminster 011D,E01004717,1,1261,1262
2021,Westminster 004A,E01004718,2,1857,1859
2021,Westminster 004B,E01004719,0,1824,1824
2021,Westminster 004C,E01004720,0,2274,2274
2021,Westminster 004D,E01004721,3,1878,1881
2021,Westminster 004E,E01004722,1,2684,2685
2021,Westminster 005F,E01004723,2,2232,2234
2021,Westminster 001C,E01004724,0,1896,1896
2021,Westminster 003B,E01004725,0,1295,1295
2021,Westminster 003C,E01004726,0,1688,1688
2021,Westminster 008D,E01004727,9,1536,1545
2021,Westminster 003D,E01004728,0,1454,1454
2021,Westminster 003E,E01004729,0,1490,1490
2021,Westminster 001D,E01004730,6,1455,1461
2021,Westminster 020A,E01004731,22,1980,2002
2021,Westminster 020B,E01004732,44,1265,1309
2021,Westminster 020C,E01004733,306,1796,2102
2021,Westminster 018A,E01004734,10,1681,1691
2021,Westminster 018B,E01004735,157,1870,2027
2021,Westminster 018C,E01004736,458,1008,1466
2021,Westminster 024C,E01004737,0,1218,1218
2021,Westminster 021A,E01004740,12,1293,1305
2021,Westminster 024F,E01004741,0,1289,1289
2021,Westminster 022A,E01004742,3,1255,1258
2021,Westminster 021B,E01004743,0,1500,1500
2021,Westminster 020D,E01004744,80,1374,1454
2021,Westminster 021D,E01004746,0,1249,1249
2021,Westminster 021E,E01004747,15,2166,2181
2021,Westminster 020E,E01004748,148,1070,1218
2021,Westminster 022B,E01004749,96,2088,2184
2021,Westminster 023E,E01004750,12,1573,1585
2021,Westminster 022C,E01004751,6,1706,1712
2021,Westminster 022D,E01004752,2,1360,1362
2021,Westminster 022E,E01004753,2,1753,1755
2021,Westminster 010A,E01004754,106,1772,1878
2021,Westminster 010B,E01004755,30,2422,2452
2021,Westminster 006E,E01004756,0,1523,1523
2021,Westminster 010C,E01004757,0,1657,1657
2021,Westminster 014E,E01004760,0,1688,1688
2021,Westminster 018D,E01004761,6,1199,1205
2021,Westminster 011E,E01004762,1,1548,1549
2021,Westminster 013B,E01004763,99,1917,2016
2021,Westminster 013D,E01004765,10,1859,1869
2021,Westminster 010F,E01032512,124,2262,2386
2021,Westminster 010G,E01032513,0,1234,1234
2021,Bromley 040D,E01032562,0,1616,1616
2021,Bromley 040E,E01032563,0,1450,1450
2021,Lewisham 037E,E01032564,0,1302,1302
2021,Lewisham 038E,E01032565,0,1451,1451
2021,Bexley 029D,E01032566,0,1886,1886
2021,Greenwich 033D,E01032567,1,1587,1588
2021,Bromley 041E,E01032568,0,1525,1525
2021,Croydon 045E,E01032569,0,1790,1790
2021,Bromley 042D,E01032570,0,1736,1736
2021,Ealing 040D,E01032572,0,1608,1608
2021,Hounslow 029E,E01032573,0,1802,1802
2021,Enfield 037E,E01032574,3,2069,2072
2021,Haringey 037D,E01032575,66,2069,2135
2021,Harrow 032E,E01032576,0,1679,1679
2021,Hillingdon 033E,E01032577,0,1784,1784
2021,Lewisham 039E,E01032579,3,2154,2157
2021,Barking and Dagenham 023F,E01032580,0,1546,1546
2021,Redbridge 034G,E01032581,0,1930,1930
2021,Lambeth 036E,E01032582,3,2280,2283
2021,Southwark 034D,E01032583,131,1919,2050
2021,Southwark 034E,E01032584,81,1267,1348
2021,Sutton 025E,E01032623,37,1761,1798
2021,Southwark 035E,E01032637,122,926,1048
2021,Southwark 035D,E01032638,0,1102,1102
2021,Southwark 014F,E01032639,309,1606,1915
2021,Southwark 035B,E01032640,0,1035,1035
2021,Southwark 036B,E01032646,2,1513,1515
2021,Southwark 014G,E01032719,0,1445,1445
2021,City of London 001F,E01032739,124,1495,1619
2021,City of London 001G,E01032740,32,1360,1392
2021,Havering 013E,E01032741,23,1445,1468
2021,Havering 013F,E01032742,35,1732,1767
2021,Ealing 010F,E01032743,0,2281,2281
2021,Ealing 010G,E01032744,124,1488,1612
2021,Tower Hamlets 004E,E01032764,2,2359,2361
2021,Tower Hamlets 004F,E01032765,0,1754,1754
2021,Tower Hamlets 021F,E01032767,3,1561,1564
2021,Tower Hamlets 025E,E01032768,0,1321,1321
2021,Tower Hamlets 025F,E01032769,0,1339,1339
2021,Tower Hamlets 032B,E01032770,0,2127,2127
2021,Tower Hamlets 033B,E01032771,0,1546,1546
2021,Tower Hamlets 032C,E01032772,0,2407,2407
2021,Tower Hamlets 032E,E01032774,1,1802,1803
2021,Tower Hamlets 031F,E01032775,0,1187,1187
2021,Tower Hamlets 034D,E01032776,0,2067,2067
2021,Tower Hamlets 035A,E01032777,0,1278,1278
2021,Tower Hamlets 035C,E01032779,0,1405,1405
2021,Tower Hamlets 035D,E01032780,0,2058,2058
2021,Tower Hamlets 033C,E01032781,0,1689,1689
2021,Tower Hamlets 033D,E01032782,0,2248,2248
2021,Tower Hamlets 031G,E01032783,0,1308,1308
2021,Tower Hamlets 004G,E01032784,0,1709,1709
2021,Tower Hamlets 010E,E01032785,0,2516,2516
2021,Tower Hamlets 010F,E01032786,0,1614,1614
2021,Tower Hamlets 011F,E01032787,0,2452,2452
2021,Hammersmith and Fulham 023D,E01032788,0,1585,1585
2021,Hammersmith and Fulham 023E,E01032789,0,1202,1202
2021,Hammersmith and Fulham 023F,E01032790,1,1129,1130
2021,Southwark 036C,E01032803,0,1506,1506
2021,Southwark 035C,E01032834,0,1025,1025
2021,Hounslow 025F,E01033000,0,1752,1752
2021,Hounslow 025G,E01033030,3,1849,1852
2021,Hounslow 031D,E01033081,0,1595,1595
2021,Hounslow 031C,E01033082,0,1261,1261
2021,Hounslow 018F,E01033083,16,2201,2217
2021,Hounslow 018G,E01033084,0,1976,1976
2021,Haringey 020F,E01033086,0,1190,1190
2021,Wandsworth 038C,E01033098,0,1709,1709
2021,Wandsworth 004E,E01033099,0,1886,1886
2021,Wandsworth 039B,E01033100,8,1861,1869
2021,Wandsworth 038D,E01033132,0,2037,2037
2021,Wandsworth 004G,E01033133,0,1194,1194
2021,Wandsworth 010G,E01033135,0,1188,1188
2021,Enfield 025F,E01033146,0,1538,1538
2021,Enfield 003F,E01033148,0,2215,2215
2021,Enfield 003G,E01033150,2,1688,1690
2021,Enfield 025G,E01033151,0,1451,1451
2021,Lambeth 004G,E01033208,0,1709,1709
2021,Lewisham 017E,E01033320,27,1542,1569
2021,Lewisham 017F,E01033322,23,1234,1257
2021,Lewisham 008E,E01033324,0,1539,1539
2021,Lewisham 008F,E01033325,0,1367,1367
2021,Lewisham 041B,E01033327,26,2179,2205
2021,Lewisham 041C,E01033341,0,1324,1324
2021,Brent 031G,E01033455,0,1144,1144
2021,Brent 027F,E01033456,45,2579,2624
2021,Brent 035A,E01033457,3,1979,1982
2021,Brent 003G,E01033463,0,3155,3155
2021,Brent 031H,E01033485,0,1638,1638
2021,Islington 011E,E01033486,1,1033,1034
2021,Islington 011F,E01033487,0,1199,1199
2021,Islington 011G,E01033488,298,1346,1644
2021,Islington 022G,E01033489,233,1227,1460
2021,Islington 022H,E01033490,314,1085,1399
2021,Islington 011H,E01033491,3,1929,1932
2021,Islington 006F,E01033493,0,1313,1313
2021,Islington 006G,E01033494,0,1534,1534
2021,Kingston upon Thames 004G,E01033569,0,1817,1817
2021,Richmond upon Thames 004G,E01033570,0,1904,1904
2021,Richmond upon Thames 004H,E01033571,0,1496,1496
2021,Newham 040C,E01033579,0,1887,1887
2021,Newham 042A,E01033580,0,1412,1412
2021,Newham 041A,E01033581,0,1923,1923
2021,Newham 041B,E01033582,0,1449,1449
2021,Newham 034I,E01033584,0,1703,1703
2021,Newham 040D,E01033586,0,2103,2103
2021,Barking and Dagenham 021E,E01033587,1,2455,2456
2021,Redbridge 039B,E01033589,0,1954,1954
2021,Redbridge 037C,E01033590,15,1235,1250
2021,Redbridge 039A,E01033591,15,2962,2977
2021,Redbridge 037D,E01033592,0,1985,1985
2021,Westminster 015F,E01033593,0,1732,1732
2021,Westminster 015G,E01033594,41,1459,1500
2021,Westminster 023F,E01033597,0,1006,1006
2021,Westminster 009F,E01033598,1,1365,1366
2021,Westminster 023G,E01033599,0,1301,1301
2021,Westminster 009G,E01033601,0,1981,1981
2021,Westminster 009H,E01033602,0,1527,1527
2021,Westminster 009I,E01033603,78,1188,1266
2021,Westminster 009J,E01033604,0,1181,1181
2021,Westminster 009K,E01033605,0,1640,1640
2021,Hackney 030A,E01033699,0,1413,1413
2021,Hackney 030B,E01033700,77,2414,2491
2021,Hackney 028C,E01033702,0,1451,1451
2021,Hackney 010F,E01033703,20,1391,1411
2021,Hackney 023F,E01033704,0,2344,2344
2021,Hackney 028D,E01033705,0,1434,1434
2021,Hackney 033B,E01033706,69,1378,1447
2021,Hackney 033C,E01033708,198,1671,1869
2021,Hackney 032B,E01033709,3,1828,1831
2021,Hackney 028E,E01033710,0,1131,1131
2021,Hackney 032C,E01033711,332,1580,1912
2021,Hackney 023G,E01033712,0,1543,1543
2021,Hackney 010G,E01033713,0,1323,1323
2021,Greenwich 035B,E01033727,504,2207,2711
2021,Greenwich 035C,E01033728,0,1763,1763
2021,Greenwich 030E,E01033729,593,1885,2478
2021,Greenwich 041E,E01033732,0,1067,1067
2021,Greenwich 039B,E01033734,0,1465,1465
2021,Greenwich 042D,E01033735,2,1260,1262
2021,Greenwich 039A,E01033736,0,2244,2244
2021,Greenwich 042B,E01033737,0,1934,1934
2021,Greenwich 037D,E01033738,9,1852,1861
2021,Greenwich 002E,E01033739,0,1726,1726
2021,Greenwich 002F,E01033740,0,1634,1634
2021,Greenwich 002G,E01033741,908,1790,2698
2021,Greenwich 007F,E01033742,0,1341,1341
2021,Greenwich 002H,E01033743,0,1941,1941
2021,Greenwich 007G,E01033744,22,1781,1803
2021,Greenwich 002I,E01033745,0,1783,1783
2021,Greenwich 038E,E01033746,10,1461,1471
2021,Havering 007F,E01033784,0,1559,1559
2021,Havering 007G,E01033785,29,1352,1381
2021,Havering 017G,E01033786,0,1313,1313
2021,Havering 017H,E01033787,0,1461,1461
2021,Havering 017I,E01033788,0,1558,1558
2021,Bexley 008H,E01033789,0,1768,1768
2021,Bexley 008I,E01033790,1,1337,1338
2021,Bexley 019G,E01033791,0,1381,1381
2021,Bexley 019H,E01033792,18,1364,1382
2021,Lambeth 003F,E01033862,123,1273,1396
2021,Lambeth 003G,E01033863,0,1325,1325
2021,Lambeth 004H,E01033864,0,1032,1032
2021,Lambeth 004I,E01033865,407,1113,1520
2021,Lambeth 004J,E01033866,0,1120,1120
2021,Southwark 002F,E01033867,309,1238,1547
2021,Southwark 002G,E01033868,366,1045,1411
2021,Southwark 004F,E01033869,0,1468,1468
2021,Southwark 004G,E01033870,2,1767,1769
2021,Southwark 004H,E01033871,0,1512,1512
2021,Southwark 004I,E01033872,0,1301,1301
2021,Southwark 009G,E01033873,169,1602,1771
2021,Southwark 009H,E01033874,0,1151,1151
2021,Southwark 012G,E01033875,0,1318,1318
2021,Southwark 012H,E01033876,0,1250,1250
2021,Southwark 012I,E01033877,0,1545,1545
2021,Southwark 015F,E01033878,0,1108,1108
2021,Southwark 015G,E01033879,0,2555,2555
2021,Southwark 015H,E01033880,0,2133,2133
2021,Southwark 016F,E01033881,9,1874,1883
2021,Southwark 022G,E01033882,0,1407,1407
2021,Southwark 022H,E01033883,2,1598,1600
2021,Southwark 035A,E01033884,3,1099,1102
2021,Southwark 036A,E01033885,0,1330,1330
2021,Barnet 017E,E01033911,87,1791,1878
2021,Barnet 017F,E01033912,0,1703,1703
2021,Barnet 024G,E01033913,62,1467,1529
2021,Barnet 024H,E01033914,0,1813,1813
2021,Barnet 042A,E01033915,0,1486,1486
2021,Barnet 042B,E01033916,312,1474,1786
2021,Barnet 042C,E01033917,0,1509,1509
2021,Barnet 042D,E01033918,298,1256,1554
2021,Barnet 042E,E01033919,0,1311,1311
2021,Barnet 042F,E01033920,0,1523,1523
2021,Barnet 043A,E01033921,0,1655,1655
2021,Barnet 043B,E01033922,0,1708,1708
2021,Barnet 043C,E01033923,2,1559,1561
2021,Barnet 043D,E01033924,15,1529,1544
2021,Barnet 043E,E01033925,29,1703,1732
2021,Enfield 014E,E01033926,9,2625,2634
2021,Enfield 020F,E01033927,0,1654,1654
2021,Enfield 020G,E01033928,0,1298,1298
2021,Brent 002F,E01033929,0,1344,1344
2021,Brent 002G,E01033930,0,1846,1846
2021,Brent 009F,E01033931,52,1307,1359
2021,Brent 009G,E01033932,64,1596,1660
2021,Brent 010G,E01033933,0,1481,1481
2021,Brent 010H,E01033934,9,1628,1637
2021,Brent 020F,E01033935,4,2004,2008
2021,Brent 020G,E01033936,0,1642,1642
2021,Brent 027G,E01033937,16,1149,1165
2021,Brent 027H,E01033938,128,1102,1230
2021,Brent 027I,E01033939,0,1931,1931
2021,Brent 035B,E01033940,798,1554,2352
2021,Brent 035C,E01033941,0,1567,1567
2021,Brent 035D,E01033942,297,1310,1607
2021,Haringey 015E,E01033943,359,2154,2513
2021,Haringey 015F,E01033944,514,2021,2535
2021,Haringey 020G,E01033945,0,1369,1369
2021,Haringey 020H,E01033946,0,1360,1360
2021,Ealing 015F,E01034026,1330,1181,2511
2021,Ealing 015G,E01034027,600,1933,2533
2021,Ealing 019F,E01034028,0,1230,1230
2021,Ealing 019G,E01034029,0,1525,1525
2021,Ealing 042A,E01034030,67,1793,1860
2021,Ealing 042B,E01034031,0,1312,1312
2021,Hounslow 006G,E01034032,58,1756,1814
2021,Hounslow 006H,E01034033,2,1750,1752
2021,Hounslow 014F,E01034034,0,1673,1673
2021,Hounslow 014G,E01034035,0,1582,1582
2021,Hounslow 015F,E01034036,0,1854,1854
2021,Hounslow 015G,E01034037,0,1854,1854
2021,Hounslow 017F,E01034038,71,1729,1800
2021,Hounslow 017G,E01034039,41,1691,1732
2021,Hounslow 018H,E01034040,0,1657,1657
2021,Hounslow 018I,E01034041,0,1477,1477
2021,Hounslow 030A,E01034042,0,1255,1255
2021,Hounslow 030B,E01034043,0,1441,1441
2021,Hounslow 030C,E01034044,0,1232,1232
2021,Hounslow 031A,E01034045,1,1792,1793
2021,Hounslow 031B,E01034046,1,1949,1950
2021,Croydon 015F,E01034139,42,1762,1804
2021,Croydon 015G,E01034140,9,1235,1244
2021,Croydon 020F,E01034141,0,1419,1419
2021,Croydon 020G,E01034142,59,1421,1480
2021,Croydon 020H,E01034143,0,1307,1307
2021,Croydon 024F,E01034144,0,1349,1349
2021,Croydon 024G,E01034145,4,1326,1330
2021,Croydon 024H,E01034146,0,1442,1442
2021,Croydon 046A,E01034147,0,1121,1121
2021,Croydon 046B,E01034148,105,1523,1628
2021,Croydon 046C,E01034149,4,2110,2114
2021,Croydon 046D,E01034150,0,1347,1347
2021,Croydon 046E,E01034151,0,1163,1163
2021,Croydon 047B,E01034152,0,1625,1625
2021,Sutton 004F,E01034153,0,1402,1402
2021,Sutton 004G,E01034154,0,1538,1538
2021,Sutton 012F,E01034155,0,2052,2052
2021,Sutton 012G,E01034156,0,1406,1406
2021,Greenwich 005F,E01034173,71,1784,1855
2021,Greenwich 034F,E01034174,0,1253,1253
2021,Greenwich 034G,E01034175,0,1301,1301
2021,Greenwich 034H,E01034176,62,1965,2027
2021,Greenwich 034I,E01034177,0,1602,1602
2021,Greenwich 035E,E01034178,0,1692,1692
2021,Greenwich 035F,E01034179,191,1232,1423
