date,geography,geography code,Migrant indicator: Address one year ago is student term-time or boarding school address in the UK,Migrant indicator: Address one year ago is the same as the address of enumeration,Migrant indicator: Migrant from outside the UK: Address one year ago was outside the UK,Migrant indicator: Migrant from within the UK: Address one year ago was in the UK,Migrant indicator: Total: All usual residents
2021,Lewisham 007B,E01003201,4,1475,18,162,1659
2021,Lewisham 009C,E01003202,15,1298,16,210,1539
2021,Lewisham 009D,E01003203,7,1688,23,209,1927
2021,Lewisham 007C,E01003204,3,1392,35,163,1593
2021,Lewisham 007D,E01003205,6,1210,10,145,1371
2021,Lewisham 007E,E01003206,4,1256,3,129,1392
2021,Lewisham 005A,E01003207,23,1910,61,309,2303
2021,Lewisham 005B,E01003209,28,1433,52,371,1884
2021,Lewisham 005C,E01003210,4,1507,18,228,1757
2021,Lewisham 008B,E01003211,6,1269,13,254,1542
2021,Lewisham 005D,E01003212,10,1712,22,248,1992
2021,Lewisham 008C,E01003213,12,1535,21,375,1943
2021,Lewisham 008D,E01003214,14,1562,21,169,1766
2021,Lewisham 005E,E01003215,50,1253,117,460,1880
2021,Lewisham 025A,E01003216,7,1502,22,119,1650
2021,Lewisham 022A,E01003217,5,1732,16,131,1884
2021,Lewisham 022B,E01003218,4,1436,10,77,1527
2021,Lewisham 025B,E01003219,6,1585,17,103,1711
2021,Lewisham 022C,E01003220,13,1415,21,187,1636
2021,Lewisham 025C,E01003221,4,1863,16,238,2121
2021,Lewisham 022D,E01003222,3,1403,2,135,1543
2021,Lewisham 025D,E01003223,3,1540,12,89,1644
2021,Lewisham 022E,E01003224,7,1561,9,110,1687
2021,Lewisham 015A,E01003225,3,1422,5,134,1564
2021,Lewisham 019A,E01003226,4,1533,33,237,1807
2021,Lewisham 019B,E01003227,4,1442,14,154,1614
2021,Lewisham 019C,E01003228,6,1334,6,208,1554
2021,Lewisham 019D,E01003229,2,1436,10,213,1661
2021,Lewisham 019E,E01003230,2,1777,18,164,1961
2021,Lewisham 015B,E01003231,2,1296,12,224,1534
2021,Lewisham 015C,E01003232,4,1515,9,165,1693
2021,Lewisham 015D,E01003233,6,1631,10,168,1815
2021,Lewisham 038A,E01003235,9,1314,9,77,1409
2021,Lewisham 037A,E01003236,1,1539,16,112,1668
2021,Lewisham 037B,E01003237,3,1536,19,100,1658
2021,Lewisham 037C,E01003238,3,1371,7,82,1463
2021,Lewisham 037D,E01003239,4,1417,35,137,1593
2021,Lewisham 038B,E01003240,1,1852,18,109,1980
2021,Lewisham 038C,E01003241,4,1502,7,63,1576
2021,Lewisham 038D,E01003243,2,1368,21,100,1491
2021,Lewisham 001A,E01003244,19,1564,30,270,1883
2021,Lewisham 001B,E01003245,18,1840,17,106,1981
2021,Lewisham 002A,E01003246,16,2001,25,350,2392
2021,Lewisham 001C,E01003247,22,1572,66,421,2081
2021,Lewisham 002B,E01003248,5,1468,14,141,1628
2021,Lewisham 001D,E01003249,21,1786,27,203,2037
2021,Lewisham 002C,E01003251,3,1562,17,137,1719
2021,Lewisham 002D,E01003252,5,1450,11,90,1556
2021,Lewisham 002E,E01003253,13,1193,26,175,1407
2021,Lewisham 021A,E01003254,4,1284,4,133,1425
2021,Lewisham 021B,E01003255,12,1620,11,309,1952
2021,Lewisham 028A,E01003256,3,1876,13,214,2106
2021,Lewisham 028B,E01003257,6,1435,5,143,1589
2021,Lewisham 028C,E01003258,3,1443,10,78,1534
2021,Lewisham 028D,E01003259,5,1500,18,201,1724
2021,Lewisham 021C,E01003260,4,1492,10,147,1653
2021,Lewisham 021D,E01003261,16,1319,13,166,1514
2021,Lewisham 021E,E01003262,6,1276,12,217,1511
2021,Lewisham 023A,E01003263,4,1603,10,165,1782
2021,Lewisham 031A,E01003264,7,1468,21,131,1627
2021,Lewisham 031B,E01003265,2,1443,15,162,1622
2021,Lewisham 031C,E01003266,3,1556,15,118,1692
2021,Lewisham 031D,E01003267,4,1626,5,112,1747
2021,Lewisham 023B,E01003268,5,1641,12,160,1818
2021,Lewisham 023C,E01003269,4,1433,13,140,1590
2021,Lewisham 023D,E01003270,7,1424,19,175,1625
2021,Lewisham 023E,E01003271,5,1495,19,90,1609
2021,Lewisham 014A,E01003272,9,1611,19,326,1965
2021,Lewisham 011A,E01003273,13,1345,16,118,1492
2021,Lewisham 014B,E01003274,0,1403,11,161,1575
2021,Lewisham 014C,E01003275,2,1531,11,118,1662
2021,Lewisham 014D,E01003276,7,1746,12,126,1891
2021,Lewisham 011B,E01003277,13,1391,18,230,1652
2021,Lewisham 011C,E01003278,21,1740,30,274,2065
2021,Lewisham 011D,E01003279,6,1346,18,134,1504
2021,Lewisham 016A,E01003280,2,1509,7,113,1631
2021,Lewisham 016B,E01003281,2,1372,10,89,1473
2021,Lewisham 013A,E01003282,11,2082,17,277,2387
2021,Lewisham 013B,E01003283,11,1859,25,206,2101
2021,Lewisham 013C,E01003284,4,1631,18,195,1848
2021,Lewisham 016C,E01003285,1,1495,11,223,1730
2021,Lewisham 013D,E01003286,3,1578,5,129,1715
2021,Lewisham 016D,E01003287,6,1727,17,191,1941
2021,Lewisham 041A,E01003288,8,1818,51,256,2133
2021,Lewisham 041E,E01003290,6,1599,10,267,1882
2021,Lewisham 041D,E01003291,5,1409,8,108,1530
2021,Lewisham 017A,E01003292,1,1560,14,184,1759
2021,Lewisham 017B,E01003293,5,1324,23,171,1523
2021,Lewisham 017D,E01003295,3,1518,8,216,1745
2021,Lewisham 003A,E01003297,9,1395,30,244,1678
2021,Lewisham 039A,E01003298,10,1178,8,73,1269
2021,Lewisham 003B,E01003299,23,1457,34,258,1772
2021,Lewisham 039B,E01003300,7,1324,18,126,1475
2021,Lewisham 003C,E01003301,46,2019,89,456,2610
2021,Lewisham 003D,E01003302,4,1635,45,168,1852
2021,Lewisham 039C,E01003303,33,1336,73,258,1700
2021,Lewisham 039D,E01003304,10,1852,19,348,2229
2021,Lewisham 003E,E01003305,21,1923,15,299,2258
2021,Lewisham 024A,E01003307,4,1465,4,105,1578
2021,Lewisham 024B,E01003308,10,1557,11,196,1774
2021,Lewisham 027A,E01003309,5,1428,17,151,1601
2021,Lewisham 027B,E01003310,10,1332,19,210,1571
2021,Lewisham 027C,E01003311,11,1475,7,84,1577
2021,Lewisham 027D,E01003312,5,1577,8,141,1731
2021,Lewisham 027E,E01003313,4,1442,3,97,1546
2021,Lewisham 024C,E01003314,11,1445,14,133,1603
2021,Lewisham 024D,E01003315,2,1078,16,197,1293
2021,Lewisham 024E,E01003316,6,1322,4,112,1444
2021,Lewisham 020B,E01003318,6,1832,25,194,2057
2021,Lewisham 018A,E01003319,4,1579,26,166,1775
2021,Lewisham 018B,E01003320,17,1404,9,140,1570
2021,Lewisham 020C,E01003321,2,1505,15,200,1722
2021,Lewisham 020D,E01003322,2,1464,18,136,1620
2021,Lewisham 018C,E01003323,7,1312,16,150,1485
2021,Lewisham 020E,E01003324,0,1501,25,137,1663
2021,Lewisham 018D,E01003325,3,1606,13,172,1794
2021,Lewisham 035A,E01003326,2,1620,13,156,1791
2021,Lewisham 035B,E01003327,6,1451,12,143,1612
2021,Lewisham 035C,E01003328,8,1512,16,216,1752
2021,Lewisham 033A,E01003329,0,1476,10,132,1618
2021,Lewisham 033B,E01003330,4,1452,9,108,1573
2021,Lewisham 033C,E01003331,8,1363,8,132,1511
2021,Lewisham 033D,E01003332,3,1420,7,140,1570
2021,Lewisham 035D,E01003333,3,1369,4,136,1512
2021,Lewisham 033E,E01003334,7,1528,32,202,1769
2021,Lewisham 035E,E01003335,1,1400,3,88,1492
2021,Lewisham 010A,E01003336,2,1395,34,86,1517
2021,Lewisham 010B,E01003337,2,1337,4,73,1416
2021,Lewisham 006A,E01003338,4,1775,28,205,2012
2021,Lewisham 006B,E01003339,9,1475,19,171,1674
2021,Lewisham 006C,E01003340,24,1552,57,413,2046
2021,Lewisham 006D,E01003341,11,1163,10,188,1372
2021,Lewisham 010C,E01003342,8,1419,26,198,1651
2021,Lewisham 006E,E01003343,12,1258,14,148,1432
2021,Lewisham 010D,E01003344,8,1449,20,183,1660
2021,Lewisham 010E,E01003345,12,1688,26,207,1933
2021,Lewisham 026A,E01003346,5,1543,5,104,1657
2021,Lewisham 030A,E01003347,2,1612,8,100,1722
2021,Lewisham 030B,E01003348,6,1636,13,121,1776
2021,Lewisham 026B,E01003349,4,1405,14,97,1520
2021,Lewisham 030C,E01003350,4,1214,6,84,1308
2021,Lewisham 026C,E01003351,5,1524,13,112,1654
2021,Lewisham 030D,E01003352,8,2085,13,151,2257
2021,Lewisham 030E,E01003353,2,1644,8,120,1774
2021,Lewisham 026D,E01003354,9,1799,36,175,2019
2021,Merton 009A,E01003355,11,1397,30,307,1745
2021,Merton 009B,E01003356,7,1521,38,237,1803
2021,Merton 012A,E01003357,3,1674,7,156,1840
2021,Merton 009C,E01003358,18,1424,56,277,1775
2021,Merton 006A,E01003359,1,1416,23,281,1721
2021,Merton 006B,E01003360,10,1403,34,311,1758
2021,Merton 015A,E01003361,7,1487,16,142,1652
2021,Merton 021A,E01003362,9,1246,11,106,1372
2021,Merton 021B,E01003363,4,1541,20,120,1685
2021,Merton 021C,E01003364,7,1649,7,130,1793
2021,Merton 021D,E01003365,5,1326,36,109,1476
2021,Merton 016A,E01003366,7,1487,36,190,1720
2021,Merton 008A,E01003368,11,1469,20,149,1649
2021,Merton 005B,E01003369,5,1322,28,259,1614
2021,Merton 005C,E01003370,10,1560,34,353,1957
2021,Merton 005D,E01003371,5,1284,16,220,1525
2021,Merton 008B,E01003372,6,1434,26,218,1684
2021,Merton 018A,E01003373,0,1442,7,76,1525
2021,Merton 022A,E01003374,6,1605,16,144,1771
2021,Merton 022B,E01003375,5,1596,12,147,1760
2021,Merton 012B,E01003376,0,1436,10,101,1547
2021,Merton 012C,E01003377,3,1538,15,70,1626
2021,Merton 018B,E01003378,7,2038,24,128,2197
2021,Merton 018C,E01003379,3,1832,21,139,1995
2021,Merton 011A,E01003380,2,1509,31,175,1717
2021,Merton 016B,E01003381,1,1224,32,276,1533
2021,Merton 011B,E01003382,9,1440,37,261,1747
2021,Merton 009D,E01003383,8,1233,52,318,1611
2021,Merton 009E,E01003384,6,1343,36,275,1660
2021,Merton 011C,E01003385,4,1436,34,143,1617
2021,Merton 013A,E01003386,4,2033,33,172,2242
2021,Merton 014A,E01003387,4,1879,16,166,2065
2021,Merton 013B,E01003388,5,1570,15,116,1706
2021,Merton 013C,E01003389,5,1634,15,124,1778
2021,Merton 018D,E01003390,0,1612,19,136,1767
2021,Merton 014B,E01003391,1,1237,11,56,1305
2021,Merton 013D,E01003392,2,1234,20,136,1392
2021,Merton 008C,E01003393,6,1316,23,253,1598
2021,Merton 007A,E01003394,8,1780,21,228,2037
2021,Merton 007B,E01003395,3,1480,12,130,1625
2021,Merton 007C,E01003396,8,1299,15,168,1490
2021,Merton 007D,E01003397,9,1305,16,176,1506
2021,Merton 007E,E01003398,4,1633,21,231,1889
2021,Merton 011D,E01003399,7,1113,37,230,1387
2021,Merton 003A,E01003400,10,1163,32,238,1443
2021,Merton 004A,E01003401,5,1174,27,185,1391
2021,Merton 004B,E01003402,3,1207,64,199,1473
2021,Merton 004C,E01003403,10,1217,38,200,1465
2021,Merton 004D,E01003404,16,1442,58,298,1814
2021,Merton 018E,E01003405,4,2229,19,143,2395
2021,Merton 008D,E01003406,4,1543,10,122,1679
2021,Merton 008E,E01003407,4,1660,25,233,1922
2021,Merton 012D,E01003408,1,1690,15,211,1917
2021,Merton 013E,E01003409,3,1641,19,112,1775
2021,Merton 012E,E01003410,0,1454,25,134,1613
2021,Merton 014C,E01003411,6,1802,26,163,1997
2021,Merton 014D,E01003412,3,1635,5,89,1732
2021,Merton 017A,E01003413,7,1849,21,178,2055
2021,Merton 017B,E01003414,0,1541,23,141,1705
2021,Merton 017C,E01003415,4,2155,27,180,2366
2021,Merton 017D,E01003416,1,1470,14,90,1575
2021,Merton 025A,E01003417,1,1458,12,105,1576
2021,Merton 025B,E01003418,2,1366,1,64,1433
2021,Merton 025C,E01003419,3,1645,19,134,1801
2021,Merton 025D,E01003420,3,1338,8,118,1467
2021,Merton 021E,E01003421,5,1436,16,120,1577
2021,Merton 025E,E01003422,6,1328,5,107,1446
2021,Merton 011E,E01003423,9,1406,35,171,1621
2021,Merton 015B,E01003424,8,1417,15,87,1527
2021,Merton 015C,E01003425,6,1358,10,106,1480
2021,Merton 015D,E01003426,4,1579,29,130,1742
2021,Merton 023A,E01003427,5,1689,40,216,1950
2021,Merton 015E,E01003428,8,1312,33,145,1498
2021,Merton 019A,E01003429,5,1492,22,98,1617
2021,Merton 019B,E01003430,3,1516,20,115,1654
2021,Merton 019C,E01003431,4,1555,13,113,1685
2021,Merton 019D,E01003432,4,1586,13,82,1685
2021,Merton 019E,E01003433,2,1489,18,76,1585
2021,Merton 017E,E01003434,3,1390,9,134,1536
2021,Merton 014E,E01003435,5,1939,22,147,2113
2021,Merton 023B,E01003436,5,1611,10,89,1715
2021,Merton 022C,E01003437,5,1858,18,129,2010
2021,Merton 024A,E01003438,3,1681,12,107,1803
2021,Merton 023C,E01003439,3,1426,14,134,1577
2021,Merton 022D,E01003440,6,1449,25,167,1647
2021,Merton 022E,E01003441,8,1730,19,115,1872
2021,Merton 010A,E01003442,5,1437,47,186,1675
2021,Merton 010B,E01003443,7,1415,21,161,1604
2021,Merton 010C,E01003444,6,1358,31,190,1585
2021,Merton 010D,E01003445,4,1614,27,147,1792
2021,Merton 016C,E01003446,6,1593,28,319,1946
2021,Merton 016D,E01003447,1,1432,19,131,1583
2021,Merton 023D,E01003448,4,2020,26,221,2271
2021,Merton 024B,E01003449,5,1696,15,139,1855
2021,Merton 024C,E01003450,3,1665,11,102,1781
2021,Merton 024D,E01003451,5,1798,18,99,1920
2021,Merton 024E,E01003452,2,2060,14,123,2199
2021,Merton 023E,E01003453,1,1677,23,118,1819
2021,Merton 003B,E01003454,9,1147,19,173,1348
2021,Merton 005E,E01003455,5,1351,13,269,1638
2021,Merton 003C,E01003456,11,1230,35,307,1583
