date,geography,geography code,Household deprivation: Household is deprived in four dimensions,Household deprivation: Household is deprived in one dimension,Household deprivation: Household is deprived in three dimensions,Household deprivation: Household is deprived in two dimensions,Household deprivation: Household is not deprived in any dimension,Household deprivation: Total: All households
2021,Waltham Forest 010D,E01004378,0,221,31,97,327,676
2021,Waltham Forest 007A,E01004379,4,223,15,73,413,728
2021,Waltham Forest 007B,E01004380,2,184,27,110,298,621
2021,Waltham Forest 007C,E01004381,2,223,18,94,405,742
2021,Waltham Forest 008C,E01004382,3,234,42,111,236,626
2021,Waltham Forest 007D,E01004383,0,159,18,66,339,582
2021,Waltham Forest 003A,E01004384,5,254,58,144,285,746
2021,Waltham Forest 003B,E01004385,3,206,38,122,284,653
2021,Waltham Forest 003C,E01004386,0,197,6,65,380,648
2021,Waltham Forest 007E,E01004387,0,157,5,42,317,521
2021,Waltham Forest 007F,E01004388,4,223,21,81,330,659
2021,Waltham Forest 003D,E01004389,3,230,39,141,279,692
2021,Waltham Forest 003E,E01004390,5,236,48,130,211,630
2021,Waltham Forest 014A,E01004391,1,293,25,119,538,976
2021,Waltham Forest 017A,E01004392,5,312,44,160,463,984
2021,Waltham Forest 014B,E01004393,3,288,53,122,301,767
2021,Waltham Forest 017B,E01004394,5,251,44,167,323,790
2021,Waltham Forest 018A,E01004395,0,176,21,72,326,595
2021,Waltham Forest 012A,E01004396,1,235,17,124,321,698
2021,Waltham Forest 017C,E01004397,3,384,42,173,528,1130
2021,Waltham Forest 009A,E01004398,4,236,49,168,208,665
2021,Waltham Forest 009B,E01004399,5,221,56,134,182,598
2021,Waltham Forest 009C,E01004400,0,219,32,104,298,653
2021,Waltham Forest 014C,E01004401,2,293,24,134,435,888
2021,Waltham Forest 009D,E01004402,2,210,35,120,285,652
2021,Waltham Forest 009E,E01004403,4,267,36,137,452,896
2021,Waltham Forest 014D,E01004404,7,381,65,217,435,1105
2021,Waltham Forest 020B,E01004405,1,212,23,116,260,612
2021,Waltham Forest 016A,E01004406,1,251,29,130,328,739
2021,Waltham Forest 013A,E01004407,7,242,60,187,167,663
2021,Waltham Forest 016B,E01004408,4,227,30,96,354,711
2021,Waltham Forest 016C,E01004409,4,244,33,125,345,751
2021,Waltham Forest 013B,E01004410,4,286,62,154,316,822
2021,Waltham Forest 016D,E01004411,0,246,21,119,380,766
2021,Waltham Forest 015A,E01004412,0,209,23,99,420,751
2021,Waltham Forest 004C,E01004413,7,245,43,168,241,704
2021,Waltham Forest 005B,E01004414,1,225,19,107,283,635
2021,Waltham Forest 004D,E01004415,5,185,51,136,248,625
2021,Waltham Forest 004E,E01004416,0,229,17,99,373,718
2021,Waltham Forest 005C,E01004417,4,228,32,127,308,699
2021,Waltham Forest 008D,E01004418,5,230,21,93,300,649
2021,Waltham Forest 008E,E01004419,2,328,29,114,454,927
2021,Waltham Forest 020C,E01004420,2,259,45,160,270,736
2021,Waltham Forest 018B,E01004421,3,217,22,112,241,595
2021,Waltham Forest 022A,E01004422,4,305,31,133,508,981
2021,Waltham Forest 020D,E01004423,9,251,60,151,240,711
2021,Waltham Forest 022B,E01004424,6,272,51,142,261,732
2021,Waltham Forest 022C,E01004425,0,276,26,116,416,834
2021,Waltham Forest 022D,E01004426,3,225,26,101,249,604
2021,Waltham Forest 022E,E01004427,4,309,26,133,355,827
2021,Waltham Forest 026B,E01004428,6,251,76,170,206,709
2021,Waltham Forest 026C,E01004429,2,249,40,117,291,699
2021,Waltham Forest 026D,E01004430,0,378,27,134,537,1076
2021,Waltham Forest 023D,E01004432,3,250,27,108,315,703
2021,Waltham Forest 026E,E01004434,6,266,51,152,275,750
2021,Waltham Forest 023E,E01004435,3,306,69,160,281,819
2021,Waltham Forest 021B,E01004436,1,186,24,93,274,578
2021,Waltham Forest 021C,E01004437,0,276,37,119,318,750
2021,Waltham Forest 024C,E01004438,1,254,27,92,417,791
2021,Waltham Forest 021D,E01004439,2,252,22,83,303,662
2021,Waltham Forest 024D,E01004440,4,273,24,110,396,807
2021,Waltham Forest 024E,E01004441,3,204,19,63,320,609
2021,Waltham Forest 021E,E01004442,0,188,15,70,346,619
2021,Waltham Forest 016E,E01004443,3,247,27,124,382,783
2021,Waltham Forest 017D,E01004444,4,350,55,194,547,1150
2021,Waltham Forest 018C,E01004445,2,260,34,98,285,679
2021,Waltham Forest 017E,E01004446,2,283,26,115,371,797
2021,Waltham Forest 016F,E01004447,4,231,21,73,329,658
2021,Waltham Forest 018D,E01004448,0,234,40,98,389,761
2021,Waltham Forest 018E,E01004449,6,202,62,176,194,640
2021,Waltham Forest 006A,E01004450,0,210,18,71,305,604
2021,Waltham Forest 005D,E01004451,0,223,24,97,286,630
2021,Waltham Forest 005E,E01004452,5,277,39,130,313,764
2021,Waltham Forest 006B,E01004453,4,252,22,100,277,655
2021,Waltham Forest 006C,E01004454,2,265,23,106,295,691
2021,Waltham Forest 006D,E01004455,0,186,40,120,257,603
2021,Waltham Forest 006E,E01004456,3,204,59,133,163,562
2021,Waltham Forest 012B,E01004457,2,226,29,102,396,755
2021,Waltham Forest 012C,E01004458,3,250,48,110,350,761
2021,Waltham Forest 012D,E01004459,2,205,40,119,157,523
2021,Waltham Forest 011D,E01004460,1,262,28,104,308,703
2021,Waltham Forest 011E,E01004462,2,282,25,104,419,832
2021,Waltham Forest 012E,E01004463,0,254,22,102,515,893
2021,Waltham Forest 013C,E01004464,5,239,62,122,254,682
2021,Waltham Forest 015B,E01004465,1,172,17,82,296,568
2021,Waltham Forest 015C,E01004466,2,200,14,65,389,670
2021,Waltham Forest 015D,E01004467,6,322,67,170,343,908
2021,Waltham Forest 015E,E01004468,1,209,13,74,371,668
2021,Waltham Forest 013D,E01004469,4,259,48,117,217,645
2021,Waltham Forest 013E,E01004470,1,191,22,112,274,600
2021,Waltham Forest 013F,E01004471,2,236,32,111,276,657
2021,Wandsworth 021A,E01004472,0,170,8,49,529,756
2021,Wandsworth 026A,E01004473,1,202,19,66,465,753
2021,Wandsworth 021B,E01004474,1,249,24,109,600,983
2021,Wandsworth 026B,E01004475,1,166,16,60,392,635
2021,Wandsworth 021C,E01004476,7,239,30,72,537,885
2021,Wandsworth 017A,E01004477,1,149,8,30,423,611
2021,Wandsworth 017B,E01004478,0,104,7,27,382,520
2021,Wandsworth 017C,E01004479,2,145,7,31,424,609
2021,Wandsworth 026C,E01004480,0,176,7,41,446,670
2021,Wandsworth 029A,E01004481,0,198,13,63,414,688
2021,Wandsworth 030A,E01004482,1,183,19,68,337,608
2021,Wandsworth 026D,E01004483,0,255,10,67,629,961
2021,Wandsworth 026E,E01004484,1,174,18,47,385,625
2021,Wandsworth 030B,E01004485,1,221,23,70,433,748
2021,Wandsworth 026F,E01004486,2,179,12,71,473,737
2021,Wandsworth 030C,E01004487,3,187,26,77,408,701
2021,Wandsworth 029B,E01004488,3,160,14,51,326,554
2021,Wandsworth 030D,E01004489,1,170,35,88,306,600
2021,Wandsworth 031A,E01004490,0,135,6,29,430,600
2021,Wandsworth 031B,E01004491,3,305,37,100,679,1124
2021,Wandsworth 031C,E01004492,3,189,29,72,448,741
2021,Wandsworth 019A,E01004493,1,239,17,73,512,842
2021,Wandsworth 018A,E01004494,5,229,38,86,446,804
2021,Wandsworth 024A,E01004495,1,155,32,84,250,522
2021,Wandsworth 024B,E01004496,0,230,23,77,604,934
2021,Wandsworth 024C,E01004497,0,137,15,55,314,521
2021,Wandsworth 031D,E01004498,1,136,8,63,537,745
2021,Wandsworth 020A,E01004499,7,184,8,64,443,706
2021,Wandsworth 014A,E01004500,5,310,27,100,544,986
2021,Wandsworth 014B,E01004501,2,194,33,70,366,665
2021,Wandsworth 020B,E01004502,3,155,11,56,460,685
2021,Wandsworth 014C,E01004503,2,207,26,76,406,717
2021,Wandsworth 020C,E01004504,1,159,3,37,354,554
2021,Wandsworth 014D,E01004505,1,231,14,55,480,781
2021,Wandsworth 011A,E01004506,2,281,23,68,731,1105
2021,Wandsworth 014E,E01004507,2,301,9,77,848,1237
2021,Wandsworth 012A,E01004508,9,207,24,76,663,979
2021,Wandsworth 012B,E01004510,3,234,15,67,544,863
2021,Wandsworth 010B,E01004511,0,146,10,33,461,650
2021,Wandsworth 019B,E01004512,3,139,24,63,378,607
2021,Wandsworth 018B,E01004513,2,227,25,97,499,850
2021,Wandsworth 012C,E01004514,0,186,15,54,546,801
2021,Wandsworth 012D,E01004515,3,210,27,83,443,766
2021,Wandsworth 036A,E01004516,3,158,6,51,287,505
2021,Wandsworth 037A,E01004517,4,312,27,107,434,884
2021,Wandsworth 036B,E01004518,1,216,17,80,340,654
2021,Wandsworth 036C,E01004519,3,202,23,93,294,615
2021,Wandsworth 036D,E01004520,0,136,15,65,220,436
2021,Wandsworth 037B,E01004521,1,217,33,80,432,763
2021,Wandsworth 037C,E01004522,2,204,25,102,306,639
2021,Wandsworth 036E,E01004523,3,241,23,111,330,708
2021,Wandsworth 037D,E01004524,7,279,59,170,302,817
2021,Wandsworth 035A,E01004525,2,247,24,92,360,725
2021,Wandsworth 035B,E01004526,4,233,23,89,404,753
2021,Wandsworth 035C,E01004527,0,167,28,79,329,603
2021,Wandsworth 035D,E01004528,6,225,41,141,303,716
2021,Wandsworth 035E,E01004529,0,235,29,94,528,886
2021,Wandsworth 035F,E01004530,3,192,21,93,427,736
2021,Wandsworth 033A,E01004531,1,173,23,93,364,654
2021,Wandsworth 032A,E01004532,5,156,18,83,358,620
2021,Wandsworth 033B,E01004533,1,145,42,73,350,611
2021,Wandsworth 008A,E01004534,2,199,12,57,522,792
2021,Wandsworth 007A,E01004535,13,248,59,172,215,707
2021,Wandsworth 008B,E01004536,3,296,43,138,399,879
2021,Wandsworth 007B,E01004537,10,307,61,192,362,932
2021,Wandsworth 007C,E01004538,5,295,49,176,561,1086
2021,Wandsworth 003A,E01004539,7,300,52,156,267,782
2021,Wandsworth 003B,E01004540,3,283,56,137,567,1046
2021,Wandsworth 007D,E01004541,5,236,73,154,303,771
2021,Wandsworth 021D,E01004542,1,144,9,37,407,598
2021,Wandsworth 027A,E01004543,1,149,8,38,521,717
2021,Wandsworth 021E,E01004544,1,142,18,34,394,589
2021,Wandsworth 027B,E01004545,2,317,11,75,614,1019
2021,Wandsworth 027C,E01004546,0,139,7,45,422,613
2021,Wandsworth 029C,E01004547,1,141,18,75,320,555
2021,Wandsworth 029D,E01004548,9,300,38,127,548,1022
2021,Wandsworth 027D,E01004549,1,160,19,63,422,665
2021,Wandsworth 017D,E01004550,2,154,8,61,297,522
2021,Wandsworth 012E,E01004551,1,255,14,59,458,787
2021,Wandsworth 008C,E01004552,1,198,11,57,619,886
2021,Wandsworth 015A,E01004553,0,203,14,38,522,777
2021,Wandsworth 009A,E01004554,1,140,0,24,456,621
2021,Wandsworth 017E,E01004555,0,112,4,25,436,577
2021,Wandsworth 009B,E01004556,1,118,2,27,433,581
2021,Wandsworth 015B,E01004557,1,158,18,41,444,662
2021,Wandsworth 015C,E01004558,1,143,5,47,474,670
2021,Wandsworth 015D,E01004559,1,129,15,43,330,518
2021,Wandsworth 001A,E01004560,2,231,20,75,556,884
2021,Wandsworth 039E,E01004563,6,314,49,143,356,868
2021,Wandsworth 039D,E01004564,3,232,27,91,476,829
2021,Wandsworth 005A,E01004565,3,213,21,86,456,779
2021,Wandsworth 001B,E01004566,0,236,16,66,469,787
2021,Wandsworth 039A,E01004567,6,329,65,170,412,982
2021,Wandsworth 013A,E01004568,0,169,40,102,144,455
2021,Wandsworth 023A,E01004569,5,251,42,129,298,725
2021,Wandsworth 023B,E01004570,9,273,45,181,207,715
2021,Wandsworth 023C,E01004571,1,234,48,118,287,688
2021,Wandsworth 016A,E01004572,6,198,22,107,335,668
2021,Wandsworth 023D,E01004573,2,245,28,105,252,632
2021,Wandsworth 013B,E01004574,4,288,59,157,195,703
2021,Wandsworth 013C,E01004575,3,272,33,135,241,684
2021,Wandsworth 013D,E01004576,4,196,38,104,251,593
2021,Wandsworth 003C,E01004577,7,210,25,69,512,823
2021,Wandsworth 004B,E01004579,2,242,17,80,487,828
2021,Wandsworth 004C,E01004580,6,266,22,87,512,893
2021,Wandsworth 004D,E01004581,0,260,15,100,460,835
2021,Wandsworth 001C,E01004582,2,292,18,79,594,985
2021,Wandsworth 001D,E01004583,1,235,17,87,473,813
2021,Wandsworth 003D,E01004584,4,264,39,173,236,716
2021,Wandsworth 008D,E01004585,3,176,10,76,557,822
2021,Wandsworth 009C,E01004586,1,189,13,57,589,849
2021,Wandsworth 009D,E01004587,0,166,12,46,473,697
2021,Wandsworth 008E,E01004588,1,192,12,48,628,881
2021,Wandsworth 009E,E01004589,3,168,17,41,503,732
2021,Wandsworth 005B,E01004590,4,238,45,138,392,817
2021,Wandsworth 005C,E01004591,3,266,38,110,444,861
2021,Wandsworth 005D,E01004592,2,228,48,118,383,779
2021,Wandsworth 025A,E01004593,3,214,21,76,522,836
2021,Wandsworth 020D,E01004594,1,174,5,24,424,628
2021,Wandsworth 025B,E01004595,2,199,9,60,522,792
2021,Wandsworth 020E,E01004596,1,149,5,40,449,644
2021,Wandsworth 025C,E01004597,2,210,30,78,450,770
2021,Wandsworth 025D,E01004598,1,188,7,55,704,955
2021,Wandsworth 025E,E01004599,0,135,8,27,398,568
2021,Wandsworth 018D,E01004601,0,289,34,112,660,1095
2021,Wandsworth 010C,E01004602,3,174,4,41,493,715
2021,Wandsworth 006A,E01004604,0,142,7,25,417,591
2021,Wandsworth 006B,E01004605,0,211,23,85,485,804
2021,Wandsworth 006C,E01004606,0,167,4,32,547,750
2021,Wandsworth 006D,E01004607,0,175,5,44,462,686
2021,Wandsworth 006E,E01004608,0,218,20,78,468,784
2021,Wandsworth 010E,E01004609,0,258,11,67,677,1013
2021,Wandsworth 033C,E01004610,0,232,17,86,378,713
2021,Wandsworth 032B,E01004611,3,129,11,75,337,555
2021,Wandsworth 032C,E01004612,1,189,17,86,249,542
2021,Wandsworth 033D,E01004613,6,248,48,126,271,699
2021,Wandsworth 034A,E01004614,2,252,37,116,429,836
2021,Wandsworth 034B,E01004615,4,252,61,114,274,705
2021,Wandsworth 034C,E01004616,1,237,31,85,413,767
2021,Wandsworth 034D,E01004617,0,239,31,103,353,726
2021,Wandsworth 032D,E01004618,3,141,12,32,343,531
2021,Wandsworth 015E,E01004619,1,120,5,31,344,501
2021,Wandsworth 019C,E01004620,1,190,11,63,416,681
2021,Wandsworth 019D,E01004621,1,199,14,51,433,698
2021,Wandsworth 024D,E01004622,2,139,19,46,313,519
2021,Wandsworth 019E,E01004623,0,181,9,65,449,704
2021,Wandsworth 024E,E01004624,1,166,18,65,360,610
2021,Wandsworth 027E,E01004625,1,114,4,18,336,473
2021,Wandsworth 027F,E01004626,0,186,8,37,536,767
2021,Wandsworth 019F,E01004627,1,146,14,58,388,607
2021,Wandsworth 022A,E01004628,2,246,34,107,500,889
2021,Wandsworth 020F,E01004629,0,200,10,49,343,602
2021,Wandsworth 022B,E01004630,7,249,43,124,235,658
2021,Wandsworth 022C,E01004631,4,237,23,89,391,744
2021,Wandsworth 028A,E01004632,0,173,6,62,335,576
2021,Wandsworth 022D,E01004633,4,224,40,115,219,602
2021,Wandsworth 028B,E01004634,4,222,22,63,370,681
2021,Wandsworth 028C,E01004635,3,199,13,85,366,666
2021,Wandsworth 028D,E01004636,2,201,27,60,329,619
2021,Wandsworth 028E,E01004637,1,157,26,56,327,567
2021,Wandsworth 011B,E01004638,0,131,5,27,342,505
2021,Wandsworth 011C,E01004639,2,227,8,76,455,768
2021,Wandsworth 011D,E01004640,2,192,7,47,522,770
2021,Wandsworth 011E,E01004641,0,255,35,99,394,783
2021,Wandsworth 016B,E01004642,0,239,35,106,447,827
2021,Wandsworth 016C,E01004643,10,279,39,138,502,968
2021,Wandsworth 016D,E01004644,1,308,34,116,607,1066
2021,Wandsworth 016E,E01004645,5,313,49,158,290,815
2021,Westminster 002A,E01004646,3,180,46,50,364,643
2021,Westminster 001A,E01004647,9,149,30,91,343,622
2021,Westminster 002B,E01004648,6,308,26,76,618,1034
2021,Westminster 001B,E01004649,0,168,6,56,363,593
2021,Westminster 002C,E01004650,1,241,19,51,542,854
2021,Westminster 003A,E01004651,3,322,11,89,584,1009
2021,Westminster 017A,E01004652,3,290,26,96,432,847
2021,Westminster 014A,E01004653,3,213,33,81,468,798
2021,Westminster 014B,E01004654,2,349,30,118,697,1196
2021,Westminster 014D,E01004656,18,358,68,140,522,1106
2021,Westminster 012A,E01004657,0,186,4,28,381,599
2021,Westminster 012B,E01004658,4,199,23,93,454,773
2021,Westminster 008A,E01004659,0,257,19,83,487,846
2021,Westminster 008B,E01004660,0,160,7,41,459,667
2021,Westminster 012C,E01004661,7,236,45,99,463,850
2021,Westminster 012D,E01004662,6,253,17,63,441,780
2021,Westminster 012E,E01004663,11,188,32,81,406,718
2021,Westminster 024A,E01004665,15,195,74,148,147,579
2021,Westminster 023D,E01004668,5,197,33,98,251,584
2021,Westminster 024B,E01004669,7,247,64,179,231,728
2021,Westminster 009A,E01004670,6,321,167,270,159,923
2021,Westminster 005A,E01004674,1,251,89,166,264,771
2021,Westminster 005B,E01004675,9,358,93,208,404,1072
2021,Westminster 006A,E01004676,1,195,44,94,377,711
2021,Westminster 005C,E01004677,12,256,37,119,377,801
2021,Westminster 005D,E01004678,3,260,63,158,352,836
2021,Westminster 005E,E01004679,12,309,91,160,345,917
2021,Westminster 015A,E01004680,0,162,5,31,367,565
2021,Westminster 016A,E01004681,3,290,21,89,515,918
2021,Westminster 016B,E01004682,3,254,18,69,328,672
2021,Westminster 015B,E01004683,1,174,10,33,404,622
2021,Westminster 015C,E01004684,7,142,34,63,226,472
2021,Westminster 015E,E01004686,14,249,58,134,296,751
2021,Westminster 019A,E01004687,0,137,4,15,518,674
2021,Westminster 019D,E01004690,0,93,4,14,324,435
2021,Westminster 019E,E01004691,1,113,4,17,341,476
2021,Westminster 019F,E01004692,0,134,6,31,276,447
2021,Westminster 017B,E01004693,1,139,8,42,399,589
2021,Westminster 016C,E01004694,7,251,17,71,424,770
2021,Westminster 017C,E01004695,0,200,23,58,266,547
2021,Westminster 017D,E01004696,13,218,55,151,257,694
2021,Westminster 016D,E01004697,5,206,34,54,368,667
2021,Westminster 017E,E01004698,6,243,21,81,282,633
2021,Westminster 017F,E01004699,5,277,24,99,493,898
2021,Westminster 016E,E01004700,0,236,18,82,436,772
2021,Westminster 007A,E01004701,1,231,23,59,457,771
2021,Westminster 009E,E01004702,25,353,171,256,267,1072
2021,Westminster 007B,E01004703,3,224,18,65,554,864
2021,Westminster 007D,E01004705,2,169,7,33,374,585
2021,Westminster 006B,E01004706,0,164,13,67,438,682
2021,Westminster 006C,E01004707,0,167,2,37,548,754
2021,Westminster 006D,E01004708,10,232,44,82,359,727
2021,Westminster 007E,E01004709,8,215,57,104,332,716
2021,Westminster 002D,E01004710,6,231,69,158,257,721
2021,Westminster 002E,E01004711,9,260,62,174,312,817
2021,Westminster 008C,E01004712,1,181,14,70,470,736
2021,Westminster 011A,E01004713,1,189,6,25,476,697
2021,Westminster 011B,E01004714,0,212,8,58,544,822
2021,Westminster 013A,E01004715,8,313,40,100,367,828
2021,Westminster 011C,E01004716,0,145,7,31,349,532
2021,Westminster 011D,E01004717,0,220,8,47,473,748
2021,Westminster 004A,E01004718,6,263,53,146,323,791
2021,Westminster 004B,E01004719,3,239,80,142,317,781
2021,Westminster 004C,E01004720,4,286,90,146,331,857
2021,Westminster 004D,E01004721,4,273,90,213,258,838
2021,Westminster 004E,E01004722,4,298,125,223,218,868
2021,Westminster 005F,E01004723,12,314,81,184,371,962
2021,Westminster 001C,E01004724,5,281,23,85,476,870
2021,Westminster 003B,E01004725,4,163,42,98,279,586
2021,Westminster 003C,E01004726,0,226,14,63,490,793
2021,Westminster 008D,E01004727,1,236,7,44,477,765
2021,Westminster 003D,E01004728,1,227,36,91,375,730
2021,Westminster 003E,E01004729,7,216,84,150,280,737
2021,Westminster 001D,E01004730,1,203,12,47,435,698
2021,Westminster 020A,E01004731,1,271,14,55,696,1037
2021,Westminster 020B,E01004732,13,231,63,155,229,691
2021,Westminster 020C,E01004733,8,238,15,66,619,946
2021,Westminster 018A,E01004734,4,317,32,144,507,1004
2021,Westminster 018B,E01004735,14,328,47,129,636,1154
2021,Westminster 018C,E01004736,0,161,4,30,383,578
2021,Westminster 024C,E01004737,1,197,29,90,284,601
2021,Westminster 021A,E01004740,8,242,63,130,215,658
2021,Westminster 024F,E01004741,9,249,28,111,269,666
2021,Westminster 022A,E01004742,5,204,27,64,406,706
2021,Westminster 021B,E01004743,3,254,25,122,319,723
2021,Westminster 020D,E01004744,2,231,34,115,353,735
2021,Westminster 021D,E01004746,16,229,71,154,204,674
2021,Westminster 021E,E01004747,7,273,60,146,562,1048
2021,Westminster 020E,E01004748,4,145,16,32,322,519
2021,Westminster 022B,E01004749,1,304,20,83,644,1052
2021,Westminster 023E,E01004750,19,270,53,111,387,840
2021,Westminster 022C,E01004751,1,222,16,71,460,770
2021,Westminster 022D,E01004752,6,215,39,117,328,705
2021,Westminster 022E,E01004753,1,268,49,94,510,922
2021,Westminster 010A,E01004754,14,237,86,172,170,679
2021,Westminster 010B,E01004755,9,281,76,180,446,992
2021,Westminster 006E,E01004756,5,259,41,105,337,747
2021,Westminster 010C,E01004757,10,222,63,123,205,623
2021,Westminster 014E,E01004760,5,221,39,130,303,698
2021,Westminster 018D,E01004761,3,166,17,60,451,697
2021,Westminster 011E,E01004762,3,244,21,72,424,764
2021,Westminster 013B,E01004763,23,349,31,119,595,1117
2021,Westminster 013D,E01004765,1,299,29,126,591,1046
2021,Westminster 010F,E01032512,12,281,113,237,250,893
2021,Westminster 010G,E01032513,13,175,49,138,156,531
2021,Bromley 040D,E01032562,1,233,44,114,229,621
2021,Bromley 040E,E01032563,0,193,9,44,320,566
2021,Lewisham 037E,E01032564,2,169,35,105,181,492
2021,Lewisham 038E,E01032565,9,217,44,127,208,605
2021,Bexley 029D,E01032566,0,280,25,142,303,750
2021,Greenwich 033D,E01032567,1,207,26,83,280,597
2021,Bromley 041E,E01032568,2,193,40,124,282,641
2021,Croydon 045E,E01032569,2,236,70,138,236,682
2021,Bromley 042D,E01032570,0,280,12,85,355,732
2021,Ealing 040D,E01032572,4,205,13,62,473,757
2021,Hounslow 029E,E01032573,1,236,21,76,568,902
2021,Enfield 037E,E01032574,4,273,43,150,222,692
2021,Haringey 037D,E01032575,2,239,63,151,207,662
2021,Harrow 032E,E01032576,0,177,5,52,281,515
2021,Hillingdon 033E,E01032577,0,207,17,75,310,609
2021,Lewisham 039E,E01032579,5,324,49,158,437,973
2021,Barking and Dagenham 023F,E01032580,2,173,40,99,172,486
2021,Redbridge 034G,E01032581,1,261,39,131,311,743
2021,Lambeth 036E,E01032582,0,372,31,151,611,1165
2021,Southwark 034D,E01032583,5,310,39,112,452,918
2021,Southwark 034E,E01032584,2,207,24,80,253,566
2021,Sutton 025E,E01032623,0,170,7,40,387,604
2021,Southwark 035E,E01032637,0,137,2,27,399,565
2021,Southwark 035D,E01032638,0,142,3,16,436,597
2021,Southwark 014F,E01032639,1,220,16,84,462,783
2021,Southwark 035B,E01032640,0,164,4,9,432,609
2021,Southwark 036B,E01032646,1,209,16,54,526,806
2021,Southwark 014G,E01032719,3,245,31,111,414,804
2021,City of London 001F,E01032739,0,233,3,32,611,879
2021,City of London 001G,E01032740,0,242,4,45,586,877
