date,geography,geography code,Sex: All persons,Sex: Female,Sex: Male
2021,Wandsworth 035A,E01004525,1926,994,932
2021,Wandsworth 035B,E01004526,1775,926,849
2021,Wandsworth 035C,E01004527,1659,897,762
2021,Wandsworth 035D,E01004528,1653,866,787
2021,Wandsworth 035E,E01004529,2103,1135,968
2021,Wandsworth 035F,E01004530,1745,853,892
2021,Wandsworth 033A,E01004531,1763,970,793
2021,Wandsworth 032A,E01004532,1441,794,647
2021,Wandsworth 033B,E01004533,1448,790,658
2021,Wandsworth 008A,E01004534,1920,1051,869
2021,Wandsworth 007A,E01004535,1857,1019,838
2021,Wandsworth 008B,E01004536,2350,1235,1115
2021,Wandsworth 007B,E01004537,2070,1105,965
2021,Wandsworth 007C,E01004538,2478,1279,1199
2021,Wandsworth 003A,E01004539,2092,1100,992
2021,Wandsworth 003B,E01004540,2234,1164,1070
2021,Wandsworth 007D,E01004541,1697,925,772
2021,Wandsworth 021D,E01004542,1572,817,755
2021,Wandsworth 027A,E01004543,1743,914,829
2021,Wandsworth 021E,E01004544,1537,837,700
2021,Wandsworth 027B,E01004545,1937,1044,893
2021,Wandsworth 027C,E01004546,1500,808,692
2021,Wandsworth 029C,E01004547,1424,760,664
2021,Wandsworth 029D,E01004548,2036,1049,987
2021,Wandsworth 027D,E01004549,1660,879,781
2021,Wandsworth 017D,E01004550,1361,728,633
2021,Wandsworth 012E,E01004551,1567,840,727
2021,Wandsworth 008C,E01004552,1972,1012,960
2021,Wandsworth 015A,E01004553,1764,926,838
2021,Wandsworth 009A,E01004554,1657,827,830
2021,Wandsworth 017E,E01004555,1724,874,850
2021,Wandsworth 009B,E01004556,1646,844,802
2021,Wandsworth 015B,E01004557,1728,912,816
2021,Wandsworth 015C,E01004558,1845,950,895
2021,Wandsworth 015D,E01004559,1468,798,670
2021,Wandsworth 001A,E01004560,1934,1000,934
2021,Wandsworth 039E,E01004563,2179,1130,1049
2021,Wandsworth 039D,E01004564,1872,995,877
2021,Wandsworth 005A,E01004565,1663,884,779
2021,Wandsworth 001B,E01004566,1681,880,801
2021,Wandsworth 039A,E01004567,2365,1255,1110
2021,Wandsworth 013A,E01004568,1763,1049,714
2021,Wandsworth 023A,E01004569,2382,1276,1106
2021,Wandsworth 023B,E01004570,1931,1024,907
2021,Wandsworth 023C,E01004571,1845,953,892
2021,Wandsworth 016A,E01004572,1684,875,809
2021,Wandsworth 023D,E01004573,1685,862,823
2021,Wandsworth 013B,E01004574,2116,1200,916
2021,Wandsworth 013C,E01004575,1888,958,930
2021,Wandsworth 013D,E01004576,1606,831,775
2021,Wandsworth 003C,E01004577,1848,986,862
2021,Wandsworth 004B,E01004579,1871,954,917
2021,Wandsworth 004C,E01004580,2114,1158,956
2021,Wandsworth 004D,E01004581,1781,986,795
2021,Wandsworth 001C,E01004582,2203,1126,1077
2021,Wandsworth 001D,E01004583,1710,949,761
2021,Wandsworth 003D,E01004584,1726,953,773
2021,Wandsworth 008D,E01004585,1826,1012,814
2021,Wandsworth 009C,E01004586,1897,992,905
2021,Wandsworth 009D,E01004587,1820,922,898
2021,Wandsworth 008E,E01004588,2014,1027,987
2021,Wandsworth 009E,E01004589,1798,907,891
2021,Wandsworth 005B,E01004590,1850,931,919
2021,Wandsworth 005C,E01004591,1901,1007,894
2021,Wandsworth 005D,E01004592,1685,905,780
2021,Wandsworth 025A,E01004593,1938,1026,912
2021,Wandsworth 020D,E01004594,1701,918,783
2021,Wandsworth 025B,E01004595,1801,983,818
2021,Wandsworth 020E,E01004596,1617,839,778
2021,Wandsworth 025C,E01004597,1889,1017,872
2021,Wandsworth 025D,E01004598,2146,1109,1037
2021,Wandsworth 025E,E01004599,1566,825,741
2021,Wandsworth 018D,E01004601,2464,1272,1192
2021,Wandsworth 010C,E01004602,1647,845,802
2021,Wandsworth 006A,E01004604,1561,814,747
2021,Wandsworth 006B,E01004605,1822,968,854
2021,Wandsworth 006C,E01004606,1674,864,810
2021,Wandsworth 006D,E01004607,1629,881,748
2021,Wandsworth 006E,E01004608,1669,881,788
2021,Wandsworth 010E,E01004609,2136,1144,992
2021,Wandsworth 033C,E01004610,1984,1024,960
2021,Wandsworth 032B,E01004611,1547,838,709
2021,Wandsworth 032C,E01004612,1602,833,769
2021,Wandsworth 033D,E01004613,1694,864,830
2021,Wandsworth 034A,E01004614,1971,1060,911
2021,Wandsworth 034B,E01004615,1645,904,741
2021,Wandsworth 034C,E01004616,1896,1059,837
2021,Wandsworth 034D,E01004617,1909,1022,887
2021,Wandsworth 032D,E01004618,1510,810,700
2021,Wandsworth 015E,E01004619,1356,711,645
2021,Wandsworth 019C,E01004620,1696,854,842
2021,Wandsworth 019D,E01004621,1719,891,828
2021,Wandsworth 024D,E01004622,1848,576,1272
2021,Wandsworth 019E,E01004623,1772,934,838
2021,Wandsworth 024E,E01004624,1574,822,752
2021,Wandsworth 027E,E01004625,1314,688,626
2021,Wandsworth 027F,E01004626,1846,964,882
2021,Wandsworth 019F,E01004627,1588,843,745
2021,Wandsworth 022A,E01004628,2340,1141,1199
2021,Wandsworth 020F,E01004629,1593,830,763
2021,Wandsworth 022B,E01004630,1759,977,782
2021,Wandsworth 022C,E01004631,1884,1005,879
2021,Wandsworth 028A,E01004632,1515,805,710
2021,Wandsworth 022D,E01004633,1655,899,756
2021,Wandsworth 028B,E01004634,1480,808,672
2021,Wandsworth 028C,E01004635,1662,856,806
2021,Wandsworth 028D,E01004636,1463,765,698
2021,Wandsworth 028E,E01004637,1465,762,703
2021,Wandsworth 011B,E01004638,1375,731,644
2021,Wandsworth 011C,E01004639,1707,892,815
2021,Wandsworth 011D,E01004640,1680,880,800
2021,Wandsworth 011E,E01004641,1888,1043,845
2021,Wandsworth 016B,E01004642,2111,1122,989
2021,Wandsworth 016C,E01004643,2351,1276,1075
2021,Wandsworth 016D,E01004644,2506,1338,1168
2021,Wandsworth 016E,E01004645,2114,1113,1001
2021,Westminster 002A,E01004646,1721,893,828
2021,Westminster 001A,E01004647,1393,766,627
2021,Westminster 002B,E01004648,2322,1208,1114
2021,Westminster 001B,E01004649,1410,767,643
2021,Westminster 002C,E01004650,1816,958,858
2021,Westminster 003A,E01004651,1775,940,835
2021,Westminster 017A,E01004652,1615,853,762
2021,Westminster 014A,E01004653,1958,907,1051
2021,Westminster 014B,E01004654,2448,1273,1175
2021,Westminster 014D,E01004656,1967,990,977
2021,Westminster 012A,E01004657,1214,553,661
2021,Westminster 012B,E01004658,1523,712,811
2021,Westminster 008A,E01004659,1634,840,794
2021,Westminster 008B,E01004660,1431,768,663
2021,Westminster 012C,E01004661,1998,1025,973
2021,Westminster 012D,E01004662,1320,633,687
2021,Westminster 012E,E01004663,1418,692,726
2021,Westminster 024A,E01004665,1453,750,703
2021,Westminster 023D,E01004668,1421,740,681
2021,Westminster 024B,E01004669,1721,911,810
2021,Westminster 009A,E01004670,2712,1467,1245
2021,Westminster 005A,E01004674,1902,1005,897
2021,Westminster 005B,E01004675,2352,1223,1129
2021,Westminster 006A,E01004676,1498,779,719
2021,Westminster 005C,E01004677,1717,978,739
2021,Westminster 005D,E01004678,1963,1013,950
2021,Westminster 005E,E01004679,1975,1068,907
2021,Westminster 015A,E01004680,1242,648,594
2021,Westminster 016A,E01004681,1838,912,926
2021,Westminster 016B,E01004682,1279,598,681
2021,Westminster 015B,E01004683,1491,745,746
2021,Westminster 015C,E01004684,1341,649,692
2021,Westminster 015E,E01004686,1399,663,736
2021,Westminster 019A,E01004687,1319,744,575
2021,Westminster 019D,E01004690,1065,587,478
2021,Westminster 019E,E01004691,1151,641,510
2021,Westminster 019F,E01004692,1025,536,489
2021,Westminster 017B,E01004693,1211,614,597
2021,Westminster 016C,E01004694,1471,744,727
2021,Westminster 017C,E01004695,1071,571,500
2021,Westminster 017D,E01004696,1445,778,667
2021,Westminster 016D,E01004697,1343,698,645
2021,Westminster 017E,E01004698,1334,656,678
2021,Westminster 017F,E01004699,1754,880,874
2021,Westminster 016E,E01004700,1484,755,729
2021,Westminster 007A,E01004701,1540,802,738
2021,Westminster 009E,E01004702,2805,1516,1289
2021,Westminster 007B,E01004703,1994,1060,934
2021,Westminster 007D,E01004705,1242,594,648
2021,Westminster 006B,E01004706,1475,795,680
2021,Westminster 006C,E01004707,1841,913,928
2021,Westminster 006D,E01004708,1539,813,726
2021,Westminster 007E,E01004709,1694,880,814
2021,Westminster 002D,E01004710,1953,989,964
2021,Westminster 002E,E01004711,2000,1069,931
2021,Westminster 008C,E01004712,1449,722,727
2021,Westminster 011A,E01004713,1315,640,675
2021,Westminster 011B,E01004714,1668,848,820
2021,Westminster 013A,E01004715,1805,886,919
2021,Westminster 011C,E01004716,1042,542,500
2021,Westminster 011D,E01004717,1262,687,575
2021,Westminster 004A,E01004718,1859,1006,853
2021,Westminster 004B,E01004719,1824,987,837
2021,Westminster 004C,E01004720,2274,1202,1072
2021,Westminster 004D,E01004721,1880,1003,877
2021,Westminster 004E,E01004722,2685,1350,1335
2021,Westminster 005F,E01004723,2234,1206,1028
2021,Westminster 001C,E01004724,1892,949,943
2021,Westminster 003B,E01004725,1295,710,585
2021,Westminster 003C,E01004726,1689,901,788
2021,Westminster 008D,E01004727,1545,819,726
2021,Westminster 003D,E01004728,1454,773,681
2021,Westminster 003E,E01004729,1490,793,697
2021,Westminster 001D,E01004730,1461,809,652
2021,Westminster 020A,E01004731,2003,1004,999
2021,Westminster 020B,E01004732,1311,674,637
2021,Westminster 020C,E01004733,2102,1028,1074
2021,Westminster 018A,E01004734,1691,742,949
2021,Westminster 018B,E01004735,2024,1043,981
2021,Westminster 018C,E01004736,1465,608,857
2021,Westminster 024C,E01004737,1218,651,567
2021,Westminster 021A,E01004740,1304,650,654
2021,Westminster 024F,E01004741,1288,637,651
2021,Westminster 022A,E01004742,1258,625,633
2021,Westminster 021B,E01004743,1500,777,723
2021,Westminster 020D,E01004744,1455,791,664
2021,Westminster 021D,E01004746,1249,683,566
2021,Westminster 021E,E01004747,2181,1082,1099
2021,Westminster 020E,E01004748,1218,636,582
2021,Westminster 022B,E01004749,2184,1104,1080
2021,Westminster 023E,E01004750,1583,851,732
2021,Westminster 022C,E01004751,1712,757,955
2021,Westminster 022D,E01004752,1362,723,639
2021,Westminster 022E,E01004753,1755,833,922
2021,Westminster 010A,E01004754,1878,1020,858
2021,Westminster 010B,E01004755,2453,1250,1203
2021,Westminster 006E,E01004756,1523,785,738
2021,Westminster 010C,E01004757,1657,894,763
2021,Westminster 014E,E01004760,1686,871,815
2021,Westminster 018D,E01004761,1207,585,622
2021,Westminster 011E,E01004762,1549,747,802
2021,Westminster 013B,E01004763,2016,977,1039
2021,Westminster 013D,E01004765,1868,931,937
2021,Westminster 010F,E01032512,2386,1281,1105
2021,Westminster 010G,E01032513,1233,663,570
2021,Bromley 040D,E01032562,1615,888,727
2021,Bromley 040E,E01032563,1450,776,674
2021,Lewisham 037E,E01032564,1302,756,546
2021,Lewisham 038E,E01032565,1451,752,699
2021,Bexley 029D,E01032566,1886,994,892
2021,Greenwich 033D,E01032567,1591,818,773
2021,Bromley 041E,E01032568,1525,822,703
2021,Croydon 045E,E01032569,1790,1001,789
2021,Bromley 042D,E01032570,1736,913,823
2021,Ealing 040D,E01032572,1608,841,767
2021,Hounslow 029E,E01032573,1802,897,905
2021,Enfield 037E,E01032574,2071,1108,963
2021,Haringey 037D,E01032575,2134,1157,977
2021,Harrow 032E,E01032576,1679,834,845
2021,Hillingdon 033E,E01032577,1784,936,848
2021,Lewisham 039E,E01032579,2156,1106,1050
2021,Barking and Dagenham 023F,E01032580,1546,791,755
2021,Redbridge 034G,E01032581,1930,1010,920
2021,Lambeth 036E,E01032582,2282,1160,1122
2021,Southwark 034D,E01032583,2050,1017,1033
2021,Southwark 034E,E01032584,1348,667,681
2021,Sutton 025E,E01032623,1798,929,869
2021,Southwark 035E,E01032637,1048,520,528
2021,Southwark 035D,E01032638,1102,505,597
2021,Southwark 014F,E01032639,1915,959,956
2021,Southwark 035B,E01032640,1035,466,569
2021,Southwark 036B,E01032646,1515,758,757
2021,Southwark 014G,E01032719,1445,698,747
2021,City of London 001F,E01032739,1619,637,982
2021,City of London 001G,E01032740,1392,631,761
2021,Havering 013E,E01032741,1468,750,718
2021,Havering 013F,E01032742,1766,924,842
2021,Ealing 010F,E01032743,2281,1204,1077
2021,Ealing 010G,E01032744,1612,797,815
2021,Tower Hamlets 004E,E01032764,2361,1176,1185
2021,Tower Hamlets 004F,E01032765,1754,921,833
2021,Tower Hamlets 021F,E01032767,1564,646,918
2021,Tower Hamlets 025E,E01032768,1321,638,683
2021,Tower Hamlets 025F,E01032769,1339,655,684
2021,Tower Hamlets 032B,E01032770,2127,1081,1046
2021,Tower Hamlets 033B,E01032771,1546,741,805
2021,Tower Hamlets 032C,E01032772,2407,1289,1118
2021,Tower Hamlets 032E,E01032774,1803,892,911
2021,Tower Hamlets 031F,E01032775,1187,553,634
2021,Tower Hamlets 034D,E01032776,2067,974,1093
2021,Tower Hamlets 035A,E01032777,1278,638,640
2021,Tower Hamlets 035C,E01032779,1404,656,748
2021,Tower Hamlets 035D,E01032780,2058,940,1118
2021,Tower Hamlets 033C,E01032781,1689,810,879
2021,Tower Hamlets 033D,E01032782,2248,1040,1208
2021,Tower Hamlets 031G,E01032783,1308,659,649
2021,Tower Hamlets 004G,E01032784,1706,888,818
2021,Tower Hamlets 010E,E01032785,2516,1253,1263
2021,Tower Hamlets 010F,E01032786,1614,827,787
2021,Tower Hamlets 011F,E01032787,2454,1216,1238
2021,Hammersmith and Fulham 023D,E01032788,1585,870,715
2021,Hammersmith and Fulham 023E,E01032789,1202,647,555
2021,Hammersmith and Fulham 023F,E01032790,1130,621,509
2021,Southwark 036C,E01032803,1506,739,767
2021,Southwark 035C,E01032834,1025,484,541
2021,Hounslow 025F,E01033000,1752,928,824
2021,Hounslow 025G,E01033030,1852,923,929
2021,Hounslow 031D,E01033081,1595,795,800
2021,Hounslow 031C,E01033082,1261,650,611
2021,Hounslow 018F,E01033083,2217,1060,1157
2021,Hounslow 018G,E01033084,1976,1004,972
2021,Haringey 020F,E01033086,1190,661,529
2021,Wandsworth 038C,E01033098,1709,871,838
2021,Wandsworth 004E,E01033099,1886,1006,880
2021,Wandsworth 039B,E01033100,1870,986,884
2021,Wandsworth 038D,E01033132,2036,1028,1008
2021,Wandsworth 004G,E01033133,1194,571,623
2021,Wandsworth 010G,E01033135,1188,620,568
2021,Enfield 025F,E01033146,1537,863,674
2021,Enfield 003F,E01033148,2216,1162,1054
2021,Enfield 003G,E01033150,1690,929,761
2021,Enfield 025G,E01033151,1451,795,656
2021,Lambeth 004G,E01033208,1707,843,864
2021,Lewisham 017E,E01033320,1569,800,769
2021,Lewisham 017F,E01033322,1257,649,608
2021,Lewisham 008E,E01033324,1539,808,731
2021,Lewisham 008F,E01033325,1367,685,682
2021,Lewisham 041B,E01033327,2208,1056,1152
2021,Lewisham 041C,E01033341,1324,699,625
2021,Brent 031G,E01033455,1143,591,552
2021,Brent 027F,E01033456,2624,1382,1242
2021,Brent 035A,E01033457,1982,969,1013
2021,Brent 003G,E01033463,3155,1529,1626
2021,Brent 031H,E01033485,1638,864,774
2021,Islington 011E,E01033486,1035,539,496
2021,Islington 011F,E01033487,1200,606,594
2021,Islington 011G,E01033488,1645,906,739
2021,Islington 022G,E01033489,1460,676,784
2021,Islington 022H,E01033490,1399,719,680
2021,Islington 011H,E01033491,1932,931,1001
2021,Islington 006F,E01033493,1313,627,686
2021,Islington 006G,E01033494,1534,792,742
2021,Kingston upon Thames 004G,E01033569,1817,900,917
2021,Richmond upon Thames 004G,E01033570,1904,978,926
2021,Richmond upon Thames 004H,E01033571,1496,763,733
2021,Newham 040C,E01033579,1886,957,929
2021,Newham 042A,E01033580,1412,652,760
2021,Newham 041A,E01033581,1923,995,928
2021,Newham 041B,E01033582,1449,734,715
2021,Newham 034I,E01033584,1703,871,832
2021,Newham 040D,E01033586,2100,988,1112
2021,Barking and Dagenham 021E,E01033587,2453,1244,1209
2021,Redbridge 039B,E01033589,1954,986,968
2021,Redbridge 037C,E01033590,1250,662,588
2021,Redbridge 039A,E01033591,2977,1486,1491
2021,Redbridge 037D,E01033592,1984,999,985
2021,Westminster 015F,E01033593,1732,879,853
2021,Westminster 015G,E01033594,1500,819,681
2021,Westminster 023F,E01033597,1006,511,495
2021,Westminster 009F,E01033598,1366,774,592
2021,Westminster 023G,E01033599,1301,756,545
2021,Westminster 009G,E01033601,1980,956,1024
2021,Westminster 009H,E01033602,1527,850,677
2021,Westminster 009I,E01033603,1266,647,619
2021,Westminster 009J,E01033604,1181,555,626
2021,Westminster 009K,E01033605,1640,845,795
2021,Hackney 030A,E01033699,1413,684,729
2021,Hackney 030B,E01033700,2491,1200,1291
2021,Hackney 028C,E01033702,1451,747,704
2021,Hackney 010F,E01033703,1413,781,632
2021,Hackney 023F,E01033704,2344,1135,1209
2021,Hackney 028D,E01033705,1434,743,691
2021,Hackney 033B,E01033706,1447,723,724
2021,Hackney 033C,E01033708,1869,868,1001
2021,Hackney 032B,E01033709,1831,900,931
2021,Hackney 028E,E01033710,1131,584,547
2021,Hackney 032C,E01033711,1913,1021,892
2021,Hackney 023G,E01033712,1543,824,719
2021,Hackney 010G,E01033713,1323,693,630
2021,Greenwich 035B,E01033727,2711,1448,1263
2021,Greenwich 035C,E01033728,1763,872,891
2021,Greenwich 030E,E01033729,2477,1380,1097
2021,Greenwich 041E,E01033732,1067,515,552
2021,Greenwich 039B,E01033734,1465,743,722
2021,Greenwich 042D,E01033735,1262,636,626
2021,Greenwich 039A,E01033736,2244,1066,1178
2021,Greenwich 042B,E01033737,1934,997,937
2021,Greenwich 037D,E01033738,1860,951,909
2021,Greenwich 002E,E01033739,1726,891,835
2021,Greenwich 002F,E01033740,1634,860,774
2021,Greenwich 002G,E01033741,2698,947,1751
2021,Greenwich 007F,E01033742,1341,657,684
2021,Greenwich 002H,E01033743,1941,1038,903
2021,Greenwich 007G,E01033744,1803,923,880
2021,Greenwich 002I,E01033745,1783,910,873
2021,Greenwich 038E,E01033746,1471,769,702
2021,Havering 007F,E01033784,1559,800,759
2021,Havering 007G,E01033785,1381,683,698
2021,Havering 017G,E01033786,1313,662,651
2021,Havering 017H,E01033787,1461,800,661
2021,Havering 017I,E01033788,1558,786,772
2021,Bexley 008H,E01033789,1768,943,825
2021,Bexley 008I,E01033790,1338,723,615
2021,Bexley 019G,E01033791,1381,721,660
2021,Bexley 019H,E01033792,1382,720,662
2021,Lambeth 003F,E01033862,1395,669,726
2021,Lambeth 003G,E01033863,1325,651,674
2021,Lambeth 004H,E01033864,1032,527,505
2021,Lambeth 004I,E01033865,1520,739,781
2021,Lambeth 004J,E01033866,1120,552,568
2021,Southwark 002F,E01033867,1547,844,703
2021,Southwark 002G,E01033868,1409,737,672
2021,Southwark 004F,E01033869,1468,785,683
2021,Southwark 004G,E01033870,1769,893,876
2021,Southwark 004H,E01033871,1512,765,747
2021,Southwark 004I,E01033872,1301,608,693
2021,Southwark 009G,E01033873,1773,909,864
2021,Southwark 009H,E01033874,1151,633,518
2021,Southwark 012G,E01033875,1320,682,638
2021,Southwark 012H,E01033876,1250,582,668
2021,Southwark 012I,E01033877,1545,760,785
2021,Southwark 015F,E01033878,1108,599,509
2021,Southwark 015G,E01033879,2555,1377,1178
2021,Southwark 015H,E01033880,2131,1024,1107
2021,Southwark 016F,E01033881,1883,994,889
2021,Southwark 022G,E01033882,1408,731,677
2021,Southwark 022H,E01033883,1600,885,715
2021,Southwark 035A,E01033884,1102,497,605
2021,Southwark 036A,E01033885,1330,669,661
2021,Barnet 017E,E01033911,1878,951,927
2021,Barnet 017F,E01033912,1703,879,824
2021,Barnet 024G,E01033913,1529,812,717
2021,Barnet 024H,E01033914,1813,908,905
2021,Barnet 042A,E01033915,1487,783,704
2021,Barnet 042B,E01033916,1786,871,915
2021,Barnet 042C,E01033917,1509,762,747
2021,Barnet 042D,E01033918,1553,815,738
2021,Barnet 042E,E01033919,1311,676,635
2021,Barnet 042F,E01033920,1523,758,765
2021,Barnet 043A,E01033921,1655,867,788
2021,Barnet 043B,E01033922,1708,855,853
2021,Barnet 043C,E01033923,1559,798,761
2021,Barnet 043D,E01033924,1544,772,772
2021,Barnet 043E,E01033925,1732,836,896
2021,Enfield 014E,E01033926,2635,1403,1232
2021,Enfield 020F,E01033927,1654,849,805
2021,Enfield 020G,E01033928,1298,645,653
2021,Brent 002F,E01033929,1344,689,655
2021,Brent 002G,E01033930,1846,942,904
2021,Brent 009F,E01033931,1359,722,637
2021,Brent 009G,E01033932,1660,870,790
2021,Brent 010G,E01033933,1481,727,754
2021,Brent 010H,E01033934,1641,775,866
2021,Brent 020F,E01033935,2008,927,1081
2021,Brent 020G,E01033936,1642,824,818
2021,Brent 027G,E01033937,1165,572,593
2021,Brent 027H,E01033938,1231,627,604
2021,Brent 027I,E01033939,1931,959,972
2021,Brent 035B,E01033940,2352,1230,1122
2021,Brent 035C,E01033941,1567,846,721
2021,Brent 035D,E01033942,1607,864,743
2021,Haringey 015E,E01033943,2514,1199,1315
2021,Haringey 015F,E01033944,2535,1407,1128
2021,Haringey 020G,E01033945,1369,682,687
2021,Haringey 020H,E01033946,1360,677,683
2021,Ealing 015F,E01034026,2511,1408,1103
2021,Ealing 015G,E01034027,2533,1236,1297
2021,Ealing 019F,E01034028,1230,637,593
2021,Ealing 019G,E01034029,1525,798,727
2021,Ealing 042A,E01034030,1861,957,904
2021,Ealing 042B,E01034031,1312,646,666
2021,Hounslow 006G,E01034032,1814,979,835
2021,Hounslow 006H,E01034033,1752,859,893
2021,Hounslow 014F,E01034034,1673,874,799
2021,Hounslow 014G,E01034035,1582,819,763
2021,Hounslow 015F,E01034036,1854,916,938
2021,Hounslow 015G,E01034037,1854,948,906
2021,Hounslow 017F,E01034038,1800,882,918
2021,Hounslow 017G,E01034039,1732,834,898
2021,Hounslow 018H,E01034040,1656,806,850
2021,Hounslow 018I,E01034041,1477,713,764
2021,Hounslow 030A,E01034042,1256,714,542
